subtitle_timings_tables
1
end	language	script_id	start	subtitle_field	text_section	foreign_key	text_id	unknown8
1240	br	26	1135	1686093551	4	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
805	br	29	680	1686093551	4	def_ritual_4	vo_fmv_texts_text_def_ritual_4	False
1715	br	31	1515	1686093551	4	def_ritual_5	vo_fmv_texts_text_def_ritual_5	False
1370	br	32	1170	1686093551	4	def_win	vo_fmv_texts_text_def_win	False
1015	br	38	905	1686093551	4	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
1300	br	33	1150	1686093551	4	hef_intro	vo_fmv_texts_text_hef_intro	False
1425	br	34	1170	1686093551	4	hef_ritual_1	vo_fmv_texts_text_hef_ritual_1	False
840	br	36	665	1686093551	4	hef_ritual_3	vo_fmv_texts_text_hef_ritual_3	False
1000	br	37	875	1686093551	4	hef_ritual_4	vo_fmv_texts_text_hef_ritual_4	False
1100	br	39	1060	1686093551	4	hef_ritual_5	vo_fmv_texts_text_hef_ritual_5	False
1040	br	40	695	1686093551	4	hef_win	vo_fmv_texts_text_hef_win	False
1812	br	12	1590	1686093551	4	intro	vo_fmv_texts_text_intro	False
2215	br	46	1970	1686093551	4	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
1680	br	41	1455	1686093551	4	lzd_intro	vo_fmv_texts_text_lzd_intro	False
1440	br	42	1355	1686093551	4	lzd_ritual_1	vo_fmv_texts_text_lzd_ritual_1	False
1140	br	45	985	1686093551	4	lzd_ritual_4	vo_fmv_texts_text_lzd_ritual_4	False
1670	br	47	1465	1686093551	4	lzd_ritual_5	vo_fmv_texts_text_lzd_ritual_5	False
1110	br	48	1050	1686093551	4	lzd_win	vo_fmv_texts_text_lzd_win	False
1821	br	24	1509	1686093551	4	race_intro_brt	vo_fmv_texts_text_race_intro_brt	False
929	br	20	840	1686093551	4	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
1025	br	21	889	1686093551	4	race_intro_bst_mini	vo_fmv_texts_text_race_intro_bst_mini	False
1495	br	13	1167	1686093551	4	race_intro_chs	vo_fmv_texts_text_race_intro_chs	False
2452	br	14	2311	1686093551	4	race_intro_dwf	vo_fmv_texts_text_race_intro_dwf	False
3620	br	15	3271	1686093551	4	race_intro_emp	vo_fmv_texts_text_race_intro_emp	False
1342	br	16	1309	1686093551	4	race_intro_grn	vo_fmv_texts_text_race_intro_grn	False
1285	br	17	1177	1686093551	4	race_intro_vmp	vo_fmv_texts_text_race_intro_vmp	False
1136	br	22	1014	1686093551	4	race_intro_wef	vo_fmv_texts_text_race_intro_wef	False
1686	br	23	1566	1686093551	4	race_intro_wef_mini	vo_fmv_texts_text_race_intro_wef_mini	False
1510	br	55	1225	1686093551	4	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
840	br	49	700	1686093551	4	skv_intro	vo_fmv_texts_text_skv_intro	False
1500	br	50	1400	1686093551	4	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
1485	br	52	1415	1686093551	4	skv_ritual_3	vo_fmv_texts_text_skv_ritual_3	False
1780	br	56	1660	1686093551	4	skv_ritual_5	vo_fmv_texts_text_skv_ritual_5	False
1915	br	57	1725	1686093551	4	skv_win	vo_fmv_texts_text_skv_win	False
1328	br	19	1251	1686093551	5	chs_invasion	vo_fmv_texts_text_chs_invasion	False
994	br	18	892	1686093551	5	chs_rises	vo_fmv_texts_text_chs_rises	False
2320	br	30	2040	1686093551	5	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
1340	br	25	1255	1686093551	5	def_intro	vo_fmv_texts_text_def_intro	False
1685	br	26	1395	1686093551	5	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
1370	br	29	1250	1686093551	5	def_ritual_4	vo_fmv_texts_text_def_ritual_4	False
1970	br	31	1775	1686093551	5	def_ritual_5	vo_fmv_texts_text_def_ritual_5	False
1670	br	38	1240	1686093551	5	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
1610	br	33	1390	1686093551	5	hef_intro	vo_fmv_texts_text_hef_intro	False
1800	br	34	1525	1686093551	5	hef_ritual_1	vo_fmv_texts_text_hef_ritual_1	False
1285	br	36	1065	1686093551	5	hef_ritual_3	vo_fmv_texts_text_hef_ritual_3	False
1125	br	37	1025	1686093551	5	hef_ritual_4	vo_fmv_texts_text_hef_ritual_4	False
1215	br	39	1125	1686093551	5	hef_ritual_5	vo_fmv_texts_text_hef_ritual_5	False
1270	br	40	1170	1686093551	5	hef_win	vo_fmv_texts_text_hef_win	False
2038	br	12	1874	1686093551	5	intro	vo_fmv_texts_text_intro	False
2605	br	46	2365	1686093551	5	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
1935	br	41	1745	1686093551	5	lzd_intro	vo_fmv_texts_text_lzd_intro	False
2000	br	42	1600	1686093551	5	lzd_ritual_1	vo_fmv_texts_text_lzd_ritual_1	False
1260	br	45	1185	1686093551	5	lzd_ritual_4	vo_fmv_texts_text_lzd_ritual_4	False
2482	br	24	2329	1686093551	5	race_intro_brt	vo_fmv_texts_text_race_intro_brt	False
1067	br	20	930	1686093551	5	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
2804	br	21	2520	1686093551	5	race_intro_bst_mini	vo_fmv_texts_text_race_intro_bst_mini	False
1730	br	13	1545	1686093551	5	race_intro_chs	vo_fmv_texts_text_race_intro_chs	False
2621	br	14	2490	1686093551	5	race_intro_dwf	vo_fmv_texts_text_race_intro_dwf	False
4053	br	15	3834	1686093551	5	race_intro_emp	vo_fmv_texts_text_race_intro_emp	False
1666	br	16	1417	1686093551	5	race_intro_grn	vo_fmv_texts_text_race_intro_grn	False
1506	br	17	1355	1686093551	5	race_intro_vmp	vo_fmv_texts_text_race_intro_vmp	False
1396	br	22	1204	1686093551	5	race_intro_wef	vo_fmv_texts_text_race_intro_wef	False
2116	br	23	2016	1686093551	5	race_intro_wef_mini	vo_fmv_texts_text_race_intro_wef_mini	False
1745	br	55	1540	1686093551	5	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
1175	br	49	1025	1686093551	5	skv_intro	vo_fmv_texts_text_skv_intro	False
1860	br	50	1685	1686093551	5	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
1390	br	19	1348	1686093551	6	chs_invasion	vo_fmv_texts_text_chs_invasion	False
1122	br	18	1024	1686093551	6	chs_rises	vo_fmv_texts_text_chs_rises	False
2640	br	30	2395	1686093551	6	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
1590	br	25	1380	1686093551	6	def_intro	vo_fmv_texts_text_def_intro	False
1900	br	26	1760	1686093551	6	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
1550	br	29	1430	1686093551	6	def_ritual_4	vo_fmv_texts_text_def_ritual_4	False
2025	br	38	1755	1686093551	6	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
1830	br	33	1660	1686093551	6	hef_intro	vo_fmv_texts_text_hef_intro	False
1980	br	34	1845	1686093551	6	hef_ritual_1	vo_fmv_texts_text_hef_ritual_1	False
1200	br	37	1135	1686093551	6	hef_ritual_4	vo_fmv_texts_text_hef_ritual_4	False
1415	br	39	1250	1686093551	6	hef_ritual_5	vo_fmv_texts_text_hef_ritual_5	False
1400	br	40	1305	1686093551	6	hef_win	vo_fmv_texts_text_hef_win	False
2437	br	12	2298	1686093551	6	intro	vo_fmv_texts_text_intro	False
3005	br	46	2775	1686093551	6	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
2135	br	41	1990	1686093551	6	lzd_intro	vo_fmv_texts_text_lzd_intro	False
2475	br	42	2100	1686093551	6	lzd_ritual_1	vo_fmv_texts_text_lzd_ritual_1	False
2835	br	24	2561	1686093551	6	race_intro_brt	vo_fmv_texts_text_race_intro_brt	False
1732	br	20	1590	1686093551	6	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
3225	br	21	2880	1686093551	6	race_intro_bst_mini	vo_fmv_texts_text_race_intro_bst_mini	False
2149	br	13	1804	1686093551	6	race_intro_chs	vo_fmv_texts_text_race_intro_chs	False
3009	br	14	2869	1686093551	6	race_intro_dwf	vo_fmv_texts_text_race_intro_dwf	False
4490	br	15	4133	1686093551	6	race_intro_emp	vo_fmv_texts_text_race_intro_emp	False
1838	br	16	1742	1686093551	6	race_intro_grn	vo_fmv_texts_text_race_intro_grn	False
2448	br	17	2295	1686093551	6	race_intro_vmp	vo_fmv_texts_text_race_intro_vmp	False
2025	br	22	1890	1686093551	6	race_intro_wef	vo_fmv_texts_text_race_intro_wef	False
2458	br	23	2392	1686093551	6	race_intro_wef_mini	vo_fmv_texts_text_race_intro_wef_mini	False
2110	br	55	1840	1686093551	6	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
1435	br	49	1215	1686093551	6	skv_intro	vo_fmv_texts_text_skv_intro	False
2225	br	50	2000	1686093551	6	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
1658	br	19	1548	1686093551	7	chs_invasion	vo_fmv_texts_text_chs_invasion	False
3030	br	30	2790	1686093551	7	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
1815	br	25	1655	1686093551	7	def_intro	vo_fmv_texts_text_def_intro	False
2230	br	26	1985	1686093551	7	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
2350	br	38	2105	1686093551	7	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
2155	br	33	1965	1686093551	7	hef_intro	vo_fmv_texts_text_hef_intro	False
2305	br	34	2055	1686093551	7	hef_ritual_1	vo_fmv_texts_text_hef_ritual_1	False
1260	br	37	1230	1686093551	7	hef_ritual_4	vo_fmv_texts_text_hef_ritual_4	False
2810	br	12	2625	1686093551	7	intro	vo_fmv_texts_text_intro	False
3245	br	46	3030	1686093551	7	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
2465	br	41	2260	1686093551	7	lzd_intro	vo_fmv_texts_text_lzd_intro	False
2980	br	42	2700	1686093551	7	lzd_ritual_1	vo_fmv_texts_text_lzd_ritual_1	False
1805	br	20	1750	1686093551	7	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
2566	br	13	2226	1686093551	7	race_intro_chs	vo_fmv_texts_text_race_intro_chs	False
3235	br	14	3130	1686093551	7	race_intro_dwf	vo_fmv_texts_text_race_intro_dwf	False
2044	br	16	1917	1686093551	7	race_intro_grn	vo_fmv_texts_text_race_intro_grn	False
2882	br	17	2729	1686093551	7	race_intro_vmp	vo_fmv_texts_text_race_intro_vmp	False
2451	br	22	2345	1686093551	7	race_intro_wef	vo_fmv_texts_text_race_intro_wef	False
2664	br	23	2542	1686093551	7	race_intro_wef_mini	vo_fmv_texts_text_race_intro_wef_mini	False
2460	br	55	2190	1686093551	7	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
1690	br	49	1525	1686093551	7	skv_intro	vo_fmv_texts_text_skv_intro	False
2565	br	50	2325	1686093551	7	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
2235	br	19	2100	1686093551	8	chs_invasion	vo_fmv_texts_text_chs_invasion	False
3425	br	30	3195	1686093551	8	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
1910	br	25	1840	1686093551	8	def_intro	vo_fmv_texts_text_def_intro	False
2565	br	26	2310	1686093551	8	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
2740	br	38	2500	1686093551	8	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
2615	br	33	2380	1686093551	8	hef_intro	vo_fmv_texts_text_hef_intro	False
2680	br	34	2430	1686093551	8	hef_ritual_1	vo_fmv_texts_text_hef_ritual_1	False
3610	br	12	3310	1686093551	8	intro	vo_fmv_texts_text_intro	False
3525	br	46	3345	1686093551	8	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
2775	br	41	2710	1686093551	8	lzd_intro	vo_fmv_texts_text_lzd_intro	False
3185	br	42	3020	1686093551	8	lzd_ritual_1	vo_fmv_texts_text_lzd_ritual_1	False
2123	br	20	2020	1686093551	8	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
2759	br	13	2580	1686093551	8	race_intro_chs	vo_fmv_texts_text_race_intro_chs	False
3716	br	14	3398	1686093551	8	race_intro_dwf	vo_fmv_texts_text_race_intro_dwf	False
2600	br	16	2360	1686093551	8	race_intro_grn	vo_fmv_texts_text_race_intro_grn	False
3394	br	17	3006	1686093551	8	race_intro_vmp	vo_fmv_texts_text_race_intro_vmp	False
2948	br	22	2757	1686093551	8	race_intro_wef	vo_fmv_texts_text_race_intro_wef	False
2840	br	23	2746	1686093551	8	race_intro_wef_mini	vo_fmv_texts_text_race_intro_wef_mini	False
2850	br	55	2610	1686093551	8	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
1870	br	49	1735	1686093551	8	skv_intro	vo_fmv_texts_text_skv_intro	False
2835	br	50	2590	1686093551	8	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
3660	br	30	3450	1686093551	9	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
2040	br	25	1990	1686093551	9	def_intro	vo_fmv_texts_text_def_intro	False
2815	br	26	2640	1686093551	9	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
3145	br	38	2910	1686093551	9	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
2855	br	33	2735	1686093551	9	hef_intro	vo_fmv_texts_text_hef_intro	False
3085	br	34	2830	1686093551	9	hef_ritual_1	vo_fmv_texts_text_hef_ritual_1	False
4055	br	12	3871	1686093551	9	intro	vo_fmv_texts_text_intro	False
3765	br	46	3555	1686093551	9	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
3040	br	41	2800	1686093551	9	lzd_intro	vo_fmv_texts_text_lzd_intro	False
2367	br	20	2137	1686093551	9	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
4389	br	14	4105	1686093551	9	race_intro_dwf	vo_fmv_texts_text_race_intro_dwf	False
3020	br	16	2790	1686093551	9	race_intro_grn	vo_fmv_texts_text_race_intro_grn	False
3726	br	17	3456	1686093551	9	race_intro_vmp	vo_fmv_texts_text_race_intro_vmp	False
3158	br	22	3060	1686093551	9	race_intro_wef	vo_fmv_texts_text_race_intro_wef	False
3154	br	23	3021	1686093551	9	race_intro_wef_mini	vo_fmv_texts_text_race_intro_wef_mini	False
3250	br	55	3020	1686093551	9	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
2130	br	49	2005	1686093551	9	skv_intro	vo_fmv_texts_text_skv_intro	False
3060	br	50	2895	1686093551	9	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
250	cn	19	162	1686093551	0	chs_invasion	vo_fmv_texts_text_chs_invasion	False
97	cn	18	52	1686093551	0	chs_rises	vo_fmv_texts_text_chs_rises	False
370	cn	30	140	1686093551	0	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
200	cn	25	100	1686093551	0	def_intro	vo_fmv_texts_text_def_intro	False
395	cn	26	135	1686093551	0	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
455	cn	27	165	1686093551	0	def_ritual_2	vo_fmv_texts_text_def_ritual_2	False
320	cn	28	135	1686093551	0	def_ritual_3	vo_fmv_texts_text_def_ritual_3	False
240	cn	29	140	1686093551	0	def_ritual_4	vo_fmv_texts_text_def_ritual_4	False
575	cn	31	400	1686093551	0	def_ritual_5	vo_fmv_texts_text_def_ritual_5	False
400	cn	32	140	1686093551	0	def_win	vo_fmv_texts_text_def_win	False
260	cn	38	140	1686093551	0	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
230	cn	33	170	1686093551	0	hef_intro	vo_fmv_texts_text_hef_intro	False
225	cn	34	115	1686093551	0	hef_ritual_1	vo_fmv_texts_text_hef_ritual_1	False
400	cn	35	135	1686093551	0	hef_ritual_2	vo_fmv_texts_text_hef_ritual_2	False
230	cn	36	130	1686093551	0	hef_ritual_3	vo_fmv_texts_text_hef_ritual_3	False
225	cn	37	140	1686093551	0	hef_ritual_4	vo_fmv_texts_text_hef_ritual_4	False
465	cn	39	380	1686093551	0	hef_ritual_5	vo_fmv_texts_text_hef_ritual_5	False
225	cn	40	150	1686093551	0	hef_win	vo_fmv_texts_text_hef_win	False
784	cn	12	608	1686093551	0	intro	vo_fmv_texts_text_intro	False
490	cn	46	150	1686093551	0	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
565	cn	41	300	1686093551	0	lzd_intro	vo_fmv_texts_text_lzd_intro	False
345	cn	42	125	1686093551	0	lzd_ritual_1	vo_fmv_texts_text_lzd_ritual_1	False
285	cn	43	135	1686093551	0	lzd_ritual_2	vo_fmv_texts_text_lzd_ritual_2	False
440	cn	44	130	1686093551	0	lzd_ritual_3	vo_fmv_texts_text_lzd_ritual_3	False
230	cn	45	125	1686093551	0	lzd_ritual_4	vo_fmv_texts_text_lzd_ritual_4	False
740	cn	47	670	1686093551	0	lzd_ritual_5	vo_fmv_texts_text_lzd_ritual_5	False
300	cn	48	125	1686093551	0	lzd_win	vo_fmv_texts_text_lzd_win	False
222	cn	24	90	1686093551	0	race_intro_brt	vo_fmv_texts_text_race_intro_brt	False
309	cn	20	78	1686093551	0	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
229	cn	21	96	1686093551	0	race_intro_bst_mini	vo_fmv_texts_text_race_intro_bst_mini	False
223	cn	13	123	1686093551	0	race_intro_chs	vo_fmv_texts_text_race_intro_chs	False
446	cn	14	261	1686093551	0	race_intro_dwf	vo_fmv_texts_text_race_intro_dwf	False
490	cn	15	392	1686093551	0	race_intro_emp	vo_fmv_texts_text_race_intro_emp	False
428	cn	16	374	1686093551	0	race_intro_grn	vo_fmv_texts_text_race_intro_grn	False
357	cn	17	292	1686093551	0	race_intro_vmp	vo_fmv_texts_text_race_intro_vmp	False
230	cn	22	98	1686093551	0	race_intro_wef	vo_fmv_texts_text_race_intro_wef	False
612	cn	23	557	1686093551	0	race_intro_wef_mini	vo_fmv_texts_text_race_intro_wef_mini	False
275	cn	54	155	1686093551	0	skv_comet	vo_fmv_texts_text_skv_comet	False
250	cn	55	160	1686093551	0	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
225	cn	49	75	1686093551	0	skv_intro	vo_fmv_texts_text_skv_intro	False
535	cn	50	145	1686093551	0	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
315	cn	51	165	1686093551	0	skv_ritual_2	vo_fmv_texts_text_skv_ritual_2	False
330	cn	52	220	1686093551	0	skv_ritual_3	vo_fmv_texts_text_skv_ritual_3	False
350	cn	53	150	1686093551	0	skv_ritual_4	vo_fmv_texts_text_skv_ritual_4	False
325	cn	56	175	1686093551	0	skv_ritual_5	vo_fmv_texts_text_skv_ritual_5	False
810	cn	57	685	1686093551	0	skv_win	vo_fmv_texts_text_skv_win	False
3945	cn	30	3765	1686093551	10	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
2210	cn	25	2075	1686093551	10	def_intro	vo_fmv_texts_text_def_intro	False
3040	cn	26	2875	1686093551	10	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
3375	cn	38	3160	1686093551	10	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
3000	cn	33	2875	1686093551	10	hef_intro	vo_fmv_texts_text_hef_intro	False
3305	cn	34	3125	1686093551	10	hef_ritual_1	vo_fmv_texts_text_hef_ritual_1	False
4010	cn	46	3830	1686093551	10	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
3260	cn	41	3090	1686093551	10	lzd_intro	vo_fmv_texts_text_lzd_intro	False
4036	cn	20	3920	1686093551	10	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
4598	cn	14	4473	1686093551	10	race_intro_dwf	vo_fmv_texts_text_race_intro_dwf	False
3438	cn	16	3306	1686093551	10	race_intro_grn	vo_fmv_texts_text_race_intro_grn	False
3445	cn	22	3290	1686093551	10	race_intro_wef	vo_fmv_texts_text_race_intro_wef	False
3485	cn	55	3275	1686093551	10	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
2345	cn	49	2165	1686093551	10	skv_intro	vo_fmv_texts_text_skv_intro	False
3350	cn	50	3120	1686093551	10	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
4180	cn	30	3975	1686093551	11	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
2420	cn	25	2335	1686093551	11	def_intro	vo_fmv_texts_text_def_intro	False
3890	cn	26	3575	1686093551	11	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
3660	cn	38	3470	1686093551	11	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
3360	cn	33	3165	1686093551	11	hef_intro	vo_fmv_texts_text_hef_intro	False
4375	cn	46	4080	1686093551	11	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
3570	cn	41	3420	1686093551	11	lzd_intro	vo_fmv_texts_text_lzd_intro	False
4315	cn	20	4180	1686093551	11	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
3816	cn	16	3615	1686093551	11	race_intro_grn	vo_fmv_texts_text_race_intro_grn	False
3775	cn	55	3560	1686093551	11	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
2720	cn	49	2480	1686093551	11	skv_intro	vo_fmv_texts_text_skv_intro	False
3540	cn	50	3385	1686093551	11	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
4430	cn	30	4250	1686093551	12	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
2690	cn	25	2430	1686093551	12	def_intro	vo_fmv_texts_text_def_intro	False
4015	cn	26	3910	1686093551	12	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
3900	cn	38	3685	1686093551	12	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
3455	cn	33	3370	1686093551	12	hef_intro	vo_fmv_texts_text_hef_intro	False
4645	cn	46	4570	1686093551	12	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
3860	cn	41	3630	1686093551	12	lzd_intro	vo_fmv_texts_text_lzd_intro	False
4840	cn	20	4750	1686093551	12	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
4240	cn	55	3865	1686093551	12	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
3000	cn	49	2800	1686093551	12	skv_intro	vo_fmv_texts_text_skv_intro	False
3820	cn	50	3690	1686093551	12	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
4795	cn	30	4500	1686093551	13	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
3050	cn	25	2760	1686093551	13	def_intro	vo_fmv_texts_text_def_intro	False
4150	cn	38	3965	1686093551	13	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
3660	cn	33	3460	1686093551	13	hef_intro	vo_fmv_texts_text_hef_intro	False
4960	cn	46	4695	1686093551	13	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
4050	cn	41	3925	1686093551	13	lzd_intro	vo_fmv_texts_text_lzd_intro	False
4995	cn	20	4841	1686093551	13	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
4520	cn	55	4325	1686093551	13	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
3200	cn	49	3060	1686093551	13	skv_intro	vo_fmv_texts_text_skv_intro	False
4045	cn	50	3845	1686093551	13	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
5310	cn	30	5035	1686093551	14	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
3230	cn	25	3130	1686093551	14	def_intro	vo_fmv_texts_text_def_intro	False
4515	cn	38	4215	1686093551	14	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
3730	cn	33	3670	1686093551	14	hef_intro	vo_fmv_texts_text_hef_intro	False
4345	cn	41	4190	1686093551	14	lzd_intro	vo_fmv_texts_text_lzd_intro	False
5178	cn	20	5010	1686093551	14	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
4620	cn	55	4560	1686093551	14	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
3390	cn	49	3300	1686093551	14	skv_intro	vo_fmv_texts_text_skv_intro	False
5545	cn	30	5415	1686093551	15	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
3470	cn	25	3245	1686093551	15	def_intro	vo_fmv_texts_text_def_intro	False
4780	cn	38	4705	1686093551	15	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
3915	cn	33	3750	1686093551	15	hef_intro	vo_fmv_texts_text_hef_intro	False
4550	cn	41	4410	1686093551	15	lzd_intro	vo_fmv_texts_text_lzd_intro	False
5518	cn	20	5400	1686093551	15	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
4740	cn	55	4630	1686093551	15	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
3590	cn	49	3400	1686093551	15	skv_intro	vo_fmv_texts_text_skv_intro	False
3625	cn	25	3510	1686093551	16	def_intro	vo_fmv_texts_text_def_intro	False
4945	cn	38	4800	1686093551	16	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
4065	cn	33	3925	1686093551	16	hef_intro	vo_fmv_texts_text_hef_intro	False
