land_units_to_unit_abilites_junctions_tables
0
ability	land_unit
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_mannfred_von_carstein_4
wh_main_unit_passive_unstable	wh_main_vmp_cha_mannfred_von_carstein_4
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_mannfred_von_carstein_4
wh_main_character_abilities_magical_animus	wh_main_vmp_cha_master_necromancer_0
wh_main_character_passive_master_of_the_dead	wh_main_vmp_cha_master_necromancer_0
wh_main_unit_passive_unstable	wh_main_vmp_cha_master_necromancer_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_master_necromancer_0
wh_main_character_abilities_magical_animus	wh_main_vmp_cha_master_necromancer_4
wh_main_character_passive_master_of_the_dead	wh_main_vmp_cha_master_necromancer_4
wh_main_unit_passive_unstable	wh_main_vmp_cha_master_necromancer_4
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_master_necromancer_4
wh_main_character_abilities_magical_animus	wh_main_vmp_cha_master_necromancer_5
wh_main_character_passive_master_of_the_dead	wh_main_vmp_cha_master_necromancer_5
wh_main_unit_passive_unstable	wh_main_vmp_cha_master_necromancer_5
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_master_necromancer_5
wh_main_character_passive_master_of_the_dead	wh_main_vmp_cha_necromancer_0
wh_main_unit_passive_unstable	wh_main_vmp_cha_necromancer_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_necromancer_0
wh_main_character_passive_master_of_the_dead	wh_main_vmp_cha_necromancer_5
wh_main_unit_passive_unstable	wh_main_vmp_cha_necromancer_5
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_necromancer_5
wh_main_character_passive_dark_benediction	wh_main_vmp_cha_vampire_0
wh_main_hero_abilities_immortal_will	wh_main_vmp_cha_vampire_0
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_vampire_0
wh_main_unit_passive_unstable	wh_main_vmp_cha_vampire_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_vampire_0
wh_main_character_passive_dark_benediction	wh_main_vmp_cha_vampire_1
wh_main_hero_abilities_immortal_will	wh_main_vmp_cha_vampire_1
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_vampire_1
wh_main_unit_passive_unstable	wh_main_vmp_cha_vampire_1
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_vampire_1
wh_main_character_passive_dark_benediction	wh_main_vmp_cha_vampire_2
wh_main_hero_abilities_immortal_will	wh_main_vmp_cha_vampire_2
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_vampire_2
wh_main_unit_passive_unstable	wh_main_vmp_cha_vampire_2
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_vampire_2
wh_main_character_abilities_undeath_resurgent	wh_main_vmp_cha_vampire_lord_0
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_vampire_lord_0
wh_main_unit_passive_unstable	wh_main_vmp_cha_vampire_lord_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_vampire_lord_0
wh_main_character_abilities_undeath_resurgent	wh_main_vmp_cha_vampire_lord_2
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_vampire_lord_2
wh_main_unit_passive_unstable	wh_main_vmp_cha_vampire_lord_2
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_vampire_lord_2
wh2_main_unit_abilities_pestilential_breath	wh_main_vmp_cha_vampire_lord_3
wh_main_character_abilities_undeath_resurgent	wh_main_vmp_cha_vampire_lord_3
wh_main_hero_passive_swarm_of_flies	wh_main_vmp_cha_vampire_lord_3
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_vampire_lord_3
wh_main_unit_passive_unstable	wh_main_vmp_cha_vampire_lord_3
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_vampire_lord_3
wh_main_character_abilities_undeath_resurgent	wh_main_vmp_cha_vampire_lord_5
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_vampire_lord_5
wh_main_unit_passive_unstable	wh_main_vmp_cha_vampire_lord_5
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_vampire_lord_5
wh_dlc04_unit_passive_unbinding_wight_king	wh_main_vmp_cha_wight_king_0_summoned
wh_main_unit_passive_unbinding_critical	wh_main_vmp_cha_wight_king_0_summoned
wh_main_character_abilities_foe_seeker	wh_main_vmp_cha_wight_king_0
wh_main_character_abilities_heroic_killing_blow	wh_main_vmp_cha_wight_king_0
wh_main_unit_passive_unstable	wh_main_vmp_cha_wight_king_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_wight_king_0
wh_main_character_abilities_foe_seeker	wh_main_vmp_cha_wight_king_1
wh_main_character_abilities_heroic_killing_blow	wh_main_vmp_cha_wight_king_1
wh_main_unit_passive_unstable	wh_main_vmp_cha_wight_king_1
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_wight_king_1
wh_main_character_abilities_foe_seeker	wh_main_vmp_cha_wight_king_2
wh_main_character_abilities_heroic_killing_blow	wh_main_vmp_cha_wight_king_2
wh_main_unit_passive_unstable	wh_main_vmp_cha_wight_king_2
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_wight_king_2
wh_main_unit_passive_unstable	wh_main_vmp_inf_cairn_wraiths
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_cairn_wraiths
wh_dlc04_unit_passive_unbinding_crypt_ghouls	wh_main_vmp_inf_crypt_ghouls_summoned
wh_main_unit_passive_unbinding_critical	wh_main_vmp_inf_crypt_ghouls_summoned
wh_main_unit_passive_unstable	wh_main_vmp_inf_crypt_ghouls
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_crypt_ghouls
wh_dlc04_unit_passive_unbinding_grave_guard	wh_main_vmp_inf_grave_guard_0_summoned
wh_main_unit_passive_unbinding_critical	wh_main_vmp_inf_grave_guard_0_summoned
wh_main_unit_passive_unstable	wh_main_vmp_inf_grave_guard_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_grave_guard_0
wh_main_unit_passive_unstable	wh_main_vmp_inf_grave_guard_1
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_grave_guard_1
wh_main_unit_passive_unbinding_critical	wh_main_vmp_inf_skeleton_warriors_0_summoned
wh_main_unit_passive_unbinding_skeleton_warriors	wh_main_vmp_inf_skeleton_warriors_0_summoned
wh_main_unit_passive_unstable	wh_main_vmp_inf_skeleton_warriors_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_skeleton_warriors_0
wh_main_unit_passive_unstable	wh_main_vmp_inf_skeleton_warriors_1
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_skeleton_warriors_1
wh_main_unit_passive_unbinding_critical	wh_main_vmp_inf_zombie_summoned
wh_main_unit_passive_unbinding_zombie	wh_main_vmp_inf_zombie_summoned
wh_main_unit_passive_unstable	wh_main_vmp_inf_zombie
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_zombie
wh_dlc04_unit_passive_unbinding_crypt_horrors	wh_main_vmp_mon_crypt_horrors_summoned
wh_main_unit_passive_unbinding_critical	wh_main_vmp_mon_crypt_horrors_summoned
wh_main_unit_passive_regeneration	wh_main_vmp_mon_crypt_horrors
wh_main_unit_passive_unstable	wh_main_vmp_mon_crypt_horrors
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_mon_crypt_horrors
wh_main_unit_passive_unstable	wh_main_vmp_mon_dire_wolves
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_mon_dire_wolves
wh_main_unit_passive_unstable	wh_main_vmp_mon_fell_bats
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_mon_fell_bats
wh2_main_unit_abilities_death_shriek	wh_main_vmp_mon_terrorgheist
wh_main_unit_passive_regeneration	wh_main_vmp_mon_terrorgheist
wh_main_unit_passive_unstable	wh_main_vmp_mon_terrorgheist
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_mon_terrorgheist
wh_main_unit_passive_frenzy	wh_main_vmp_mon_vargheists
wh_main_unit_passive_unstable	wh_main_vmp_mon_vargheists
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_mon_vargheists
wh_main_unit_passive_regeneration	wh_main_vmp_mon_varghulf
wh_main_unit_passive_unstable	wh_main_vmp_mon_varghulf
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_mon_varghulf
wh_main_unit_abilities_black_nimbus	wh_main_vmp_veh_black_coach
wh_main_unit_abilities_black_scythes	wh_main_vmp_veh_black_coach
wh_main_unit_abilities_unholy_vigour	wh_main_vmp_veh_black_coach
wh_main_unit_passive_unstable	wh_main_vmp_veh_black_coach
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_veh_black_coach
wh_main_character_abilities_foe_seeker	wh_pro01_dwf_cha_grombrindal_0
wh_pro01_lord_abilities_flash_bomb	wh_pro01_dwf_cha_grombrindal_0
wh_pro01_lord_passive_grombrindal_has_no_fear	wh_pro01_dwf_cha_grombrindal_0
wh_dlc04_lord_abilities_beguile	wh_pro02_vmp_cha_isabella_von_carstein_0
wh_main_character_abilities_red_fury	wh_pro02_vmp_cha_isabella_von_carstein_0
wh_main_lord_passive_the_hunger	wh_pro02_vmp_cha_isabella_von_carstein_0
wh_main_unit_passive_unstable	wh_pro02_vmp_cha_isabella_von_carstein_0
wh_main_unit_passive_unstable_mark_ii	wh_pro02_vmp_cha_isabella_von_carstein_0
wh_dlc04_lord_abilities_beguile	wh_pro02_vmp_cha_isabella_von_carstein_2
wh_main_character_abilities_red_fury	wh_pro02_vmp_cha_isabella_von_carstein_2
wh_main_lord_passive_the_hunger	wh_pro02_vmp_cha_isabella_von_carstein_2
wh_main_unit_passive_unstable	wh_pro02_vmp_cha_isabella_von_carstein_2
wh_main_unit_passive_unstable_mark_ii	wh_pro02_vmp_cha_isabella_von_carstein_2
wh_dlc04_lord_abilities_beguile	wh_pro02_vmp_cha_isabella_von_carstein_4
wh_main_character_abilities_red_fury	wh_pro02_vmp_cha_isabella_von_carstein_4
wh_main_lord_passive_the_hunger	wh_pro02_vmp_cha_isabella_von_carstein_4
wh_main_unit_passive_unstable	wh_pro02_vmp_cha_isabella_von_carstein_4
wh_main_unit_passive_unstable_mark_ii	wh_pro02_vmp_cha_isabella_von_carstein_4
wh_main_unit_passive_unbinding_critical	wh_pro03_vmp_cha_krell_0
wh_pro03_unit_passive_unbinding_krell	wh_pro03_vmp_cha_krell_0
wh_main_unit_passive_unbinding_critical	wh_pro03_vmp_cha_krell_campaign_0
wh_pro03_unit_passive_unbinding_krell_upgraded	wh_pro03_vmp_cha_krell_campaign_0
wh_main_character_abilities_deadly_onslaught	wh_pro03_vmp_cha_krell_campaign_1
wh_main_character_abilities_foe_seeker	wh_pro03_vmp_cha_krell_campaign_1
wh_main_unit_passive_unbinding_critical	wh_pro03_vmp_cha_krell_campaign_1
wh_pro03_unit_passive_unbinding_krell_upgraded	wh_pro03_vmp_cha_krell_campaign_1
wh_main_character_abilities_deadly_onslaught	wh_pro03_vmp_cha_krell_campaign_2
wh_main_character_abilities_foe_seeker	wh_pro03_vmp_cha_krell_campaign_2
wh_main_unit_passive_unbinding_critical	wh_pro03_vmp_cha_krell_campaign_2
wh_pro03_unit_passive_unbinding_krell_upgraded	wh_pro03_vmp_cha_krell_campaign_2
wh_main_character_abilities_deadly_onslaught	wh_pro03_vmp_cha_krell_campaign_3
wh_main_character_abilities_foe_seeker	wh_pro03_vmp_cha_krell_campaign_3
wh_main_unit_passive_unbinding_critical	wh_pro03_vmp_cha_krell_campaign_3
wh_pro03_unit_passive_unbinding_krell_upgraded	wh_pro03_vmp_cha_krell_campaign_3
wh_main_character_abilities_deadly_onslaught	wh_pro03_vmp_cha_krell_campaign_4
wh_main_character_abilities_foe_seeker	wh_pro03_vmp_cha_krell_campaign_4
wh_main_unit_passive_unbinding_critical	wh_pro03_vmp_cha_krell_campaign_4
