models_building_tables
8
unknown0	unknown1	unknown2	unknown3	unknown4	unknown5
terrain_props/wh_cliffs			brt_seacliff_b	rigidmodels\buildings\brt_seacliff_b\brt_seacliff_b_tech.cs2.parsed	rigidmodels\buildings\brt_seacliff_b\brt_seacliff_b_tech.cs2.collision
terrain_props/wh_cliffs			brt_seacliff_b_01	rigidmodels\buildings\brt_seacliff_b_01\brt_seacliff_b_01_tech.cs2.parsed	rigidmodels\buildings\brt_seacliff_b_01\brt_seacliff_b_01_tech.cs2.collision
terrain_props/wh_cliffs			brt_seacliff_b_02	rigidmodels\buildings\brt_seacliff_b_02\brt_seacliff_b_02_tech.cs2.parsed	rigidmodels\buildings\brt_seacliff_b_02\brt_seacliff_b_02_tech.cs2.collision
terrain_props/wh_cliffs			brt_seacliff_b_02_a	rigidmodels\buildings\brt_seacliff_b_02_a\brt_seacliff_b_02_a_tech.cs2.parsed	rigidmodels\buildings\brt_seacliff_b_02_a\brt_seacliff_b_02_a_tech.cs2.collision
terrain_props/wh_cliffs			brt_seacliff_b_02_b	rigidmodels\buildings\brt_seacliff_b_02_b\brt_seacliff_b_02_b_tech.cs2.parsed	rigidmodels\buildings\brt_seacliff_b_02_b\brt_seacliff_b_02_b_tech.cs2.collision
terrain_props/wh_cliffs			brt_seacliff_b_02_c	rigidmodels\buildings\brt_seacliff_b_02_c\brt_seacliff_b_02_c_tech.cs2.parsed	rigidmodels\buildings\brt_seacliff_b_02_c\brt_seacliff_b_02_c_tech.cs2.collision
terrain_props/wh_cliffs			brt_seacliff_b_03	rigidmodels\buildings\brt_seacliff_b_03\brt_seacliff_b_03_tech.cs2.parsed	rigidmodels\buildings\brt_seacliff_b_03\brt_seacliff_b_03_tech.cs2.collision
terrain_props/wh_cliffs			brt_seacliff_b_04	rigidmodels\buildings\brt_seacliff_b_04\brt_seacliff_b_04_tech.cs2.parsed	rigidmodels\buildings\brt_seacliff_b_04\brt_seacliff_b_04_tech.cs2.collision
terrain_props/wh_cliffs			brt_seacliff_b_05	rigidmodels\buildings\brt_seacliff_b_05\brt_seacliff_b_05_tech.cs2.parsed	rigidmodels\buildings\brt_seacliff_b_05\brt_seacliff_b_05_tech.cs2.collision
terrain_props/wh_cliffs			brt_seacliff_b_06	rigidmodels\buildings\brt_seacliff_b_06\brt_seacliff_b_06_tech.cs2.parsed	rigidmodels\buildings\brt_seacliff_b_06\brt_seacliff_b_06_tech.cs2.collision
terrain_props/wh_cliffs			brt_seacliff_b_07	rigidmodels\buildings\brt_seacliff_b_07\brt_seacliff_b_07_tech.cs2.parsed	rigidmodels\buildings\brt_seacliff_b_07\brt_seacliff_b_07_tech.cs2.collision
terrain_props/wh_cliffs			brt_seacliff_formation_01	rigidmodels\buildings\brt_seacliff_formation_01\brt_seacliff_formation_01_tech.cs2.parsed	rigidmodels\buildings\brt_seacliff_formation_01\brt_seacliff_formation_01_tech.cs2.collision
terrain_props/wh_cliffs			brt_seacliff_formation_02	rigidmodels\buildings\brt_seacliff_formation_02\brt_seacliff_formation_02_tech.cs2.parsed	rigidmodels\buildings\brt_seacliff_formation_02\brt_seacliff_formation_02_tech.cs2.collision
terrain_props/wh_cliffs			brt_seacliff_formation_03	rigidmodels\buildings\brt_seacliff_formation_03\brt_seacliff_formation_03_tech.cs2.parsed	rigidmodels\buildings\brt_seacliff_formation_03\brt_seacliff_formation_03_tech.cs2.collision
brt/bridges			brt_slum_bridge_01	rigidmodels\buildings\brt_slum_bridge_01\brt_slum_bridge_01_tech.cs2.parsed	rigidmodels\buildings\brt_slum_bridge_01\brt_slum_bridge_01_tech.cs2.collision
brt/bridges			brt_slum_bridge_02	rigidmodels\buildings\brt_slum_bridge_02\brt_slum_bridge_02_tech.cs2.parsed	rigidmodels\buildings\brt_slum_bridge_02\brt_slum_bridge_02_tech.cs2.collision
brt/statues			brt_statue_he_01	rigidmodels\buildings\brt_statue_he_01\brt_statue_he_01_tech.cs2.parsed	rigidmodels\buildings\brt_statue_he_01\brt_statue_he_01_tech.cs2.collision
terrain_props/wh_rocks			brt_stone_a	rigidmodels\buildings\brt_stone_a\brt_stone_a_tech.cs2.parsed	rigidmodels\buildings\brt_stone_a\brt_stone_a_tech.cs2.collision
terrain_props/wh_rocks			brt_stone_b	rigidmodels\buildings\brt_stone_b\brt_stone_b_tech.cs2.parsed	rigidmodels\buildings\brt_stone_b\brt_stone_b_tech.cs2.collision
brt/bridges			brt_stone_bridge_long	rigidmodels\buildings\brt_stone_bridge_long\brt_stone_bridge_long_tech.cs2.parsed	rigidmodels\buildings\brt_stone_bridge_long\brt_stone_bridge_long_tech.cs2.collision
brt/bridges			brt_stone_bridge_lrg	rigidmodels\buildings\brt_stone_bridge_lrg\brt_stone_bridge_lrg_tech.cs2.parsed	rigidmodels\buildings\brt_stone_bridge_lrg\brt_stone_bridge_lrg_tech.cs2.collision
terrain_props/wh_rocks			brt_stone_c	rigidmodels\buildings\brt_stone_c\brt_stone_c_tech.cs2.parsed	rigidmodels\buildings\brt_stone_c\brt_stone_c_tech.cs2.collision
terrain_props/wh_rocks			brt_stone_d	rigidmodels\buildings\brt_stone_d\brt_stone_d_tech.cs2.parsed	rigidmodels\buildings\brt_stone_d\brt_stone_d_tech.cs2.collision
terrain_props/wh_rocks			brt_stone_e	rigidmodels\buildings\brt_stone_e\brt_stone_e_tech.cs2.parsed	rigidmodels\buildings\brt_stone_e\brt_stone_e_tech.cs2.collision
terrain_props/wh_rocks			brt_stone_f	rigidmodels\buildings\brt_stone_f\brt_stone_f_tech.cs2.parsed	rigidmodels\buildings\brt_stone_f\brt_stone_f_tech.cs2.collision
brt/hero_buildings			brt_tower_01	rigidmodels\buildings\brt_tower_01\brt_tower_01_tech.cs2.parsed	rigidmodels\buildings\brt_tower_01\brt_tower_01_tech.cs2.collision
brt/hero_buildings			brt_tower_02	rigidmodels\buildings\brt_tower_02\brt_tower_02_tech.cs2.parsed	rigidmodels\buildings\brt_tower_02\brt_tower_02_tech.cs2.collision
brt/hero_buildings			brt_tower_03	rigidmodels\buildings\brt_tower_03\brt_tower_03_tech.cs2.parsed	rigidmodels\buildings\brt_tower_03\brt_tower_03_tech.cs2.collision
brt/hero_buildings			brt_tower_04	rigidmodels\buildings\brt_tower_04\brt_tower_04_tech.cs2.parsed	rigidmodels\buildings\brt_tower_04\brt_tower_04_tech.cs2.collision
brt/hero_buildings			brt_tower_05	rigidmodels\buildings\brt_tower_05\brt_tower_05_tech.cs2.parsed	rigidmodels\buildings\brt_tower_05\brt_tower_05_tech.cs2.collision
brt/hero_buildings			brt_tower_06	rigidmodels\buildings\brt_tower_06\brt_tower_06_tech.cs2.parsed	rigidmodels\buildings\brt_tower_06\brt_tower_06_tech.cs2.collision
brt/hero_buildings			brt_tower_balcony_01	rigidmodels\buildings\brt_tower_balcony_01\brt_tower_balcony_01_tech.cs2.parsed	rigidmodels\buildings\brt_tower_balcony_01\brt_tower_balcony_01_tech.cs2.collision
brt/infield/houses			brt_tower_brick_01	rigidmodels\buildings\brt_tower_brick_01\brt_tower_brick_01_tech.cs2.parsed	rigidmodels\buildings\brt_tower_brick_01\brt_tower_brick_01_tech.cs2.collision
brt/walls	rigidmodels\buildings\glb_tower_freestanding_01\glb_tower_freestanding_01_tech.cs2.parsed	rigidmodels\buildings\brt_tower_freestanding\brt_tower_freestanding_tech.cs2.collision	brt_tower_freestanding	rigidmodels\buildings\glb_tower_freestanding_01\glb_tower_freestanding_01_tech.cs2.parsed	rigidmodels\buildings\glb_tower_freestanding_01\glb_tower_freestanding_01_tech.cs2.collision
brt/infield/houses			brt_tower_stone_01	rigidmodels\buildings\brt_tower_stone_01\brt_tower_stone_01_tech.cs2.parsed	rigidmodels\buildings\brt_tower_stone_01\brt_tower_stone_01_tech.cs2.collision
brt/infield/houses			brt_tower_stone_02	rigidmodels\buildings\brt_tower_stone_02\brt_tower_stone_02_tech.cs2.parsed	rigidmodels\buildings\brt_tower_stone_02\brt_tower_stone_02_tech.cs2.collision
brt/infield/houses			brt_tower_stone_03	rigidmodels\buildings\brt_tower_stone_03\brt_tower_stone_03_tech.cs2.parsed	rigidmodels\buildings\brt_tower_stone_03\brt_tower_stone_03_tech.cs2.collision
brt/infield/house_pieces			brt_tower_wood_cap_01	rigidmodels\buildings\brt_tower_wood_cap_01\brt_tower_wood_cap_01_tech.cs2.parsed	rigidmodels\buildings\brt_tower_wood_cap_01\brt_tower_wood_cap_01_tech.cs2.collision
brt/walls			brt_wall_bartizan01	rigidmodels\buildings\brt_wall_bartizan01\brt_wall_bartizan01_tech.cs2.parsed	rigidmodels\buildings\brt_wall_bartizan01\brt_wall_bartizan01_tech.cs2.collision
buildings/brt/walls	rigidmodels\buildings\glb_wall_corner_90_exter\glb_wall_corner_90_exter_tech.cs2.parsed	rigidmodels\buildings\brt_wall_corner_90_exter\brt_wall_corner_90_exter_tech.cs2.collision	brt_wall_corner_90_exter	rigidmodels\buildings\glb_wall_corner_90_exter\glb_wall_corner_90_exter_tech.cs2.parsed	rigidmodels\buildings\glb_wall_corner_90_exter\glb_wall_corner_90_exter_tech.cs2.collision
brt/walls	rigidmodels\buildings\glb_wall_corner_90_inter\glb_wall_corner_90_inter_tech.cs2.parsed	rigidmodels\buildings\brt_wall_corner_90_inter\brt_wall_corner_90_inter_tech.cs2.collision	brt_wall_corner_90_inter	rigidmodels\buildings\glb_wall_corner_90_inter\glb_wall_corner_90_inter_tech.cs2.parsed	rigidmodels\buildings\glb_wall_corner_90_inter\glb_wall_corner_90_inter_tech.cs2.collision
global/wall_logic			brt_wall_emitter01	rigidmodels\buildings\brt_wall_emitter01\brt_wall_emitter01_tech.cs2.parsed	rigidmodels\buildings\brt_wall_emitter01\brt_wall_emitter01_tech.cs2.collision
global/wall_logic			brt_wall_emitter02	rigidmodels\buildings\brt_wall_emitter02\brt_wall_emitter02_tech.cs2.parsed	rigidmodels\buildings\brt_wall_emitter02\brt_wall_emitter02_tech.cs2.collision
global/wall_logic			brt_wall_emitter03	rigidmodels\buildings\brt_wall_emitter03\brt_wall_emitter03_tech.cs2.parsed	rigidmodels\buildings\brt_wall_emitter03\brt_wall_emitter03_tech.cs2.collision
brt/walls			brt_wall_flag01	rigidmodels\buildings\brt_wall_flag01\brt_wall_flag01_tech.cs2.parsed	rigidmodels\buildings\brt_wall_flag01\brt_wall_flag01_tech.cs2.collision
brt/walls			brt_wall_flag02	rigidmodels\buildings\brt_wall_flag02\brt_wall_flag02_tech.cs2.parsed	rigidmodels\buildings\brt_wall_flag02\brt_wall_flag02_tech.cs2.collision
brt/walls			brt_wall_flag03	rigidmodels\buildings\brt_wall_flag03\brt_wall_flag03_tech.cs2.parsed	rigidmodels\buildings\brt_wall_flag03\brt_wall_flag03_tech.cs2.collision
brt/walls			brt_wall_flag04	rigidmodels\buildings\brt_wall_flag04\brt_wall_flag04_tech.cs2.parsed	rigidmodels\buildings\brt_wall_flag04\brt_wall_flag04_tech.cs2.collision
brt/walls			brt_wall_flag05	rigidmodels\buildings\brt_wall_flag05\brt_wall_flag05_tech.cs2.parsed	rigidmodels\buildings\brt_wall_flag05\brt_wall_flag05_tech.cs2.collision
brt/walls			brt_wall_flag06	rigidmodels\buildings\brt_wall_flag06\brt_wall_flag06_tech.cs2.parsed	rigidmodels\buildings\brt_wall_flag06\brt_wall_flag06_tech.cs2.collision
buildings/brt/walls	rigidmodels\buildings\glb_wall_gatehouse_60\glb_wall_gatehouse_60_tech.cs2.parsed	rigidmodels\buildings\brt_wall_gatehouse_60\brt_wall_gatehouse_60_tech.cs2.collision	brt_wall_gatehouse_60	rigidmodels\buildings\glb_wall_gatehouse_60\glb_wall_gatehouse_60_tech.cs2.parsed	rigidmodels\buildings\glb_wall_gatehouse_60\glb_wall_gatehouse_60_tech.cs2.collision
brt/walls			brt_wall_lilly01	rigidmodels\buildings\brt_wall_lilly01\brt_wall_lilly01_tech.cs2.parsed	rigidmodels\buildings\brt_wall_lilly01\brt_wall_lilly01_tech.cs2.collision
brt/walls			brt_wall_machicolation01	rigidmodels\buildings\brt_wall_machicolation01\brt_wall_machicolation01_tech.cs2.parsed	rigidmodels\buildings\brt_wall_machicolation01\brt_wall_machicolation01_tech.cs2.collision
brt/walls			brt_wall_merlon01	rigidmodels\buildings\brt_wall_merlon01\brt_wall_merlon01_tech.cs2.parsed	rigidmodels\buildings\brt_wall_merlon01\brt_wall_merlon01_tech.cs2.collision
brt/walls			brt_wall_shield01	rigidmodels\buildings\brt_wall_shield01\brt_wall_shield01_tech.cs2.parsed	rigidmodels\buildings\brt_wall_shield01\brt_wall_shield01_tech.cs2.collision
brt/walls			brt_wall_shield02	rigidmodels\buildings\brt_wall_shield02\brt_wall_shield02_tech.cs2.parsed	rigidmodels\buildings\brt_wall_shield02\brt_wall_shield02_tech.cs2.collision
buildings/brt/walls	rigidmodels\buildings\glb_wall_straight_20\glb_wall_straight_20_tech.cs2.parsed	rigidmodels\buildings\brt_wall_straight_20\brt_wall_straight_20_tech.cs2.collision	brt_wall_straight_20	rigidmodels\buildings\glb_wall_straight_20\glb_wall_straight_20_tech.cs2.parsed	rigidmodels\buildings\glb_wall_straight_20\glb_wall_straight_20_tech.cs2.collision
brt/walls	rigidmodels\buildings\glb_wall_tower\glb_wall_tower_tech.cs2.parsed	rigidmodels\buildings\brt_wall_tower\brt_wall_tower_tech.cs2.collision	brt_wall_tower	rigidmodels\buildings\glb_wall_tower\glb_wall_tower_tech.cs2.parsed	rigidmodels\buildings\glb_wall_tower\glb_wall_tower_tech.cs2.collision
brt/infield/house_pieces			brt_water_wheel	rigidmodels\buildings\brt_water_wheel\brt_water_wheel_tech.cs2.parsed	rigidmodels\buildings\brt_water_wheel\brt_water_wheel_tech.cs2.collision
brt/infield/house_pieces			brt_window_pc_02	rigidmodels\buildings\brt_window_pc_02\brt_window_pc_02_tech.cs2.parsed	rigidmodels\buildings\brt_window_pc_02\brt_window_pc_02_tech.cs2.collision
brt/infield/house_pieces			brt_window_pc_04	rigidmodels\buildings\brt_window_pc_04\brt_window_pc_04_tech.cs2.parsed	rigidmodels\buildings\brt_window_pc_04\brt_window_pc_04_tech.cs2.collision
bst			bst_banner_a	rigidmodels\buildings\bst_banner_a\bst_banner_a_tech.cs2.parsed	rigidmodels\buildings\bst_banner_a\bst_banner_a_tech.cs2.collision
bst			bst_banner_b	rigidmodels\buildings\bst_banner_b\bst_banner_b_tech.cs2.parsed	rigidmodels\buildings\bst_banner_b\bst_banner_b_tech.cs2.collision
buildings/bst			bst_brazier_01	rigidmodels\buildings\bst_brazier_01\bst_brazier_01_tech.cs2.parsed	rigidmodels\buildings\bst_brazier_01\bst_brazier_01_tech.cs2.collision
bst			bst_cage	rigidmodels\buildings\bst_cage\bst_cage_tech.cs2.parsed	rigidmodels\buildings\bst_cage\bst_cage_tech.cs2.collision
terrain_props/wh_cliffs			bst_cliff_bank_a	rigidmodels\buildings\bst_cliff_bank_a\bst_cliff_bank_a_tech.cs2.parsed	rigidmodels\buildings\bst_cliff_bank_a\bst_cliff_bank_a_tech.cs2.collision
terrain_props/wh_cliffs			bst_cliff_bank_b	rigidmodels\buildings\bst_cliff_bank_b\bst_cliff_bank_b_tech.cs2.parsed	rigidmodels\buildings\bst_cliff_bank_b\bst_cliff_bank_b_tech.cs2.collision
terrain_props/wh_cliffs			bst_cliff_bank_c	rigidmodels\buildings\bst_cliff_bank_c\bst_cliff_bank_c_tech.cs2.parsed	rigidmodels\buildings\bst_cliff_bank_c\bst_cliff_bank_c_tech.cs2.collision
terrain_props/wh_cliffs			bst_cliff_bank_d	rigidmodels\buildings\bst_cliff_bank_d\bst_cliff_bank_d_tech.cs2.parsed	rigidmodels\buildings\bst_cliff_bank_d\bst_cliff_bank_d_tech.cs2.collision
terrain_props/wh_cliffs			bst_cliff_bank_e	rigidmodels\buildings\bst_cliff_bank_e\bst_cliff_bank_e_tech.cs2.parsed	rigidmodels\buildings\bst_cliff_bank_e\bst_cliff_bank_e_tech.cs2.collision
terrain_props/wh_cliffs			bst_cliff_bank_f	rigidmodels\buildings\bst_cliff_bank_f\bst_cliff_bank_f_tech.cs2.parsed	rigidmodels\buildings\bst_cliff_bank_f\bst_cliff_bank_f_tech.cs2.collision
terrain_props/wh_cliffs			bst_cliff_bank_g	rigidmodels\buildings\bst_cliff_bank_g\bst_cliff_bank_g_tech.cs2.parsed	rigidmodels\buildings\bst_cliff_bank_g\bst_cliff_bank_g_tech.cs2.collision
terrain_props/wh_foliage			bst_hagtree_00	rigidmodels\buildings\bst_hagtree_00\bst_hagtree_00_tech.cs2.parsed	rigidmodels\buildings\bst_hagtree_00\bst_hagtree_00_tech.cs2.collision
bst			bst_herdstone_a	rigidmodels\buildings\bst_herdstone_a\bst_herdstone_a_tech.cs2.parsed	rigidmodels\buildings\bst_herdstone_a\bst_herdstone_a_tech.cs2.collision
bst			bst_herdstone_single_a	rigidmodels\buildings\bst_herdstone_single_a\bst_herdstone_single_a_tech.cs2.parsed	rigidmodels\buildings\bst_herdstone_single_a\bst_herdstone_single_a_tech.cs2.collision
bst			bst_herdstone_single_b	rigidmodels\buildings\bst_herdstone_single_b\bst_herdstone_single_b_tech.cs2.parsed	rigidmodels\buildings\bst_herdstone_single_b\bst_herdstone_single_b_tech.cs2.collision
bst			bst_herdstone_single_c	rigidmodels\buildings\bst_herdstone_single_c\bst_herdstone_single_c_tech.cs2.parsed	rigidmodels\buildings\bst_herdstone_single_c\bst_herdstone_single_c_tech.cs2.collision
bst			bst_herdstone_single_d	rigidmodels\buildings\bst_herdstone_single_d\bst_herdstone_single_d_tech.cs2.parsed	rigidmodels\buildings\bst_herdstone_single_d\bst_herdstone_single_d_tech.cs2.collision
bst			bst_spoilheap_a	rigidmodels\buildings\bst_spoilheap_a\bst_spoilheap_a_tech.cs2.parsed	rigidmodels\buildings\bst_spoilheap_a\bst_spoilheap_a_tech.cs2.collision
bst			bst_spoilheap_b	rigidmodels\buildings\bst_spoilheap_b\bst_spoilheap_b_tech.cs2.parsed	rigidmodels\buildings\bst_spoilheap_b\bst_spoilheap_b_tech.cs2.collision
bst			bst_totem_a	rigidmodels\buildings\bst_totem_a\bst_totem_a_tech.cs2.parsed	rigidmodels\buildings\bst_totem_a\bst_totem_a_tech.cs2.collision
bst			bst_totem_b	rigidmodels\buildings\bst_totem_b\bst_totem_b_tech.cs2.parsed	rigidmodels\buildings\bst_totem_b\bst_totem_b_tech.cs2.collision
terrain_props/battle props			bst_tree_giant_branch_01	rigidmodels\buildings\bst_tree_giant_branch_01\bst_tree_giant_branch_01_tech.cs2.parsed	rigidmodels\buildings\bst_tree_giant_branch_01\bst_tree_giant_branch_01_tech.cs2.collision
terrain_props/battle props			bst_tree_giant_branch_02	rigidmodels\buildings\bst_tree_giant_branch_02\bst_tree_giant_branch_02_tech.cs2.parsed	rigidmodels\buildings\bst_tree_giant_branch_02\bst_tree_giant_branch_02_tech.cs2.collision
terrain_props/battle props			bst_tree_giant_branch_03	rigidmodels\buildings\bst_tree_giant_branch_03\bst_tree_giant_branch_03_tech.cs2.parsed	rigidmodels\buildings\bst_tree_giant_branch_03\bst_tree_giant_branch_03_tech.cs2.collision
terrain_props/battle props			bst_tree_giant_branch_04	rigidmodels\buildings\bst_tree_giant_branch_04\bst_tree_giant_branch_04_tech.cs2.parsed	rigidmodels\buildings\bst_tree_giant_branch_04\bst_tree_giant_branch_04_tech.cs2.collision
terrain_props/battle props			bst_tree_giant_branch_bare_05	rigidmodels\buildings\bst_tree_giant_branch_bare_05\bst_tree_giant_branch_bare_05_tech.cs2.parsed	rigidmodels\buildings\bst_tree_giant_branch_bare_05\bst_tree_giant_branch_bare_05_tech.cs2.collision
terrain_props/battle props			bst_tree_giant_branch_bare_06	rigidmodels\buildings\bst_tree_giant_branch_bare_06\bst_tree_giant_branch_bare_06_tech.cs2.parsed	rigidmodels\buildings\bst_tree_giant_branch_bare_06\bst_tree_giant_branch_bare_06_tech.cs2.collision
terrain_props/battle props			bst_tree_giant_branch_bare_07	rigidmodels\buildings\bst_tree_giant_branch_bare_07\bst_tree_giant_branch_bare_07_tech.cs2.parsed	rigidmodels\buildings\bst_tree_giant_branch_bare_07\bst_tree_giant_branch_bare_07_tech.cs2.collision
terrain_props/battle props			bst_tree_giant_branch_bare_08	rigidmodels\buildings\bst_tree_giant_branch_bare_08\bst_tree_giant_branch_bare_08_tech.cs2.parsed	rigidmodels\buildings\bst_tree_giant_branch_bare_08\bst_tree_giant_branch_bare_08_tech.cs2.collision
terrain_props/battle props			bst_tree_giant_branch_bare_09	rigidmodels\buildings\bst_tree_giant_branch_bare_09\bst_tree_giant_branch_bare_09_tech.cs2.parsed	rigidmodels\buildings\bst_tree_giant_branch_bare_09\bst_tree_giant_branch_bare_09_tech.cs2.collision
terrain_props/battle props			bst_tree_giant_branch_bare_10	rigidmodels\buildings\bst_tree_giant_branch_bare_10\bst_tree_giant_branch_bare_10_tech.cs2.parsed	rigidmodels\buildings\bst_tree_giant_branch_bare_10\bst_tree_giant_branch_bare_10_tech.cs2.collision
terrain_props/battle props			bst_tree_giant_branch_bare_11	rigidmodels\buildings\bst_tree_giant_branch_bare_11\bst_tree_giant_branch_bare_11_tech.cs2.parsed	rigidmodels\buildings\bst_tree_giant_branch_bare_11\bst_tree_giant_branch_bare_11_tech.cs2.collision
terrain_props/battle props			bst_tree_giant_branches	rigidmodels\buildings\bst_tree_giant_branches\bst_tree_giant_branches_tech.cs2.parsed	rigidmodels\buildings\bst_tree_giant_branches\bst_tree_giant_branches_tech.cs2.collision
terrain_props/battle props			bst_tree_giant_medium_root_01	rigidmodels\buildings\bst_tree_giant_medium_root_01\bst_tree_giant_medium_root_01_tech.cs2.parsed	rigidmodels\buildings\bst_tree_giant_medium_root_01\bst_tree_giant_medium_root_01_tech.cs2.collision
terrain_props/battle props			bst_tree_giant_medium_root_02	rigidmodels\buildings\bst_tree_giant_medium_root_02\bst_tree_giant_medium_root_02_tech.cs2.parsed	rigidmodels\buildings\bst_tree_giant_medium_root_02\bst_tree_giant_medium_root_02_tech.cs2.collision
terrain_props/battle props			bst_tree_giant_medium_root_03	rigidmodels\buildings\bst_tree_giant_medium_root_03\bst_tree_giant_medium_root_03_tech.cs2.parsed	rigidmodels\buildings\bst_tree_giant_medium_root_03\bst_tree_giant_medium_root_03_tech.cs2.collision
terrain_props/battle props			bst_tree_giant_medium_root_04	rigidmodels\buildings\bst_tree_giant_medium_root_04\bst_tree_giant_medium_root_04_tech.cs2.parsed	rigidmodels\buildings\bst_tree_giant_medium_root_04\bst_tree_giant_medium_root_04_tech.cs2.collision
