unit_variants_colours_tables
2
faction	primary_colour_b	primary_colour_g	primary_colour_r	secondary_colour_b	secondary_colour_g	secondary_colour_r	soldier_type	tertiary_colour_b	tertiary_colour_g	tertiary_colour_r	unknown11	unknown12	unknown13
wh_dlc05_brt_mini_aquitaine	25	25	180	14	14	25	soldier	0	0	0	11127	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_aquitaine	18	18	37	64	178	214	soldier	0	0	0	11132	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_aquitaine	16	16	132	135	42	37	soldier	0	0	0	11137	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_aquitaine	239	239	241	75	126	220	soldier	0	0	0	11142	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_aquitaine	45	193	244	22	26	142	soldier	0	0	0	11151	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_aquitaine	12	14	134	238	238	246	soldier	0	0	0	11155	0	wh_main_brt_cha_lord_3
wh_main_brt_artois	136	64	29	243	243	243	soldier	0	0	0	1116	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_aquitaine	239	239	239	36	36	36	soldier	0	0	0	11160	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_aquitaine	18	16	137	136	43	38	soldier	0	0	0	11164	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_aquitaine	136	64	29	243	243	243	soldier	0	0	0	11173	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_aquitaine	83	201	238	19	19	19	soldier	0	0	0	11181	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_aquitaine	95	35	35	77	171	214	soldier	0	0	0	11187	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_aquitaine	23	29	34	18	20	145	soldier	0	0	0	11195	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_aquitaine	132	41	36	15	15	145	soldier	0	0	0	11197	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_aquitaine	250	250	250	205	101	42	soldier	0	0	0	11199	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia	23	29	34	18	20	145	soldier	0	0	0	112	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_aquitaine	30	30	30	241	241	241	soldier	0	0	0	11208	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_aquitaine	236	236	245	11	11	139	soldier	0	0	0	11216	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_aquitaine	25	25	180	14	14	25	soldier	0	0	0	11222	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_aquitaine	18	18	37	64	178	214	soldier	0	0	0	11228	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_aquitaine	16	16	132	135	42	37	soldier	0	0	0	11235	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_aquitaine	239	239	241	75	126	220	soldier	0	0	0	11236	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_aquitaine	45	193	244	22	26	142	soldier	0	0	0	11240	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_aquitaine	12	14	134	238	238	246	soldier	0	0	0	11243	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_aquitaine	239	239	239	36	36	36	soldier	0	0	0	11246	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_aquitaine	18	16	137	136	43	38	soldier	0	0	0	11249	0	wh_main_brt_cha_paladin_0
wh_main_brt_artois	83	201	238	19	19	19	soldier	0	0	0	1125	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_aquitaine	136	64	29	243	243	243	soldier	0	0	0	11259	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_aquitaine	83	201	238	19	19	19	soldier	0	0	0	11267	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_aquitaine	95	35	35	77	171	214	soldier	0	0	0	11268	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_aquitaine	23	29	34	18	20	145	soldier	0	0	0	11277	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_aquitaine	132	41	36	15	15	145	soldier	0	0	0	11282	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_aquitaine	250	250	250	205	101	42	soldier	0	0	0	11283	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_aquitaine	30	30	30	241	241	241	soldier	0	0	0	11285	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_aquitaine	236	236	245	11	11	139	soldier	0	0	0	11291	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_aquitaine	25	25	180	14	14	25	soldier	0	0	0	11300	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_aquitaine	18	18	37	64	178	214	soldier	0	0	0	11306	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_aquitaine	16	16	132	135	42	37	soldier	0	0	0	11311	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_aquitaine	239	239	241	75	126	220	soldier	0	0	0	11317	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_aquitaine	45	193	244	22	26	142	soldier	0	0	0	11318	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_aquitaine	12	14	134	238	238	246	soldier	0	0	0	11326	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_aquitaine	239	239	239	36	36	36	soldier	0	0	0	11333	0	wh_main_brt_cha_paladin_0
wh_main_brt_artois	95	35	35	77	171	214	soldier	0	0	0	1134	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_aquitaine	18	16	137	136	43	38	soldier	0	0	0	11343	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_aquitaine	136	64	29	243	243	243	soldier	0	0	0	11353	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_aquitaine	83	201	238	19	19	19	soldier	0	0	0	11355	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_aquitaine	95	35	35	77	171	214	soldier	0	0	0	11359	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_aquitaine	23	29	34	18	20	145	soldier	0	0	0	11360	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_aquitaine	132	41	36	15	15	145	soldier	0	0	0	11368	0	wh_main_brt_cha_paladin_3
wh_main_brt_artois	23	29	34	18	20	145	soldier	0	0	0	1137	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_aquitaine	250	250	250	205	101	42	soldier	0	0	0	11373	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_aquitaine	30	30	30	241	241	241	soldier	0	0	0	11381	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_aquitaine	236	236	245	11	11	139	soldier	0	0	0	11385	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_aquitaine	25	25	180	14	14	25	soldier	0	0	0	11389	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_aquitaine	18	18	37	64	178	214	soldier	0	0	0	11392	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_aquitaine	16	16	132	135	42	37	soldier	0	0	0	11396	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_aquitaine	239	239	241	75	126	220	soldier	0	0	0	11406	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_aquitaine	45	193	244	22	26	142	soldier	0	0	0	11415	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_aquitaine	12	14	134	238	238	246	soldier	0	0	0	11425	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_aquitaine	239	239	239	36	36	36	soldier	0	0	0	11428	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_aquitaine	18	16	137	136	43	38	soldier	0	0	0	11436	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_aquitaine	136	64	29	243	243	243	soldier	0	0	0	11438	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_aquitaine	83	201	238	19	19	19	soldier	0	0	0	11447	0	wh_main_brt_cha_paladin_4
wh_main_brt_artois	132	41	36	15	15	145	soldier	0	0	0	1145	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_aquitaine	95	35	35	77	171	214	soldier	0	0	0	11456	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_aquitaine	23	29	34	18	20	145	soldier	0	0	0	11457	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_aquitaine	132	41	36	15	15	145	soldier	0	0	0	11464	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_aquitaine	250	250	250	205	101	42	soldier	0	0	0	11471	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_aquitaine	30	30	30	241	241	241	soldier	0	0	0	11479	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_aquitaine	236	236	245	11	11	139	soldier	0	0	0	11481	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_aquitaine	25	25	180	14	14	25	soldier	0	0	0	11483	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_aquitaine	18	18	37	64	178	214	soldier	0	0	0	11490	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_aquitaine	16	16	132	135	42	37	soldier	0	0	0	11494	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_aquitaine	239	239	241	75	126	220	soldier	0	0	0	11499	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_aquitaine	45	193	244	22	26	142	soldier	0	0	0	11501	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_aquitaine	12	14	134	238	238	246	soldier	0	0	0	11504	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_aquitaine	239	239	239	36	36	36	soldier	0	0	0	11505	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_bastonne	18	16	137	136	43	38	soldier	0	0	0	11511	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_bastonne	136	64	29	243	243	243	soldier	0	0	0	11512	0	wh_main_brt_cav_grail_knights
wh2_main_lzd_last_defenders	82	33	70	0	0	0	soldier	0	0	0	1151979799	0	wh2_main_lzd_inf_skink_skirmishers_blessed_0
wh_dlc05_brt_mini_bastonne	83	201	238	19	19	19	soldier	0	0	0	11520	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_bastonne	95	35	35	77	171	214	soldier	0	0	0	11524	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_bastonne	23	29	34	18	20	145	soldier	0	0	0	11529	0	wh_main_brt_cav_grail_knights
wh_main_brt_artois	250	250	250	205	101	42	soldier	0	0	0	1153	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	132	41	36	15	15	145	soldier	0	0	0	11537	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_bastonne	250	250	250	205	101	42	soldier	0	0	0	11545	0	wh_main_brt_cav_grail_knights
wh_main_brt_artois	30	30	30	241	241	241	soldier	0	0	0	1155	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	30	30	30	241	241	241	soldier	0	0	0	11553	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_bastonne	236	236	245	11	11	139	soldier	0	0	0	11554	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_bastonne	25	25	180	14	14	25	soldier	0	0	0	11564	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_bastonne	18	18	37	64	178	214	soldier	0	0	0	11565	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_bastonne	16	16	132	135	42	37	soldier	0	0	0	11572	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_bastonne	239	239	241	75	126	220	soldier	0	0	0	11581	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_bastonne	45	193	244	22	26	142	soldier	0	0	0	11591	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_bastonne	12	14	134	238	238	246	soldier	0	0	0	11599	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_bastonne	239	239	239	36	36	36	soldier	0	0	0	11602	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_bastonne	18	16	137	136	43	38	soldier	0	0	0	11608	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_bastonne	136	64	29	243	243	243	soldier	0	0	0	11617	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_artois	236	236	245	11	11	139	soldier	0	0	0	1162	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	83	201	238	19	19	19	soldier	0	0	0	11624	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_bastonne	95	35	35	77	171	214	soldier	0	0	0	11626	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_bastonne	23	29	34	18	20	145	soldier	0	0	0	11635	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_bastonne	132	41	36	15	15	145	soldier	0	0	0	11637	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_bastonne	250	250	250	205	101	42	soldier	0	0	0	11643	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_bastonne	30	30	30	241	241	241	soldier	0	0	0	11650	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_bastonne	236	236	245	11	11	139	soldier	0	0	0	11654	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_artois	25	25	180	14	14	25	soldier	0	0	0	1166	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	25	25	180	14	14	25	soldier	0	0	0	11661	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_bastonne	18	18	37	64	178	214	soldier	0	0	0	11664	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_bastonne	16	16	132	135	42	37	soldier	0	0	0	11668	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_bastonne	239	239	241	75	126	220	soldier	0	0	0	11677	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_bastonne	45	193	244	22	26	142	soldier	0	0	0	11678	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_bastonne	12	14	134	238	238	246	soldier	0	0	0	11684	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_bastonne	239	239	239	36	36	36	soldier	0	0	0	11694	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_bastonne	18	16	137	136	43	38	soldier	0	0	0	11702	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	136	64	29	243	243	243	soldier	0	0	0	11712	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	83	201	238	19	19	19	soldier	0	0	0	11721	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	95	35	35	77	171	214	soldier	0	0	0	11731	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	23	29	34	18	20	145	soldier	0	0	0	11738	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	132	41	36	15	15	145	soldier	0	0	0	11746	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_artois	18	18	37	64	178	214	soldier	0	0	0	1175	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	250	250	250	205	101	42	soldier	0	0	0	11756	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	30	30	30	241	241	241	soldier	0	0	0	11759	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	236	236	245	11	11	139	soldier	0	0	0	11767	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	25	25	180	14	14	25	soldier	0	0	0	11776	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	18	18	37	64	178	214	soldier	0	0	0	11781	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	16	16	132	135	42	37	soldier	0	0	0	11790	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	239	239	241	75	126	220	soldier	0	0	0	11796	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	45	193	244	22	26	142	soldier	0	0	0	11806	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	12	14	134	238	238	246	soldier	0	0	0	11808	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	239	239	239	36	36	36	soldier	0	0	0	11815	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	18	16	137	136	43	38	soldier	0	0	0	11821	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_bastonne	136	64	29	243	243	243	soldier	0	0	0	11826	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_bastonne	83	201	238	19	19	19	soldier	0	0	0	11834	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_bastonne	95	35	35	77	171	214	soldier	0	0	0	11838	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_bastonne	23	29	34	18	20	145	soldier	0	0	0	11842	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_bastonne	132	41	36	15	15	145	soldier	0	0	0	11845	0	wh_main_brt_cha_lord_0
wh_main_brt_artois	16	16	132	135	42	37	soldier	0	0	0	1185	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	250	250	250	205	101	42	soldier	0	0	0	11850	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_bastonne	30	30	30	241	241	241	soldier	0	0	0	11858	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_bastonne	236	236	245	11	11	139	soldier	0	0	0	11864	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_bastonne	25	25	180	14	14	25	soldier	0	0	0	11872	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_bastonne	18	18	37	64	178	214	soldier	0	0	0	11879	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_bastonne	16	16	132	135	42	37	soldier	0	0	0	11885	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_bastonne	239	239	241	75	126	220	soldier	0	0	0	11889	0	wh_main_brt_cha_lord_0
wh_main_brt_artois	239	239	241	75	126	220	soldier	0	0	0	1189	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	45	193	244	22	26	142	soldier	0	0	0	11892	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_bastonne	12	14	134	238	238	246	soldier	0	0	0	11895	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_bastonne	239	239	239	36	36	36	soldier	0	0	0	11896	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_bastonne	18	16	137	136	43	38	soldier	0	0	0	11901	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_bastonne	136	64	29	243	243	243	soldier	0	0	0	11904	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_bastonne	83	201	238	19	19	19	soldier	0	0	0	11909	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_bastonne	95	35	35	77	171	214	soldier	0	0	0	11916	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_bastonne	23	29	34	18	20	145	soldier	0	0	0	11926	0	wh_main_brt_cha_lord_2
wh2_main_lzd_last_defenders	108	145	160	0	0	0	soldier	0	0	0	1193204606	0	wh2_main_lzd_mon_kroxigors_blessed
wh_dlc05_brt_mini_bastonne	132	41	36	15	15	145	soldier	0	0	0	11934	0	wh_main_brt_cha_lord_2
wh_main_brt_artois	45	193	244	22	26	142	soldier	0	0	0	1194	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	250	250	250	205	101	42	soldier	0	0	0	11944	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_bastonne	30	30	30	241	241	241	soldier	0	0	0	11950	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_bastonne	236	236	245	11	11	139	soldier	0	0	0	11957	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_bastonne	25	25	180	14	14	25	soldier	0	0	0	11961	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_bastonne	18	18	37	64	178	214	soldier	0	0	0	11965	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_bastonne	16	16	132	135	42	37	soldier	0	0	0	11970	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_bastonne	239	239	241	75	126	220	soldier	0	0	0	11974	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_bastonne	45	193	244	22	26	142	soldier	0	0	0	11981	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_bastonne	12	14	134	238	238	246	soldier	0	0	0	11990	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_bastonne	239	239	239	36	36	36	soldier	0	0	0	11992	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_bastonne	18	16	137	136	43	38	soldier	0	0	0	11999	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia	83	201	238	19	19	19	soldier	0	0	0	12	0	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia	132	41	36	15	15	145	soldier	0	0	0	120	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_bastonne	136	64	29	243	243	243	soldier	0	0	0	12001	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_bastonne	83	201	238	19	19	19	soldier	0	0	0	12005	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_bastonne	95	35	35	77	171	214	soldier	0	0	0	12008	0	wh_main_brt_cha_lord_3
wh_main_brt_artois	12	14	134	238	238	246	soldier	0	0	0	1201	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	23	29	34	18	20	145	soldier	0	0	0	12013	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_bastonne	132	41	36	15	15	145	soldier	0	0	0	12023	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_bastonne	250	250	250	205	101	42	soldier	0	0	0	12029	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_bastonne	30	30	30	241	241	241	soldier	0	0	0	12038	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_bastonne	236	236	245	11	11	139	soldier	0	0	0	12047	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_bastonne	25	25	180	14	14	25	soldier	0	0	0	12056	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_bastonne	18	18	37	64	178	214	soldier	0	0	0	12059	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_bastonne	16	16	132	135	42	37	soldier	0	0	0	12061	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_bastonne	239	239	241	75	126	220	soldier	0	0	0	12063	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_bastonne	45	193	244	22	26	142	soldier	0	0	0	12064	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_bastonne	12	14	134	238	238	246	soldier	0	0	0	12072	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_bastonne	239	239	239	36	36	36	soldier	0	0	0	12079	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_bastonne	18	16	137	136	43	38	soldier	0	0	0	12086	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_bastonne	136	64	29	243	243	243	soldier	0	0	0	12096	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_bastonne	83	201	238	19	19	19	soldier	0	0	0	12106	0	wh_main_brt_cha_lord_4
wh_main_brt_artois	239	239	239	36	36	36	soldier	0	0	0	1211	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_bastonne	95	35	35	77	171	214	soldier	0	0	0	12112	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_bastonne	23	29	34	18	20	145	soldier	0	0	0	12118	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_bastonne	132	41	36	15	15	145	soldier	0	0	0	12123	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_bastonne	250	250	250	205	101	42	soldier	0	0	0	12132	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_bastonne	30	30	30	241	241	241	soldier	0	0	0	12142	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_bastonne	236	236	245	11	11	139	soldier	0	0	0	12147	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_bastonne	25	25	180	14	14	25	soldier	0	0	0	12149	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_bastonne	18	18	37	64	178	214	soldier	0	0	0	12150	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_bastonne	16	16	132	135	42	37	soldier	0	0	0	12157	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_bastonne	239	239	241	75	126	220	soldier	0	0	0	12163	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_bastonne	45	193	244	22	26	142	soldier	0	0	0	12169	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_bastonne	12	14	134	238	238	246	soldier	0	0	0	12173	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_bastonne	239	239	239	36	36	36	soldier	0	0	0	12182	0	wh_main_brt_cha_lord_4
wh_main_brt_artois	18	16	137	136	43	38	soldier	0	0	0	1219	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_bastonne	18	16	137	136	43	38	soldier	0	0	0	12192	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_bastonne	136	64	29	243	243	243	soldier	0	0	0	12198	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_bastonne	83	201	238	19	19	19	soldier	0	0	0	12200	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_bastonne	95	35	35	77	171	214	soldier	0	0	0	12202	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_bastonne	23	29	34	18	20	145	soldier	0	0	0	12207	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_bastonne	132	41	36	15	15	145	soldier	0	0	0	12215	0	wh_main_brt_cha_paladin_0
wh2_main_lzd_hexoatl	108	145	160	0	0	0	soldier	0	0	0	1221592126	0	wh2_main_lzd_mon_kroxigors_blessed
wh_dlc05_brt_mini_bastonne	250	250	250	205	101	42	soldier	0	0	0	12222	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_bastonne	30	30	30	241	241	241	soldier	0	0	0	12228	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_bastonne	236	236	245	11	11	139	soldier	0	0	0	12232	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_bastonne	25	25	180	14	14	25	soldier	0	0	0	12240	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_bastonne	18	18	37	64	178	214	soldier	0	0	0	12245	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_bastonne	16	16	132	135	42	37	soldier	0	0	0	12255	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_bastonne	239	239	241	75	126	220	soldier	0	0	0	12262	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_bastonne	45	193	244	22	26	142	soldier	0	0	0	12265	0	wh_main_brt_cha_paladin_0
wh_main_brt_artois	136	64	29	243	243	243	soldier	0	0	0	1227	0	wh_main_brt_cha_lord_0
