unit_special_abilities_tables
45
key	active_time	recharge_time	num_uses	effect_range	affect_self	num_effected_friendly_units	num_effected_enemy_units	update_targets_every_frame	initial_recharge	activated_projectile	target_friends	target_enemies	target_ground	target_intercept_range	assume_specific_behaviour	clear_current_order	wind_up_time	passive	unique_id	-	bombardment	spawned_unit	wind_up_stance	mana_cost	min_range	targetting_aoe	passive_aoe	active_aoe	activation_effect	vortex	miscast_chance	miscast_explosion	ai_usage	audio	special_ability_display	voiceover_state	additional_melee_cp	additional_missile_cp	parent_ability	spawn_type	spawn_proxy_vfx	target_ground_1	target_ground_2	miscast_global_	target_self
wh2_main_item_passive_shield_of_distraction	-1	-1	-1	30	False	0	-1	True	-1		False	False	False	0		False	0	True	4237	0				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_generic_response	39	39				False	False	True	False
wh2_main_item_passive_shield_of_ghrond	-1	-1	-1	40	False	0	-1	True	-1		False	False	False	0		False	0	True	4199	0				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_generic_response	81	0				False	False	True	False
wh2_main_item_passive_sunburst_standard_of_hexoatl	-1	-1	-1	40	True	-1	0	True	-1		False	False	False	0		False	0	True	4157	0				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	79	160				False	False	True	False
wh2_main_item_passive_supreme_spellshield	-1	-1	-1	40	False	0	-1	True	-1		False	False	False	0		False	0	True	4143	0				0	0	wh_abilities_generic_debuff_wom					0					vo_battle_special_ability_generic_response	119	119				False	False	True	False
wh2_main_item_passive_the_book_of_the_phoenix	-1	-1	-1	0	True	0	0	False	-1		False	False	False	0		True	0	True	4077	0				0	0	wh_abilities_generic_regeneration_no_ring					0.5	wh2_main_rebirth_miscast				vo_battle_special_ability_generic_response	0	86				False	False	False	False
wh2_main_item_passive_war_drum_of_xahutec	-1	-1	-1	40	True	-1	0	True	-1		False	False	False	0		False	0	True	4115	0				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	33	50				False	False	True	False
wh2_main_item_passive_warp_shard_armour	-1	-1	-1	40	False	0	-1	True	-1		False	False	False	0		False	0	True	4178	0				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_generic_response	122	122				False	False	True	False
wh2_main_item_passive_warpstone_armour	-1	-1	-1	30	False	0	-1	True	-1		False	False	False	0		False	0	True	4236	0				0	0	wh_abilities_generic_direct_damage					0					vo_battle_special_ability_generic_response	0	233				False	False	True	False
wh2_main_lord_abilities_feint_and_reposte	31	90	-1	0	True	0	0	False	60		False	False	False	0		False	0	False	166583107	0				0	0	wh_abilities_generic_buff_no_ring					0		augment_melee	wh_group_lord_ability		vo_battle_special_ability_generic_response	97	64				False	False	True	False
wh2_main_lord_abilities_gaze_of_malice	8	45	4	0	False	0	0	False	30		False	True	True	100		False	0	False	1689447331	0				0	20	wh_abilities_generic_breath_short	wh_abilities_generic_breath_short			wh2_main_lord_abilities_gaze_of_malice	0		vortex_breath	wh_group_lord_ability		vo_battle_special_ability_spell_cast_negative	25	51				False	False	True	False
wh2_main_lord_abilities_potion_of_charoi	9	45	-1	0	True	0	0	False	30		False	False	False	0		False	0	False	215966040	0				0	0	wh_abilities_generic_regeneration_no_ring					0		healing	wh_group_lord_ability		vo_battle_special_ability_spell_cast_positive	35	47				False	False	True	False
wh2_main_lord_abilities_sacred_spawning_of_xhotl	22	45	-1	0	True	0	0	False	30		False	False	False	0		False	0	False	1008698473	0				0	0	wh_abilities_generic_buff_no_ring					0		augment_defense	wh_group_lord_ability		vo_battle_special_ability_generic_response	40	40				False	False	True	False
wh2_main_lord_abilities_the_ruination_of_cities	7	135	2	0	False	0	0	False	90		False	True	True	150		False	5	False	1318868530	0			cast_up_long	0	20	wh_abilities_generic_wind_random	wh_abilities_generic_wind_random			wh2_main_lord_abilities_the_ruination_of_cities	0		vortex	wh_group_lord_ability		vo_battle_special_ability_spell_cast_negative	0	253				False	False	True	False
wh2_main_lord_abilities_trophy_heads	47	90	-1	0	False	0	0	False	60		False	True	False	150		False	0	False	1009864944	0				0	0	wh_abilities_generic_debuff_no_ring					0		hex_melee	wh_group_lord_ability		vo_battle_special_ability_generic_response	110	54				False	False	True	False
wh2_main_lord_passive_enchanting_beauty	-1	-1	-1	40	False	0	-1	True	-1		False	False	False	0		False	0	True	1315003619	0				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_generic_response	246	14				False	False	True	False
wh2_main_lord_passive_glamour_of_hoeth	-1	-1	-1	55	True	-1	0	True	-1		False	False	False	0		False	0	True	1937457760	0				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	161	79				False	False	True	False
wh2_main_lord_passive_kindle_the_fury	-1	-1	-1	40	True	-1	0	True	-1		False	False	False	0		False	0	True	46891509	0				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0					vo_battle_special_ability_generic_response	234	0				False	False	True	False
wh2_main_lord_passive_strength_through_spite	-1	-1	-1	30	True	-1	0	True	-1		False	False	False	0		False	0	True	804613804	0				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0					vo_battle_special_ability_generic_response	81	0				False	False	True	False
wh2_main_lore_passive_musk_of_fear	-1	-1	-1	-1	False	0	-1	True	-1		False	False	False	0		False	0	True	4412	0				0	0	wh_abilities_generic_debuff_no_ring					0					vo_battle_special_ability_generic_response	40	40				False	False	True	False
wh2_main_lore_passive_plague_rash	-1	-1	-1	-1	False	0	-1	True	-1		False	False	False	0		False	0	True	4421	0				0	0	wh_abilities_generic_debuff_no_ring					0					vo_battle_special_ability_generic_response	40	40				False	False	True	False
wh2_main_lore_passive_shield_of_saphery	-1	-1	-1	-1	True	-1	0	True	-1		False	False	False	0		False	0	True	4400	0				0	0	wh_abilities_generic_buff_no_ring					0					vo_battle_special_ability_generic_response	40	40				False	False	True	False
wh2_main_lore_passive_spiteful_conjuration	-1	-1	-1	-1	False	0	-1	True	-1		False	False	False	0		False	0	True	4404	0				0	0	wh_abilities_generic_debuff_no_ring					0					vo_battle_special_ability_generic_response	40	40				False	False	True	False
wh2_main_mount_abilities_unholy_clamour	14	135	-1	-1	True	-1	0	False	90		False	False	False	0		False	0	False	980491081	0				0	0						0.5	wh2_main_skaven_miscast	augment_morale	wh_group_mount_generic		vo_battle_special_ability_generic_response	118	118				False	False	False	False
wh2_main_mount_bound_pestilent_breath	8	45	-1	0	False	0	0	False	30		False	True	True	30		False	0	False	1813982560	0				0	0	wh_abilities_generic_breath	wh_abilities_generic_breath			wh2_main_mount_bound_pestilent_breath	0.5	wh2_main_skaven_miscast	vortex_breath	wh_group_mount_generic	plague_short	vo_battle_special_ability_generic_response	0	77				False	False	False	False
wh2_main_mount_bound_scorch	12	90	-1	0	False	0	0	False	60		False	True	True	150		False	0	False	54573850	0				0	20	wh_abilities_generic_breath_long	wh_abilities_generic_breath_long			wh2_main_spell_ruin_scorch	0.5	wh2_main_skaven_miscast	vortex_breath	wh_group_mount_generic	ruin_medium	vo_battle_special_ability_spell_cast_negative	0	157				False	False	False	False
wh2_main_mount_passive_billowing_death	-1	-1	-1	40	False	0	-1	True	-1		False	False	False	0		False	0	True	1709734429	0				0	0	wh_abilities_generic_direct_damage					0			wh2_main_spell_ruin_skitterleap		vo_battle_special_ability_generic_response	0	162				False	False	True	False
wh2_main_mount_passive_wall_of_unholy_sound	-1	-1	-1	55	True	-1	0	True	-1		False	False	False	0		False	0	True	971718958	0				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	106	52				False	False	True	False
wh2_main_spell_bound_black_staff	30	90	3	0	True	1	0	False	60		True	False	False	200		False	0	False	4343	0				0	0	wh_abilities_generic_buff_wom_no_ring	wh_abilities_generic_buff_no_ring				0		augment_spellcasting	wh_group_unit		vo_battle_special_ability_spell_cast_positive	40	40				False	False	True	True
wh2_main_spell_bound_embers_of_the_phoenix	18	90	3	40	True	-1	0	True	60		True	False	True	200		False	0	False	4331	0				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff	wh_abilities_generic_buff			0		augment_ranged_melee	wh_group_unit		vo_battle_special_ability_spell_cast_positive	78	78				False	False	True	True
wh2_main_spell_bound_hand_of_gods	-1	135	2	0	False	0	0	False	90	wh2_main_bound_shems_burning_gaze	False	True	False	250		True	0	False	4307	0				0	0	wh_spell_generic_missiles	wh_spell_generic_missiles				0		projectile_ap	wh_main_spell_light_shems_burning_gaze		vo_battle_special_ability_spell_cast_negative	0	246				False	False	True	False
wh2_main_spell_bound_khaines_ring_of_fury	10	135	2	0	False	0	0	False	90		False	True	True	150		False	0	False	4321	0				0	20	wh_abilities_generic_wind	wh_abilities_generic_wind			wh2_main_bound_fiery_convocation	0		vortex_wind	wh_group_character_targeting		vo_battle_special_ability_spell_cast_positive	0	237				False	False	True	False
wh2_main_spell_bound_radiant_gem_of_hoeth	10	135	4	0	True	1	0	False	90		True	False	False	200		False	0	False	4313	0				0	0	wh_abilities_generic_regeneration_no_ring					0		healing	wh_group_unit		vo_battle_special_ability_spell_cast_positive	39	39				False	False	True	True
wh2_main_spell_bound_ring_of_corin	22	90	2	0	False	0	1	False	60		False	True	True	200		False	0	False	4327	0				0	0	wh_abilities_generic_direct_damage_no_ring					0		hex_melee	wh_group_unit		vo_battle_special_ability_spell_cast_negative	120	120				False	False	True	False
wh2_main_spell_bound_rod_of_the_storm	4	90	3	0	False	0	0	False	60		False	True	True	200		False	0	False	4361	0	wh2_main_bound_urannons_thunderbolt			0	0	wh_spell_generic_bombardment	wh_spell_generic_bombardment	wh_spell_generic_bombardment_active			0		aoe_bombardment	wh_main_spell_heavens_urannons_thunderbolt		vo_battle_special_ability_spell_cast_negative	0	163				False	False	True	False
wh2_main_spell_bound_rubric_of_dark_dimensions	13	90	2	0	False	0	-1	False	60		False	True	True	200		False	0	False	4336	0				0	20	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh2_main_bound_pit_of_shades	0		aoe	wh_dlc05_spell_shadow_pit_of_shades		vo_battle_special_ability_spell_cast_wef_shadow	0	236				False	False	True	False
wh2_main_spell_bound_the_gem_of_sunfire	26	90	1	0	False	0	0	False	60		False	True	True	150		False	0	False	4329	0				0	20	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh2_main_bound_flame_storm	0		vortex	wh_main_spell_fire_flame_storm		vo_battle_special_ability_spell_cast_negative	0	236				False	False	True	False
wh2_main_spell_bound_the_seerstaff_of_saphery	22	45	4	0	True	1	0	False	30		True	False	False	200		False	0	False	4365	0			cast_up_short	0	0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0		augment_ranged_melee	wh_group_unit	high_magic_short	vo_battle_special_ability_spell_cast_positive	40	40				False	False	True	True
wh2_main_spell_bound_tome_of_furion	7	45	4	0	False	0	0	False	30		False	True	False	200		False	0	False	4337	0	wh2_main_bound_doombolt			0	0	wh_spell_generic_bombardment	wh_spell_generic_bombardment	wh_spell_generic_bombardment_active			0		aoe_bombardment	wh_group_unit		vo_battle_special_ability_spell_cast_negative	0	81				False	False	True	False
wh2_main_spell_bound_wand_of_the_kharaidon	7	135	2	0	False	0	0	False	90		False	True	False	200		False	5	False	954801846	0	wh2_main_spell_dark_magic_doombolt			0	0	wh_spell_generic_bombardment	wh_spell_generic_bombardment	wh_spell_generic_bombardment_active			0		aoe_bombardment	wh_group_unit		vo_battle_special_ability_spell_cast_negative	0	245				False	False	True	False
wh2_main_spell_bound_whip_of_agony	31	45	3	0	False	0	1	False	30		False	True	False	200		False	0	False	4351	0				0	0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0		hex_melee	wh_group_unit		vo_battle_special_ability_spell_cast_negative	78	78				False	False	True	False
wh2_main_spell_dark_magic_bladewind	7	38	-1	0	False	0	0	False	0		False	True	True	150		False	3	False	3805	0			cast_up_medium	11	20	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh2_main_spell_dark_magic_bladewind	0		vortex	wh2_main_spell_dark_magic_bladewind	dark_magic_medium	vo_battle_special_ability_spell_cast_negative	0	165				False	False	True	False
wh2_main_spell_dark_magic_bladewind_upgraded	14	38	-1	0	False	0	0	False	0		False	True	True	150		False	3	False	3902	0			cast_up_medium	16	20	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh2_main_spell_dark_magic_bladewind_upgraded	0.5	wh_main_generic_miscast	vortex	wh2_main_spell_dark_magic_bladewind_upgraded	dark_magic_medium	vo_battle_special_ability_spell_cast_negative	0	165				False	False	True	False
wh2_main_spell_dark_magic_chillwind	3	23	-1	0	False	0	0	False	0		False	True	True	150		False	1	False	3802	0			cast_up_short	5	20	wh_abilities_generic_wind	wh_abilities_generic_wind			wh2_main_spell_dark_magic_chillwind	0		vortex_wind	wh2_main_spell_dark_magic_chillwind	dark_magic_short	vo_battle_special_ability_spell_cast_negative	0	88				False	False	True	False
wh2_main_spell_dark_magic_chillwind_upgraded	3	23	-1	0	False	0	0	False	0		False	True	True	150		False	1	False	3912	0			cast_up_short	8	20	wh_abilities_generic_wind	wh_abilities_generic_wind			wh2_main_spell_dark_magic_chillwind_upgraded	0.5	wh_main_generic_miscast	vortex_wind	wh2_main_spell_dark_magic_chillwind_upgraded	dark_magic_short	vo_battle_special_ability_spell_cast_negative	0	88				False	False	True	False
wh2_main_spell_dark_magic_doombolt	7	52	-1	0	False	0	0	False	0		False	True	False	200		False	5	False	3806	0	wh2_main_spell_dark_magic_doombolt		cast_up_long	11	0	wh_spell_generic_bombardment	wh_spell_generic_bombardment	wh_spell_generic_bombardment_active			0		aoe_bombardment	wh2_main_spell_dark_magic_doombolt	dark_magic_long	vo_battle_special_ability_spell_cast_negative	0	245				False	False	True	False
wh2_main_spell_dark_magic_doombolt_upgraded	7	52	-1	0	False	0	0	False	0		False	True	False	200		False	5	False	3913	0	wh2_main_spell_dark_magic_doombolt_upgraded		cast_up_long	16	0	wh_spell_generic_bombardment	wh_spell_generic_bombardment	wh_spell_generic_bombardment_active			0.5	wh_main_generic_miscast	aoe_bombardment	wh2_main_spell_dark_magic_doombolt_upgraded	dark_magic_long	vo_battle_special_ability_spell_cast_negative	0	245				False	False	True	False
wh2_main_spell_dark_magic_power_of_darkness	30	22	3	0	True	1	0	False	0		True	False	False	200		False	1	False	3794	0			cast_up_short	4	0	wh_abilities_generic_buff_wom_no_ring	wh_abilities_generic_buff_wom_no_ring				0		augment_spellcasting	wh2_main_spell_dark_magic_power_of_darkness	dark_magic_short	vo_battle_special_ability_spell_cast_positive	41	41				False	False	True	True
wh2_main_spell_dark_magic_soul_stealer	12	59	-1	30	False	0	-1	False	0		False	True	True	100		True	5	False	3809	0			cast_up_long	18	0	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage_active			1	wh2_main_spell_dark_magic_soul_stealer_miscast	hex_melee	wh2_main_spell_dark_magic_soul_stealer	dark_magic_long	vo_battle_special_ability_spell_cast_negative	117	117				False	False	False	False
wh2_main_spell_dark_magic_word_of_pain	40	44	-1	0	False	0	1	False	0		False	True	False	200		False	3	False	3803	0			cast_up_medium	8	0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0		hex_melee	wh2_main_spell_dark_magic_word_of_pain	dark_magic_medium	vo_battle_special_ability_spell_cast_negative	79	79				False	False	True	False
wh2_main_spell_dark_magic_word_of_pain_upgraded	40	44	-1	0	False	0	1	False	0		False	True	False	200		False	3	False	3917	0			cast_up_medium	12	0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0.5	wh_main_generic_miscast	hex_melee	wh2_main_spell_dark_magic_word_of_pain_upgraded	dark_magic_medium	vo_battle_special_ability_spell_cast_negative	79	79				False	False	True	False
wh2_main_spell_grey_seer_the_dreaded_thirteenth_spell	13	52	2	0	False	1	0	False	0		True	False	True	200		False	5	False	3865	0	wh2_main_spell_plague_the_dreaded_thirteenth_spell	wh2_main_skv_inf_stormvermin_0_summoned	cast_up_long	25	22	wh_abilities_generic_spawn_skaven	wh_abilities_generic_spawn_skaven	wh2_vermintide_decal			0		hex_melee_area	wh2_main_spell_plague_dreaded_thirteenth_spell	plague_long	vo_battle_special_ability_generic_response	141	141		unit_position_offset	wh_main_targeting_pre_spawn_group_ui_central	False	False	True	True
