units_custom_battle_permissions_tables
7
faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character
wh2_main_hef_eataine	False	wh2_main_hef_cha_mage_life_4	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_main_hef_cha_mage_life_0
wh2_main_hef_high_elves	False	wh2_main_hef_cha_mage_life_4	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_main_hef_cha_mage_life_0
wh2_main_hef_order_of_loremasters	False	wh2_main_hef_cha_mage_life_4	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_main_hef_cha_mage_life_0
wh2_main_hef_eataine	False	wh2_main_hef_cha_mage_light_0	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_03_0.png	wh2_main_uniform_hef_mage_03	wh2_main_hef_cha_mage_light_0
wh2_main_hef_high_elves	False	wh2_main_hef_cha_mage_light_0	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_03_0.png	wh2_main_uniform_hef_mage_03	wh2_main_hef_cha_mage_light_0
wh2_main_hef_order_of_loremasters	False	wh2_main_hef_cha_mage_light_0	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_03_0.png	wh2_main_uniform_hef_mage_03	wh2_main_hef_cha_mage_light_0
wh2_main_hef_eataine	False	wh2_main_hef_cha_mage_light_1	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_03_0.png	wh2_main_uniform_hef_mage_03	wh2_main_hef_cha_mage_light_0
wh2_main_hef_high_elves	False	wh2_main_hef_cha_mage_light_1	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_03_0.png	wh2_main_uniform_hef_mage_03	wh2_main_hef_cha_mage_light_0
wh2_main_hef_order_of_loremasters	False	wh2_main_hef_cha_mage_light_1	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_03_0.png	wh2_main_uniform_hef_mage_03	wh2_main_hef_cha_mage_light_0
wh2_main_hef_eataine	False	wh2_main_hef_cha_mage_light_4	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_03_0.png	wh2_main_uniform_hef_mage_03	wh2_main_hef_cha_mage_light_0
wh2_main_hef_high_elves	False	wh2_main_hef_cha_mage_light_4	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_03_0.png	wh2_main_uniform_hef_mage_03	wh2_main_hef_cha_mage_light_0
wh2_main_hef_order_of_loremasters	False	wh2_main_hef_cha_mage_light_4	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_03_0.png	wh2_main_uniform_hef_mage_03	wh2_main_hef_cha_mage_light_0
wh2_main_hef_eataine	False	wh2_main_hef_cha_noble_0	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_noble_campaign_03_0.png	wh2_main_uniform_hef_noble_03	wh2_main_hef_cha_noble_0
wh2_main_hef_high_elves	False	wh2_main_hef_cha_noble_0	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_noble_campaign_03_0.png	wh2_main_uniform_hef_noble_03	wh2_main_hef_cha_noble_0
wh2_main_hef_order_of_loremasters	False	wh2_main_hef_cha_noble_0	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_noble_campaign_03_0.png	wh2_main_uniform_hef_noble_03	wh2_main_hef_cha_noble_0
wh2_main_hef_eataine	False	wh2_main_hef_cha_noble_2	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_noble_campaign_03_0.png	wh2_main_uniform_hef_noble_03	wh2_main_hef_cha_noble_0
wh2_main_hef_high_elves	False	wh2_main_hef_cha_noble_2	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_noble_campaign_03_0.png	wh2_main_uniform_hef_noble_03	wh2_main_hef_cha_noble_0
wh2_main_hef_order_of_loremasters	False	wh2_main_hef_cha_noble_2	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_noble_campaign_03_0.png	wh2_main_uniform_hef_noble_03	wh2_main_hef_cha_noble_0
wh2_main_hef_eataine	False	wh2_main_hef_cha_noble_3	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_noble_campaign_03_0.png	wh2_main_uniform_hef_noble_03	wh2_main_hef_cha_noble_0
wh2_main_hef_high_elves	False	wh2_main_hef_cha_noble_3	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_noble_campaign_03_0.png	wh2_main_uniform_hef_noble_03	wh2_main_hef_cha_noble_0
wh2_main_hef_order_of_loremasters	False	wh2_main_hef_cha_noble_3	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_noble_campaign_03_0.png	wh2_main_uniform_hef_noble_03	wh2_main_hef_cha_noble_0
wh2_main_hef_eataine	False	wh2_main_hef_cha_noble_4	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_noble_campaign_03_0.png	wh2_main_uniform_hef_noble_03	wh2_main_hef_cha_noble_0
wh2_main_hef_high_elves	False	wh2_main_hef_cha_noble_4	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_noble_campaign_03_0.png	wh2_main_uniform_hef_noble_03	wh2_main_hef_cha_noble_0
wh2_main_hef_order_of_loremasters	False	wh2_main_hef_cha_noble_4	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_noble_campaign_03_0.png	wh2_main_uniform_hef_noble_03	wh2_main_hef_cha_noble_0
wh2_main_hef_high_elves	True	wh2_main_hef_cha_prince_0	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_prince_campaign_02_0.png	wh2_main_uniform_hef_prince_02	wh2_main_hef_cha_prince_0
wh2_main_hef_high_elves	True	wh2_main_hef_cha_prince_2	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_prince_campaign_02_0.png	wh2_main_uniform_hef_prince_02	wh2_main_hef_cha_prince_0
wh2_main_hef_high_elves	True	wh2_main_hef_cha_prince_3	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_prince_campaign_02_0.png	wh2_main_uniform_hef_prince_02	wh2_main_hef_cha_prince_0
wh2_main_hef_high_elves	True	wh2_main_hef_cha_prince_4	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_prince_campaign_02_0.png	wh2_main_uniform_hef_prince_02	wh2_main_hef_cha_prince_0
wh2_main_hef_high_elves	True	wh2_main_hef_cha_prince_5	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_prince_campaign_02_0.png	wh2_main_uniform_hef_prince_02	wh2_main_hef_cha_prince_0
wh2_main_hef_high_elves	True	wh2_main_hef_cha_princess_0	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_princess_campaign_01_0.png	wh2_main_uniform_hef_princess_01	wh2_main_hef_cha_princess_0
wh2_main_hef_high_elves	True	wh2_main_hef_cha_princess_1	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_princess_campaign_01_0.png	wh2_main_uniform_hef_princess_01	wh2_main_hef_cha_princess_0
wh2_main_hef_high_elves	True	wh2_main_hef_cha_princess_3	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_princess_campaign_01_0.png	wh2_main_uniform_hef_princess_01	wh2_main_hef_cha_princess_0
wh2_main_hef_high_elves	True	wh2_main_hef_cha_princess_4	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_princess_campaign_01_0.png	wh2_main_uniform_hef_princess_01	wh2_main_hef_cha_princess_0
wh2_main_hef_high_elves	True	wh2_main_hef_cha_princess_5	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_princess_campaign_01_0.png	wh2_main_uniform_hef_princess_01	wh2_main_hef_cha_princess_0
wh2_main_hef_high_elves	True	wh2_main_hef_cha_teclis_0	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_teclis_0.png		wh2_main_hef_cha_teclis_0
wh2_main_hef_high_elves	True	wh2_main_hef_cha_teclis_1	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_teclis_0.png		wh2_main_hef_cha_teclis_0
wh2_main_hef_high_elves	True	wh2_main_hef_cha_tyrion_0	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_tyrion_0.png		wh2_main_hef_cha_tyrion_0
wh2_main_hef_high_elves	True	wh2_main_hef_cha_tyrion_1	True	True	ui/portraits/portholes/wh2_main_hef_high_elves/hef_tyrion_0.png		wh2_main_hef_cha_tyrion_0
wh2_main_hef_high_elves	False	wh2_main_hef_inf_archers_0	True	True			
wh2_main_hef_high_elves	False	wh2_main_hef_inf_archers_1	True	True			
wh2_main_hef_high_elves	False	wh2_main_hef_inf_lothern_sea_guard_0	True	True			
wh2_main_hef_high_elves	False	wh2_main_hef_inf_lothern_sea_guard_1	True	True			
wh2_main_hef_high_elves	False	wh2_main_hef_inf_phoenix_guard	True	True			
wh2_main_hef_high_elves	False	wh2_main_hef_inf_spearmen_0	True	True			
wh2_main_hef_high_elves	False	wh2_main_hef_inf_swordmasters_of_hoeth_0	True	True			
wh2_main_hef_high_elves	False	wh2_main_hef_inf_white_lions_of_chrace_0	True	True			
wh2_main_hef_high_elves	False	wh2_main_hef_mon_great_eagle	True	True			
wh2_main_hef_high_elves	False	wh2_main_hef_mon_moon_dragon	True	True			
wh2_main_hef_high_elves	False	wh2_main_hef_mon_phoenix_flamespyre	True	True			
wh2_main_hef_high_elves	False	wh2_main_hef_mon_phoenix_frostheart	True	True			
wh2_main_hef_high_elves	False	wh2_main_hef_mon_star_dragon	True	True			
wh2_main_hef_high_elves	False	wh2_main_hef_mon_sun_dragon	True	True			
wh2_main_lzd_lizardmen	False	wh2_main_lzd_cav_cold_one_spearmen_1	True	True			
wh2_main_lzd_lizardmen	False	wh2_main_lzd_cav_cold_ones_1	True	True			
wh2_main_lzd_lizardmen	False	wh2_main_lzd_cav_cold_ones_feral_0	True	True			
wh2_main_lzd_lizardmen	False	wh2_main_lzd_cav_horned_ones_0	True	True			
wh2_main_lzd_lizardmen	False	wh2_main_lzd_cav_terradon_riders_0	True	True			
wh2_main_lzd_lizardmen	False	wh2_main_lzd_cav_terradon_riders_1	True	True			
wh2_main_lzd_lizardmen	True	wh2_main_lzd_cha_kroq_gar_0	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_kroq_gar_0.png		wh2_main_lzd_cha_kroq_gar_0
wh2_main_lzd_lizardmen	True	wh2_main_lzd_cha_kroq_gar_1	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_kroq_gar_0.png		wh2_main_lzd_cha_kroq_gar_0
wh2_main_lzd_lizardmen	True	wh2_main_lzd_cha_kroq_gar_2	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_kroq_gar_0.png		wh2_main_lzd_cha_kroq_gar_0
wh2_main_lzd_lizardmen	True	wh2_main_lzd_cha_kroq_gar_3	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_kroq_gar_0.png		wh2_main_lzd_cha_kroq_gar_0
wh2_main_lzd_lizardmen	True	wh2_main_lzd_cha_lord_mazdamundi_0	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_mazdamundi_0.png		wh2_main_lzd_cha_lord_mazdamundi_0
wh2_main_lzd_lizardmen	True	wh2_main_lzd_cha_lord_mazdamundi_1	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_mazdamundi_0.png		wh2_main_lzd_cha_lord_mazdamundi_0
wh2_main_lzd_hexoatl	True	wh2_main_lzd_cha_saurus_old_blood_0	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_saurus_old_blood_campaign_01_0.png	wh2_main_uniform_lzd_saurus_old_blood_01	wh2_main_lzd_cha_saurus_old_blood_0
wh2_main_lzd_last_defenders	True	wh2_main_lzd_cha_saurus_old_blood_0	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_saurus_old_blood_campaign_01_0.png	wh2_main_uniform_lzd_saurus_old_blood_01	wh2_main_lzd_cha_saurus_old_blood_0
wh2_main_lzd_lizardmen	True	wh2_main_lzd_cha_saurus_old_blood_0	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_saurus_old_blood_campaign_01_0.png	wh2_main_uniform_lzd_saurus_old_blood_01	wh2_main_lzd_cha_saurus_old_blood_0
wh2_main_lzd_hexoatl	True	wh2_main_lzd_cha_saurus_old_blood_1	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_saurus_old_blood_campaign_01_0.png	wh2_main_uniform_lzd_saurus_old_blood_01	wh2_main_lzd_cha_saurus_old_blood_0
wh2_main_lzd_last_defenders	True	wh2_main_lzd_cha_saurus_old_blood_1	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_saurus_old_blood_campaign_01_0.png	wh2_main_uniform_lzd_saurus_old_blood_01	wh2_main_lzd_cha_saurus_old_blood_0
wh2_main_lzd_lizardmen	True	wh2_main_lzd_cha_saurus_old_blood_1	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_saurus_old_blood_campaign_01_0.png	wh2_main_uniform_lzd_saurus_old_blood_01	wh2_main_lzd_cha_saurus_old_blood_0
wh2_main_lzd_hexoatl	True	wh2_main_lzd_cha_saurus_old_blood_2	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_saurus_old_blood_campaign_01_0.png	wh2_main_uniform_lzd_saurus_old_blood_01	wh2_main_lzd_cha_saurus_old_blood_0
wh2_main_lzd_last_defenders	True	wh2_main_lzd_cha_saurus_old_blood_2	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_saurus_old_blood_campaign_01_0.png	wh2_main_uniform_lzd_saurus_old_blood_01	wh2_main_lzd_cha_saurus_old_blood_0
wh2_main_lzd_lizardmen	True	wh2_main_lzd_cha_saurus_old_blood_2	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_saurus_old_blood_campaign_01_0.png	wh2_main_uniform_lzd_saurus_old_blood_01	wh2_main_lzd_cha_saurus_old_blood_0
wh2_main_lzd_hexoatl	False	wh2_main_lzd_cha_saurus_scar_veteran_0	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_hero_saurus_scar_veteran_campaign_01_0.png	wh2_main_uniform_lzd_saurus_scar_veteran_01	wh2_main_lzd_cha_saurus_scar_veteran_0
wh2_main_lzd_last_defenders	False	wh2_main_lzd_cha_saurus_scar_veteran_0	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_hero_saurus_scar_veteran_campaign_01_0.png	wh2_main_uniform_lzd_saurus_scar_veteran_01	wh2_main_lzd_cha_saurus_scar_veteran_0
wh2_main_lzd_lizardmen	False	wh2_main_lzd_cha_saurus_scar_veteran_0	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_hero_saurus_scar_veteran_campaign_01_0.png	wh2_main_uniform_lzd_saurus_scar_veteran_01	wh2_main_lzd_cha_saurus_scar_veteran_0
wh2_main_lzd_hexoatl	False	wh2_main_lzd_cha_saurus_scar_veteran_1	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_hero_saurus_scar_veteran_campaign_01_0.png	wh2_main_uniform_lzd_saurus_scar_veteran_01	wh2_main_lzd_cha_saurus_scar_veteran_0
wh2_main_lzd_last_defenders	False	wh2_main_lzd_cha_saurus_scar_veteran_1	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_hero_saurus_scar_veteran_campaign_01_0.png	wh2_main_uniform_lzd_saurus_scar_veteran_01	wh2_main_lzd_cha_saurus_scar_veteran_0
wh2_main_lzd_lizardmen	False	wh2_main_lzd_cha_saurus_scar_veteran_1	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_hero_saurus_scar_veteran_campaign_01_0.png	wh2_main_uniform_lzd_saurus_scar_veteran_01	wh2_main_lzd_cha_saurus_scar_veteran_0
wh2_main_lzd_hexoatl	False	wh2_main_lzd_cha_saurus_scar_veteran_2	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_hero_saurus_scar_veteran_campaign_01_0.png	wh2_main_uniform_lzd_saurus_scar_veteran_01	wh2_main_lzd_cha_saurus_scar_veteran_0
wh2_main_lzd_last_defenders	False	wh2_main_lzd_cha_saurus_scar_veteran_2	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_hero_saurus_scar_veteran_campaign_01_0.png	wh2_main_uniform_lzd_saurus_scar_veteran_01	wh2_main_lzd_cha_saurus_scar_veteran_0
wh2_main_lzd_lizardmen	False	wh2_main_lzd_cha_saurus_scar_veteran_2	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_hero_saurus_scar_veteran_campaign_01_0.png	wh2_main_uniform_lzd_saurus_scar_veteran_01	wh2_main_lzd_cha_saurus_scar_veteran_0
wh2_main_lzd_hexoatl	False	wh2_main_lzd_cha_skink_chief_0	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_chief_campaign_01_0.png	wh2_main_uniform_lzd_skink_chief_01	wh2_main_lzd_cha_skink_chief_0
wh2_main_lzd_last_defenders	False	wh2_main_lzd_cha_skink_chief_0	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_chief_campaign_01_0.png	wh2_main_uniform_lzd_skink_chief_01	wh2_main_lzd_cha_skink_chief_0
wh2_main_lzd_lizardmen	False	wh2_main_lzd_cha_skink_chief_0	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_chief_campaign_01_0.png	wh2_main_uniform_lzd_skink_chief_01	wh2_main_lzd_cha_skink_chief_0
wh2_main_lzd_hexoatl	False	wh2_main_lzd_cha_skink_chief_1	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_chief_campaign_01_0.png	wh2_main_uniform_lzd_skink_chief_01	wh2_main_lzd_cha_skink_chief_0
wh2_main_lzd_last_defenders	False	wh2_main_lzd_cha_skink_chief_1	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_chief_campaign_01_0.png	wh2_main_uniform_lzd_skink_chief_01	wh2_main_lzd_cha_skink_chief_0
wh2_main_lzd_lizardmen	False	wh2_main_lzd_cha_skink_chief_1	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_chief_campaign_01_0.png	wh2_main_uniform_lzd_skink_chief_01	wh2_main_lzd_cha_skink_chief_0
wh2_main_lzd_hexoatl	False	wh2_main_lzd_cha_skink_chief_2	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_chief_campaign_01_0.png	wh2_main_uniform_lzd_skink_chief_01	wh2_main_lzd_cha_skink_chief_0
wh2_main_lzd_last_defenders	False	wh2_main_lzd_cha_skink_chief_2	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_chief_campaign_01_0.png	wh2_main_uniform_lzd_skink_chief_01	wh2_main_lzd_cha_skink_chief_0
wh2_main_lzd_lizardmen	False	wh2_main_lzd_cha_skink_chief_2	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_chief_campaign_01_0.png	wh2_main_uniform_lzd_skink_chief_01	wh2_main_lzd_cha_skink_chief_0
wh2_main_lzd_hexoatl	False	wh2_main_lzd_cha_skink_chief_3	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_chief_campaign_01_0.png	wh2_main_uniform_lzd_skink_chief_01	wh2_main_lzd_cha_skink_chief_0
wh2_main_lzd_last_defenders	False	wh2_main_lzd_cha_skink_chief_3	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_chief_campaign_01_0.png	wh2_main_uniform_lzd_skink_chief_01	wh2_main_lzd_cha_skink_chief_0
wh2_main_lzd_lizardmen	False	wh2_main_lzd_cha_skink_chief_3	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_chief_campaign_01_0.png	wh2_main_uniform_lzd_skink_chief_01	wh2_main_lzd_cha_skink_chief_0
wh2_main_lzd_lizardmen_qb1	False	wh2_main_lzd_cha_skink_priest_0_summoned	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_priest_avatar_0.png		
wh2_main_lzd_hexoatl	False	wh2_main_lzd_cha_skink_priest_beasts_0	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_priest_campaign_01_0.png	wh2_main_uniform_lzd_skink_priest_01	wh2_main_lzd_cha_skink_priest_beasts_0
wh2_main_lzd_last_defenders	False	wh2_main_lzd_cha_skink_priest_beasts_0	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_priest_campaign_01_0.png	wh2_main_uniform_lzd_skink_priest_01	wh2_main_lzd_cha_skink_priest_beasts_0
wh2_main_lzd_lizardmen	False	wh2_main_lzd_cha_skink_priest_beasts_0	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_priest_campaign_01_0.png	wh2_main_uniform_lzd_skink_priest_01	wh2_main_lzd_cha_skink_priest_beasts_0
wh2_main_lzd_hexoatl	False	wh2_main_lzd_cha_skink_priest_beasts_1	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_priest_campaign_01_0.png	wh2_main_uniform_lzd_skink_priest_01	wh2_main_lzd_cha_skink_priest_beasts_0
wh2_main_lzd_last_defenders	False	wh2_main_lzd_cha_skink_priest_beasts_1	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_priest_campaign_01_0.png	wh2_main_uniform_lzd_skink_priest_01	wh2_main_lzd_cha_skink_priest_beasts_0
wh2_main_lzd_lizardmen	False	wh2_main_lzd_cha_skink_priest_beasts_1	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_priest_campaign_01_0.png	wh2_main_uniform_lzd_skink_priest_01	wh2_main_lzd_cha_skink_priest_beasts_0
wh2_main_lzd_hexoatl	False	wh2_main_lzd_cha_skink_priest_beasts_2	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_priest_campaign_01_0.png	wh2_main_uniform_lzd_skink_priest_01	wh2_main_lzd_cha_skink_priest_beasts_0
wh2_main_lzd_last_defenders	False	wh2_main_lzd_cha_skink_priest_beasts_2	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_priest_campaign_01_0.png	wh2_main_uniform_lzd_skink_priest_01	wh2_main_lzd_cha_skink_priest_beasts_0
wh2_main_lzd_lizardmen	False	wh2_main_lzd_cha_skink_priest_beasts_2	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_priest_campaign_01_0.png	wh2_main_uniform_lzd_skink_priest_01	wh2_main_lzd_cha_skink_priest_beasts_0
wh2_main_lzd_hexoatl	False	wh2_main_lzd_cha_skink_priest_beasts_3	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_priest_campaign_01_0.png	wh2_main_uniform_lzd_skink_priest_01	wh2_main_lzd_cha_skink_priest_beasts_0
wh2_main_lzd_last_defenders	False	wh2_main_lzd_cha_skink_priest_beasts_3	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_priest_campaign_01_0.png	wh2_main_uniform_lzd_skink_priest_01	wh2_main_lzd_cha_skink_priest_beasts_0
wh2_main_lzd_lizardmen	False	wh2_main_lzd_cha_skink_priest_beasts_3	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_priest_campaign_01_0.png	wh2_main_uniform_lzd_skink_priest_01	wh2_main_lzd_cha_skink_priest_beasts_0
wh2_main_lzd_hexoatl	False	wh2_main_lzd_cha_skink_priest_heavens_0	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_priest_campaign_02_0.png	wh2_main_uniform_lzd_skink_priest_02	wh2_main_lzd_cha_skink_priest_heavens_0
