missions_tables
6
generate	key	localised_description	localised_title	mission_type	ui_icon	ui_image	prioritised	unknown8	unknown9	unknown10	unknown11	unknown12	unknown13	unknown14	unknown15	unknown16
False	wh2_main_def_morathi_heartrender_and_the_darksword_stage_3	With a force worthy of Ghrond, Morathi rides forth in search of even more victims. She cares not whether these are the insufferable reptiles that lurk in the south, more puppets of her son, or even the filthy vermin that have been spotted more and more of late. Of course, the greatest prizes are the Asur - their souls always taste the sweetest!	Heartrender & the Darksword	OCCUPY_LOOT_RAZE_OR_SACK_X_SETTLEMENTS	rom_event_mission.png	bst/generic	True	Quest		0	0	True	0	2140784906	False	False
False	wh2_main_def_morathi_heartrender_and_the_darksword_stage_4	Morathi’s sojourn has proved restorative, if rudderless. Although she would not admit it - and should anyone suggest it, they would be first on the skin-flensing table - this has been about getting the attention of Malekith, proving to the Witch King what a powerful and indispensable force she is. But alas her achievements are of little consequence, and her son’s gaze remains fixed on the failing Vortex…\n\nAt least, that is what she wants her enemies to believe, for Morathi is intelligent and cunning. Let Hellebron and Felicion believe that she unleashes a trail of destruction as nothing more than a temper tantrum; the Hag Sorceress has a far worthier target in her sights. But first she will need captives and plenty of them, for preparations must be made before she can bring her dark arts to bear.	Heartrender & the Darksword	CAPTURE_X_BATTLE_CAPTIVES	rom_event_mission.png	bst/generic	True	Quest		0	0	True	0	2140784906	False	False
False	wh2_main_def_morathi_heartrender_and_the_darksword_stage_5	The rites have been spoken and the seals of Hoeth broken; it is time for Morathi to conduct a ritual of her current patron, Hekarti. And with it shall come the power she needs to seek out her true target - a sanctuary of her hated kin. And when that is taken, her son and her enemies will surely notice her!	Heartrender & the Darksword	PERFORM_RITUAL	rom_event_mission.png	bst/generic	True	Quest		0	0	True	0	2140784906	False	False
False	wh2_main_def_morathi_heartrender_and_the_darksword_stage_6	The High Elf colony of Arnheim has no right to be on the Black Coast, and yet it has proved a stubborn canker to remove. However, Morathi, banished to the southern part of Naggarond by her son, and weaving a trail of destruction ever since, now has it in sight. If she can destroy Arnheim, she hopes to return to the Witch King’s good graces and once again take up Heartrender and the Darksword, gifts from her beloved, if temperamental son.	Heartrender & the Darksword	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	bst/generic	True	Quest	wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_arnheim	73	293	True	0	2140784906	True	False
False	wh2_main_dilemma_loyalty_skv_the_skavenblight_question_2_a	The accursed demands to aid Skavenblight have left your resources depleted and your position weak. Raiding the enemy will furnish what you require, and keep your minions busy enough to prevent them plotting against you.	The Skavenblight Question	EARN_X_AMOUNT_FROM_RAIDING	rom_event_mission.png	skv/generic	True	Military		0	0	False	0		False	False
False	wh2_main_great_vortex_def_malekith_circlet_of_iron_stage_1	The Great Vortex falters. It is vulnerable and the Witch King seeks to take advantage - to enter and channel its energies - to wrest the power of Chaos from the Gods themselves! Before Malekith can do this, he must imbue the Circlet of Iron - an ancient band older than the Elves - with an unholy crux.\n\nWhile Malekith knows that a crux is needed before he can enter the Vortex, frustratingly, he lacks knowledge of this arcane boon's location. He must consult an oracle, kept by the Sorceresses, and their services do not come cheap, even if you are the Witch King.	Circlet of Iron	CAPTURE_X_BATTLE_CAPTIVES	rom_event_mission.png	bst/generic	True	Quest		0	0	True	0	2140784481	False	False
False	wh2_main_great_vortex_def_malekith_circlet_of_iron_stage_2	“North” answer the Hags, trying the Witch King’s patience, for the northern borders of Naggaroth are vast. He demands a more specific location with a threat that Ghrond will burn if a satisfactory answer is not given. The Death Hags look unmoved - they know that Ghrond is Morathi’s city, and that her son would not risk her wrath. Perhaps they do not know the Witch King?	Circlet of Iron	OCCUPY_LOOT_RAZE_OR_SACK_X_SETTLEMENTS	rom_event_mission.png	bst/generic	True	Quest		0	0	True	0	2140784481	False	False
False	wh2_main_great_vortex_def_malekith_circlet_of_iron_stage_3	Following a display of Malekith’s temper, the Death Hags are suddenly more forthcoming. Malekith must indeed travel northwards, to the Altar of Ultimate Darkness - a shrine of pure Chaos. The power residing within the altar must be absorbed by the Circlet of Iron, before it can, ironically, be used against the Chaos Gods should Malekith step into the Vortex and take dominion.	Circlet of Iron	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	bst/generic	True	Quest	wh2_main_qb_def_malekith_circlet_of_iron_stage_3_altar_of_ultimate_darkness	98	512	True	10	2140784481	True	False
False	wh2_main_great_vortex_def_malekith_destroyer_stage_1	Destroyer was forged by the Witch King himself, as a symbol of his determination to rid the world of High Elven kin. The touch of the Destroyer is especially potent against mages. It is a momentous piece of weapon-smithing and yet it has never been blessed by the Elven Maker-God, Vaul.\n\nMalekith considers it a great insult that the god has not deigned to heap praise upon him for his great work. The Witch King, while brooding about this, decides to salve his mood with an outing…	Destroyer	EARN_X_AMOUNT_FROM_RAIDING	rom_event_mission.png	bst/generic	True	Quest		0	0	True	0	2140784481	False	False
False	wh2_main_great_vortex_def_malekith_destroyer_stage_2	The raids prove a vague distraction, as do the screams of the slaves, but with the Vortex swirling out of control, Malekith cannot afford such time ruminating. He decides to tackle Vaul’s snub head on; If the god will not come to him, then he shall force matters. To start with, Destroyer will need to be slaked in much blood.	Destroyer	KILL_X_ENTITIES	rom_event_mission.png	bst/generic	True	Quest		0	0	True	0	2140784481	False	False
False	wh2_main_great_vortex_def_malekith_destroyer_stage_3	Vaul’s Anvil is a volcano within which lies the shrine of the Elven smith god. It is the most sacred of sites, and now the Witch King has it in his sights. With Destroyer in hand, he marches relentlessly upon Ulthuan’s shores, to the tip of the Dragon Spine Peninsula and into the volcano itself. As expected, the High Elf guardians are waiting within.	Destroyer	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	bst/generic	True	Quest	wh2_main_qb_def_malekith_destroyer_stage_3_vauls_anvil	301	311	True	10	2140784481	True	False
False	wh2_main_great_vortex_def_malekith_supreme_spellshield_stage_1	The Witch King has been without his Spellshield for a few centuries after losing it in the southern lands whilst fighting the reptiles over tablets of lost lore. While its loss bothers Malekith, it doesn't trouble him greatly, for he is the owner of countless arcane artefacts.\n\nHowever, now it has been found – well, according to the Dreadlord, Strenious Kingslayer, it has. He brazenly enters the Black Council’s chamber and approaches the obsidian table – where the Witch King sits with his most loyal advisors – proclaiming that he knows the Supreme Spellshield’s whereabouts and will share it for a price. In the chamber sit a hundred Lords, none of whom can remember such an audacious attempt to provoke the Witch King; many see Strenious’ life lasting only seconds more!\n\nYet Malekith does not unleash his legendary rage. Instead, he sits back upon his chair and simply asks how much the Dreadlord wants...	Supreme Spellshield	HAVE_AT_LEAST_X_MONEY	rom_event_mission.png	bst/generic	True	Quest		0	0	True	0	2140784481	False	False
False	wh2_main_great_vortex_def_malekith_supreme_spellshield_stage_2	Malekith sets about raising a force to accompany this Captain Kingslayer to Lustria. He keeps Strenious close, and even shares the odd jest. Maybe the Witch King is impressed by this Dreadlord’s gall? It makes a refreshing change to all the usual schemes and secret plots, and so is the talk of Naggarond.	Supreme Spellshield	OWN_N_UNITS	rom_event_mission.png	bst/generic	True	Quest		0	0	True	0	2140784481	False	False
False	wh2_main_great_vortex_def_malekith_supreme_spellshield_stage_3	Strenious Kingslayer leads the Witch King to Lustria. There, on board his Black Ark, as it is moored off the savage coast, he reveals that deep in the Mosquito Swamps the Witch King’s shield can be found, hanging as a trophy from the palanquin of a Slann Mage-Priest. Malekith makes a great show of thanking the Captain, and pays him then and there. As Strenious smiles upon the wealth he’s suddenly accumulated, the Witch King grabs the captain by the throat and casually throws him over the side of the great vessel. His fortune follows him into the sea, for Malekith cares not for riches, it is power he has always craved.\n\nStrenious’ crew do not bat an eyelid at their master’s sudden death, but quickly make themselves busy when the Witch King orders his army disembarked for an expedition to retrieve the lost shield.	Supreme Spellshield	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	bst/generic	True	Quest	wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps	133	227	True	10	2140784481	True	False
False	wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_1	Morathi, mother of the Witch King, Hag Sorceress of Ghrond. More than any other, she is responsible for the Druchii; for splitting the greatest of all races in twain. It is a claim few have made directly to her face, but one she would not deny - and would actually revel in - before flaying the skin off the accuser, of course.\n\nThe instruments of such torture would be her paired weapons; the spear, Heartrender and sister blade, the Darksword. These were gifts from her son. But relations between mother and child have soured of late, with the Witch King banishing her from his sight. And so, in a fit of pique, she puts her paired weapons aside to focus on inflicting misery upon any who cross her path.	Heartrender & the Darksword	EARN_X_AMOUNT_FROM_RAIDING	rom_event_mission.png	bst/generic	True	Quest		0	0	True	0	2140784494	False	False
False	wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_2	The raiding has proved a useful respite for the Hag Sorceress, there are many slaves to torture and souls to claim. And yet the six-armed Goddess, Hekarti, is as thirsty as Khaine. Morathi must recruit more of her kin if she is to continue this journey out from the under the shadow of her son’s dominion.	Heartrender & the Darksword	OWN_N_UNITS	rom_event_mission.png	bst/generic	True	Quest		0	0	True	0	2140784494	False	False
False	wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_3	With a force worthy of Ghrond, Morathi rides forth in search of even more victims. She cares not whether these are the insufferable reptiles that lurk in the south, more puppets of her son, or even the filthy vermin that have been spotted more and more of late. Of course, the greatest prizes are the Asur - their souls always taste the sweetest!	Heartrender & the Darksword	OCCUPY_LOOT_RAZE_OR_SACK_X_SETTLEMENTS	rom_event_mission.png	bst/generic	True	Quest		0	0	True	0	2140784494	False	False
False	wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_4	Morathi’s sojourn has proved restorative, if rudderless. Although she would not admit it - and should anyone suggest it, they would be first on the skin-flensing table - this has been about getting the attention of Malekith, proving to the Witch King what a powerful and indispensable force she is. But alas her achievements are of little consequence, and her son’s gaze remains fixed on the failing Vortex…\n\nAt least, that is what she wants her enemies to believe, for Morathi is intelligent and cunning. Let Hellebron and Felicion believe that she unleashes a trail of destruction as nothing more than a temper tantrum; the Hag Sorceress has a far worthier target in her sights. But first she will need captives and plenty of them, for preparations must be made before she can bring her dark arts to bear.	Heartrender & the Darksword	CAPTURE_X_BATTLE_CAPTIVES	rom_event_mission.png	bst/generic	True	Quest		0	0	True	0	2140784494	False	False
False	wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_5	The rites have been spoken and the seals of Hoeth broken; it is time for Morathi to conduct a ritual of her current patron, Hekarti. And with it shall come the power she needs to seek out her true target - a sanctuary of her hated kin. And when that is taken, her son and her enemies will surely notice her!	Heartrender & the Darksword	PERFORM_RITUAL	rom_event_mission.png	bst/generic	True	Quest		0	0	True	0	2140784494	False	False
False	wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_6	The High Elf colony of Arnheim has no right to be on the Black Coast, and yet it has proved a stubborn canker to remove. However, Morathi, banished to the southern part of Naggarond by her son, and weaving a trail of destruction ever since, now has it in sight. If she can destroy Arnheim, she hopes to return to the Witch King’s good graces and once again take up Heartrender and the Darksword, gifts from her beloved, if temperamental son.	Heartrender & the Darksword	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	bst/generic	True	Quest	wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_arnheim	168	370	True	0	2140784494	True	False
