factions_tables
34
key	index	-	subculture	category	screen_name	screen_adjective	name_group	skin	ui_skin	is_rebel	mp_available	mp_available_naval	flags_path	republican_flag_path	same_gov_type_revolution_flag_path	primary_colour_r	primary_colour_g	primary_colour_b	alt_primary_colour_r	alt_primary_colour_g	alt_primary_colour_b	secondary_colour_r	secondary_colour_g	secondary_colour_b	alt_secondary_colour_r	alt_secondary_colour_g	alt_secondary_colour_b	uniform_colour_r	uniform_colour_g	uniform_colour_b	alt_uniform_colour_r	alt_uniform_colour_g	alt_uniform_colour_b	military_group	rebel_colour_r	rebel_colour_g	rebel_colour_b	movie_death_event	mp_use_republic_early	mp_use_republic_late	unit_regiment_name_group	ship_name_group	attack_desc	defend_desc	pre_battle_speech_parameter	card_colour_r	card_colour_g	card_colour_b	senator_total	audio_voiceover_culture	mp_force_gen_template	faction_swapping_id	win_movie	has_politics	waaagh_faction	waaagh_general_unit	is_quest_faction	cdir_military_generator_config	default_audio_actor_vo_group	feature_forest
wh2_main_def_ghrond	2041770888	0	wh2_main_sc_def_dark_elves	playable	Ghrond	Ghrond	153	wh2_main_def_dark_elves	wh2_main_def_dark_elves	False	False	False	ui\flags\wh2_main_def_ghrond		ui\flags\wh2_main_def_ghrond	89	94	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_def	0	0	0	0	False	False	153	153	You are attacking Ghrond!	You are defending against Ghrond!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_Dark_Elves	default	def		False			False	WH_Dark_Elves	wh2_main_vo_actor_Dark_Elves_Dreadlord	RITUAL_MIXED_NAVAL_HORDE
wh2_main_def_hag_graef	2041770909	0	wh2_main_sc_def_dark_elves	playable	Hag Graef	Hag Graef	153	wh2_main_def_dark_elves	wh2_main_def_dark_elves	False	False	False	ui\flags\wh2_main_def_hag_graef		ui\flags\wh2_main_def_hag_graef	196	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_def	0	0	0	0	False	False	153	153	You are attacking Hag Graef!	You are defending against Hag Graef!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_Dark_Elves	default	def		False			False	WH_Dark_Elves	wh2_main_vo_actor_Dark_Elves_Dreadlord	RITUAL_MIXED_NAVAL_HORDE
wh2_main_def_har_ganeth	2041770878	0	wh2_main_sc_def_dark_elves	playable	Har Ganeth	Har Ganeth	153	wh2_main_def_dark_elves	wh2_main_def_dark_elves	False	False	False	ui\flags\wh2_main_def_har_ganeth		ui\flags\wh2_main_def_har_ganeth	53	52	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_def	0	0	0	0	False	False	153	153	You are attacking Har Ganeth!	You are defending against Har Ganeth!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_Dark_Elves	default	def		False			False	WH_Dark_Elves	wh2_main_vo_actor_Dark_Elves_Dreadlord	RITUAL_MIXED_NAVAL_HORDE
wh2_main_def_karond_kar	2041770917	0	wh2_main_sc_def_dark_elves	playable	Karond Kar	Karond Kar	153	wh2_main_def_dark_elves	wh2_main_def_dark_elves	False	False	False	ui\flags\wh2_main_def_karond_kar		ui\flags\wh2_main_def_karond_kar	95	196	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_def	0	0	0	0	False	False	153	153	You are attacking Karond Kar!	You are defending against Karond Kar!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_Dark_Elves	default	def		False			False	WH_Dark_Elves	wh2_main_vo_actor_Dark_Elves_Dreadlord	RITUAL_MIXED_NAVAL_HORDE
wh2_main_def_naggarond	2041771332	0	wh2_main_sc_def_dark_elves	playable	Naggarond	Naggarond	153	wh2_main_def_dark_elves	wh2_main_def_dark_elves	False	False	False	ui\flags\wh2_main_def_naggarond		ui\flags\wh2_main_def_naggarond	146	62	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_def	0	0	0	0	False	False	153	153	You are attacking Naggarond!	You are defending against Naggarond!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_Dark_Elves	default	def		False			False	WH_Dark_Elves	wh2_main_vo_actor_Dark_Elves_Dreadlord	RITUAL_MIXED_NAVAL_HORDE
wh2_main_def_naggarond_separatists	1391421961	0	wh2_main_sc_def_dark_elves	playable	Naggarond Separatists	Naggarond	153	wh2_main_def_dark_elves	wh2_main_def_dark_elves	False	False	False	ui\flags\wh2_main_def_naggarond_separatists		ui\flags\wh2_main_def_naggarond_separatists	104	104	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_def	0	0	0	0	False	False	153	153	You are attacking Naggarond Separatists!	You are defending against Naggarond Separatists!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_Dark_Elves	default	def		False			False	WH_Dark_Elves	wh2_main_vo_actor_Dark_Elves_Dreadlord	RITUAL_MIXED_NAVAL_HORDE
wh2_main_def_scourge_of_khaine	2041771503	0	wh2_main_sc_def_dark_elves	playable	Scourge of Khaine	Scourge of Khaine	153	wh2_main_def_dark_elves	wh2_main_def_dark_elves	False	False	False	ui\flags\wh2_main_def_scourge_of_khaine		ui\flags\wh2_main_def_scourge_of_khaine	255	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_def	0	0	0	0	False	False	153	153	You are attacking the Scourge of Khaine!	You are defending against the Scourge of Khaine!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_Dark_Elves	default	def		False			False	WH_Dark_Elves	wh2_main_vo_actor_Dark_Elves_Dreadlord	RITUAL_MIXED_NAVAL_HORDE
wh2_main_def_ssildra_tor	2041770949	0	wh2_main_sc_def_dark_elves	playable	Ss'ildra Tor	Ss'ildra Tor	153	wh2_main_def_dark_elves	wh2_main_def_dark_elves	False	False	False	ui\flags\wh2_main_def_ssildra_tor		ui\flags\wh2_main_def_ssildra_tor	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_def	0	0	0	0	False	False	153	153	You are attacking Ss'ildra Tor!	You are defending against Ss'ildra Tor!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_Dark_Elves	default	def		False			False	WH_Dark_Elves	wh2_main_vo_actor_Dark_Elves_Dreadlord	RITUAL_MIXED_NAVAL_HORDE
wh2_main_def_the_forgebound	2041771560	0	wh2_main_sc_def_dark_elves	playable	The Forgebound	The Forgebound	153	wh2_main_def_dark_elves	wh2_main_def_dark_elves	False	False	False	ui\flags\wh2_main_def_the_forgebound		ui\flags\wh2_main_def_the_forgebound	152	89	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_def	0	0	0	0	False	False	153	153	You are attacking the Forgebound!	You are defending against the Forgebound!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_Dark_Elves	default	def		False			False	WH_Dark_Elves	wh2_main_vo_actor_Dark_Elves_Dreadlord	RITUAL_MIXED_NAVAL_HORDE
wh2_main_dwf_greybeards_prospectors	2041771510	0	wh_main_sc_dwf_dwarfs	playable	Greybeard's Prospectors	Greybeard's Prospector	106	wh_main_dwf_dwarfs	wh_main_dwf_dwarf	False	False	False	ui\flags\wh2_main_dwf_greybeards_prospectors		ui\flags\wh2_main_dwf_greybeards_prospectors	244	186	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_dwarfs	0	0	0	0	False	False	106	106	You are attacking Greybeard's Prospectors!	You are defending against Greybeard's Prospectors!	FACTION_ASHIKAGA	0	0	0	500	wh_main_vo_culture_Dwarf	default	dwf		False			False	WH_Dwarfs	wh_main_vo_actor_Dwarf_Lord	LOCKED_STANDARD
wh2_main_dwf_karak_zorn	2041771084	0	wh_main_sc_dwf_dwarfs	playable	Karak Zorn	Karak Zorn	106	wh_main_dwf_dwarfs	wh_main_dwf_dwarf	False	False	False	ui\flags\wh2_main_dwf_karak_zorn		ui\flags\wh2_main_dwf_karak_zorn	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_dwarfs	0	0	0	0	False	False	106	106	You are attacking Karak Zorn!	You are defending against Karak Zorn!	FACTION_ASHIKAGA	0	0	0	500	wh_main_vo_culture_Dwarf	default	dwf		False			False	WH_Dwarfs	wh_main_vo_actor_Dwarf_Lord	LOCKED_STANDARD
wh2_main_dwf_spine_of_sotek_dwarfs	2041771314	0	wh_main_sc_dwf_dwarfs	playable	Spine of Sotek Dwarfs	Spine of Sotek Dwarfs	106	wh_main_dwf_dwarfs	wh_main_dwf_dwarf	False	False	False	ui\flags\wh2_main_dwf_spine_of_sotek_dwarfs		ui\flags\wh2_main_dwf_spine_of_sotek_dwarfs	60	100	156	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_dwarfs	0	0	0	0	False	False	106	106	You are attacking the Spine of Sotek Dwarfs!	You are defending against the Spine of Sotek Dwarfs!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	500	wh_main_vo_culture_Dwarf	default	dwf		False			False	WH_Dwarfs	wh_dlc03_vo_actor_Beastlord	LOCKED_STANDARD
wh2_main_emp_new_world_colonies	2041770956	0	wh_main_sc_teb_teb	playable	New World Colonies	New World Colonies	89	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh2_main_emp_new_world_colonies		ui\flags\wh2_main_emp_new_world_colonies	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_empire	0	0	0	0	False	False	89	89	You are attacking the New World Colonies!	You are defending against the New World Colonies!	FACTION_ASHIKAGA	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			False	WH_Empire	wh_dlc03_vo_actor_Beastlord	LOCKED_STANDARD
wh2_main_emp_pirates_of_sartosa	2041771319	0	wh_main_sc_teb_teb	playable	Pirates of Sartosa	Pirates of Sartosa	89	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh2_main_emp_pirates_of_sartosa		ui\flags\wh2_main_emp_pirates_of_sartosa	16	39	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_empire	0	0	0	0	False	False	89	89	You are attacking the Pirates of Sartosa!	You are defending against the Pirates of Sartosa!	FACTION_ASHIKAGA	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			False	WH_Empire	wh_dlc03_vo_actor_Beastlord	LOCKED_STANDARD
wh2_main_emp_sudenburg	2041771268	0	wh_main_sc_teb_teb	playable	Sudenburg	Sudenburg	89	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh2_main_emp_sudenburg		ui\flags\wh2_main_emp_sudenburg	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_empire	0	0	0	0	False	False	89	89	You are attacking Sudenburg!	You are defending against Sudenburg!	FACTION_ASHIKAGA	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			False	WH_Empire	wh_dlc03_vo_actor_Beastlord	LOCKED_STANDARD
wh2_main_grn_arachnos	2041771085	0	wh_main_sc_grn_greenskins	playable	Arachnos	Arachnos	88	wh_main_grn_greenskins_vertical	wh_main_grn_greenskins	False	False	False	ui\flags\wh2_main_grn_arachnos		ui\flags\wh2_main_grn_arachnos	75	120	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Arachnos!	You are defending against Arachnos!	FACTION_ASHIKAGA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False	wh2_main_grn_arachnos_waaagh	wh_main_grn_inf_black_orcs	False	WH_Greenskins	wh_dlc03_vo_actor_Beastlord	LOCKED_STANDARD
wh2_main_grn_arachnos_waaagh	2041771197	0	wh_main_sc_grn_greenskins	playable	Arachnos Waaagh!	Arachnos	88	wh_main_grn_greenskins	wh_main_grn_greenskins	False	False	False	ui\flags\wh2_main_grn_arachnos		ui\flags\wh2_main_grn_arachnos	75	120	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Arachnos!	You are defending against Arachnos!	FACTION_ASHIKAGA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False		wh_main_grn_inf_black_orcs	False	WH_Greenskins_Waaagh	wh_dlc03_vo_actor_Beastlord	LOCKED_COMPANION
wh2_main_grn_blue_vipers	2041771625	0	wh_main_sc_grn_savage_orcs	playable	Blue Vipers	Blue Viper	88	wh_main_grn_greenskins_vertical	wh_main_grn_greenskins	False	False	False	ui\flags\wh2_main_grn_blue_vipers		ui\flags\wh2_main_grn_blue_vipers	1	177	255	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_savage_orcs	0	0	0	0	False	False	88	88	You are attacking the Blue Vipers!	You are defending against the Blue Vipers!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False	wh2_main_grn_blue_vipers_waaagh	wh_main_grn_inf_black_orcs	False	WH_Greenskins	wh_main_vo_actor_Orc_Shaman	MIGRATORY_STANDARD
wh2_main_grn_blue_vipers_waaagh	2041771628	0	wh_main_sc_grn_savage_orcs	playable	Blue Vipers Waaagh!	Blue Viper	88	wh_main_grn_greenskins	wh_main_grn_greenskins	False	False	False	ui\flags\wh2_main_grn_blue_vipers		ui\flags\wh2_main_grn_blue_vipers	1	177	255	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_savage_orcs	0	0	0	0	False	False	88	88	You are attacking the Blue Vipers!	You are defending against the Blue Vipers!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False		wh_main_grn_inf_black_orcs	False	WH_Greenskins_Waaagh	wh_main_vo_actor_Orc_Shaman	LOCKED_COMPANION
wh2_main_hef_avelorn	2041771038	0	wh2_main_sc_hef_high_elves	playable	Avelorn	Avelorn	137	wh2_main_hef_high_elves	wh2_main_high_elves	False	False	False	ui\flags\wh2_main_hef_avelorn		ui\flags\wh2_main_hef_avelorn	24	218	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_hef	0	0	0	0	False	False	137	137	You are attacking Avelorn!	You are defending against Avelorn!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_High_Elves	default	hef		False			False	WH_High_Elves	wh2_main_vo_actor_High_Elves_Mage	RITUAL_STANDARD
wh2_main_hef_caledor	2041771013	0	wh2_main_sc_hef_high_elves	playable	Caledor	Caledor	137	wh2_main_hef_high_elves	wh2_main_high_elves	False	False	False	ui\flags\wh2_main_hef_caledor		ui\flags\wh2_main_hef_caledor	119	120	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_hef	0	0	0	0	False	False	137	137	You are attacking Caledor!	You are defending against Caledor!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_High_Elves	default	hef		False			False	WH_High_Elves	wh2_main_vo_actor_High_Elves_Mage	RITUAL_STANDARD
wh2_main_hef_chrace	2041771028	0	wh2_main_sc_hef_high_elves	playable	Chrace	Chrace	137	wh2_main_hef_high_elves	wh2_main_high_elves	False	False	False	ui\flags\wh2_main_hef_chrace		ui\flags\wh2_main_hef_chrace	254	39	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_hef	0	0	0	0	False	False	137	137	You are attacking Chrace!	You are defending against Chrace!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_High_Elves	default	hef		False			False	WH_High_Elves	wh2_main_vo_actor_High_Elves_Mage	RITUAL_STANDARD
wh2_main_hef_citadel_of_dusk	2041771295	0	wh2_main_sc_hef_high_elves	playable	Citadel of Dusk	Citadel of Dusk	137	wh2_main_hef_high_elves	wh2_main_high_elves	False	False	False	ui\flags\wh2_main_hef_citadel_of_dusk		ui\flags\wh2_main_hef_citadel_of_dusk	32	70	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_hef	0	0	0	0	False	False	137	137	You are attacking the Citadel of Dusk!	You are defending against the Citadel of Dusk!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_High_Elves	default	hef		False			False	WH_High_Elves	wh2_main_vo_actor_High_Elves_Mage	RITUAL_STANDARD
wh2_main_hef_cothique	2041771039	0	wh2_main_sc_hef_high_elves	playable	Cothique	Cothique	137	wh2_main_hef_high_elves	wh2_main_high_elves	False	False	False	ui\flags\wh2_main_hef_cothique		ui\flags\wh2_main_hef_cothique	75	131	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_hef	0	0	0	0	False	False	137	137	You are attacking Cothique!	You are defending against Cothique!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_High_Elves	default	hef		False			False	WH_High_Elves	wh2_main_vo_actor_High_Elves_Mage	RITUAL_STANDARD
wh2_main_hef_eataine	2041771022	0	wh2_main_sc_hef_high_elves	playable	Lothern	Lothern	137	wh2_main_hef_high_elves	wh2_main_high_elves	False	False	False	ui\flags\wh2_main_hef_lothern		ui\flags\wh2_main_hef_lothern	242	242	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_hef	0	0	0	0	False	False	137	137	You are attacking Lothern!	You are defending against Lothern!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_High_Elves	default	hef		False			False	WH_High_Elves	wh2_main_vo_actor_High_Elves_Mage	RITUAL_STANDARD
wh2_main_hef_ellyrion	2041771051	0	wh2_main_sc_hef_high_elves	playable	Ellyrion	Ellyrion	137	wh2_main_hef_high_elves	wh2_main_high_elves	False	False	False	ui\flags\wh2_main_hef_ellyrion		ui\flags\wh2_main_hef_ellyrion	43	74	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_hef	0	0	0	0	False	False	137	137	You are attacking Ellyrion!	You are defending against Ellyrion!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_High_Elves	default	hef		False			False	WH_High_Elves	wh2_main_vo_actor_High_Elves_Mage	RITUAL_STANDARD
wh2_main_hef_fortress_of_dawn	2041771633	0	wh2_main_sc_hef_high_elves	playable	Fortress of Dawn	Fortress of Dawn	137	wh2_main_hef_high_elves	wh2_main_high_elves	False	False	False	ui\flags\wh2_main_hef_fortress_of_dawn		ui\flags\wh2_main_hef_fortress_of_dawn	254	250	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_hef	0	0	0	0	False	False	137	137	You are attacking the Fortress of Dawn!	You are defending against the Fortress of Dawn!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_High_Elves	default	hef		False			False	WH_High_Elves	wh2_main_vo_actor_High_Elves_Mage	RITUAL_STANDARD
wh2_main_hef_high_elves	2041770562	0	wh2_main_sc_hef_high_elves	playable	High Elves	High Elves	137	wh2_main_hef_high_elves	wh2_main_high_elves	False	True	False	ui\flags\wh2_main_hef_lothern		ui\flags\wh2_main_hef_lothern	242	242	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_hef	0	0	0	0	False	False	137	137	You are attacking High Elves!	You are defending against High Elves!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_High_Elves	wh_mp_force_gen_high_elves	hef		False			False	WH_High_Elves	wh2_main_vo_actor_High_Elves_Mage	RITUAL_STANDARD
wh2_main_hef_high_elves_intervention	1398258556	0	wh2_main_sc_hef_high_elves	playable	High Elf Intervention	High Elf	137	wh2_main_hef_high_elves	wh2_main_high_elves	False	False	False	ui\flags\wh2_main_hef_eataine		ui\flags\wh2_main_hef_eataine	242	242	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_hef	0	0	0	0	False	False	137	137	You are attacking the High Elf intervention!	You are defending against the High Elf Intervention!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_High_Elves	default	hef		False			False	WH_High_Elves	wh2_main_vo_actor_High_Elves_Mage	LOCKED_STANDARD
wh2_main_hef_high_elves_qb1	2041771580	0	wh2_main_sc_hef_high_elves	playable	High Elves	High Elf	137	wh2_main_hef_high_elves	wh2_main_high_elves	False	False	False	ui\flags\wh2_main_hef_high_elves_rebels		ui\flags\wh2_main_hef_high_elves_rebels	219	39	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_hef	0	0	0	0	False	False	137	137	You are attacking High Elves!	You are defending against High Elves!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_High_Elves	default	hef		False			True	WH_High_Elves	wh2_main_vo_actor_High_Elves_Mage	LOCKED_STANDARD
wh2_main_hef_high_elves_qb2	2004016008	0	wh2_main_sc_hef_high_elves	playable	High Elves	High Elf	137	wh2_main_hef_high_elves	wh2_main_high_elves	False	False	False	ui\flags\wh2_main_hef_high_elves_rebels		ui\flags\wh2_main_hef_high_elves_rebels	219	39	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_hef	0	0	0	0	False	False	137	137	You are attacking High Elves!	You are defending against High Elves!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_High_Elves	default	hef		False			True	WH_High_Elves	wh2_main_vo_actor_High_Elves_Mage	LOCKED_STANDARD
wh2_main_hef_high_elves_qb3	659649747	0	wh2_main_sc_hef_high_elves	playable	High Elves	High Elf	137	wh2_main_hef_high_elves	wh2_main_high_elves	False	False	False	ui\flags\wh2_main_hef_high_elves_rebels		ui\flags\wh2_main_hef_high_elves_rebels	219	39	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_hef	0	0	0	0	False	False	137	137	You are attacking High Elves!	You are defending against High Elves!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_High_Elves	default	hef		False			True	WH_High_Elves	wh2_main_vo_actor_High_Elves_Mage	LOCKED_STANDARD
wh2_main_hef_high_elves_qb4	144177337	0	wh2_main_sc_hef_high_elves	playable	High Elves	High Elf	137	wh2_main_hef_high_elves	wh2_main_high_elves	False	False	False	ui\flags\wh2_main_hef_high_elves_rebels		ui\flags\wh2_main_hef_high_elves_rebels	219	39	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_hef	0	0	0	0	False	False	137	137	You are attacking High Elves!	You are defending against High Elves!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_High_Elves	default	hef		False			True	WH_High_Elves	wh2_main_vo_actor_High_Elves_Mage	LOCKED_STANDARD
wh2_main_hef_high_elves_rebels	2041771219	0	wh2_main_sc_hef_high_elves	playable	High Elf Rebels	High Elf	137	wh2_main_hef_high_elves	wh2_main_high_elves	True	False	False	ui\flags\wh2_main_hef_high_elves_rebels		ui\flags\wh2_main_hef_high_elves_rebels	219	39	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_hef	0	0	0	0	False	False	137	137	You are attacking High Elf rebels!	You are defending against High Elf rebels!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_High_Elves	default	hef		False			False	WH_High_Elves	wh2_main_vo_actor_High_Elves_Mage	RITUAL_STANDARD
wh2_main_hef_nagarythe	2041771034	0	wh2_main_sc_hef_high_elves	playable	Nagarythe	Nagarythe	137	wh2_main_hef_high_elves	wh2_main_high_elves	False	False	False	ui\flags\wh2_main_hef_nagarythe		ui\flags\wh2_main_hef_nagarythe	61	53	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_hef	0	0	0	0	False	False	137	137	You are attacking Nagarythe!	You are defending against Nagarythe!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_High_Elves	default	hef		False			False	WH_High_Elves	wh2_main_vo_actor_High_Elves_Mage	RITUAL_STANDARD
wh2_main_hef_order_of_loremasters	2041771326	0	wh2_main_sc_hef_high_elves	playable	Order of Loremasters	Order of Loremasters	137	wh2_main_hef_high_elves	wh2_main_high_elves	False	False	False	ui\flags\wh2_main_hef_order_of_loremasters		ui\flags\wh2_main_hef_order_of_loremasters	190	26	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_hef	0	0	0	0	False	False	137	137	You are attacking the Order of Loremasters!	You are defending against the Order of Loremasters!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_High_Elves	default	hef		False			False	WH_High_Elves	wh2_main_vo_actor_High_Elves_Mage	RITUAL_STANDARD
wh2_main_hef_saphery	2041771060	0	wh2_main_sc_hef_high_elves	playable	Saphery	Saphery	137	wh2_main_hef_high_elves	wh2_main_high_elves	False	False	False	ui\flags\wh2_main_hef_saphery		ui\flags\wh2_main_hef_saphery	36	71	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_hef	0	0	0	0	False	False	137	137	You are attacking Saphery!	You are defending against Saphery!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_High_Elves	default	hef		False			False	WH_High_Elves	wh2_main_vo_actor_High_Elves_Mage	RITUAL_STANDARD
wh2_main_hef_tiranoc	2041771024	0	wh2_main_sc_hef_high_elves	playable	Tiranoc	Tiranoc	137	wh2_main_hef_high_elves	wh2_main_high_elves	False	False	False	ui\flags\wh2_main_hef_tiranoc		ui\flags\wh2_main_hef_tiranoc	71	138	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_hef	0	0	0	0	False	False	137	137	You are attacking Tiranoc!	You are defending against Tiranoc!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_High_Elves	default	hef		False			False	WH_High_Elves	wh2_main_vo_actor_High_Elves_Mage	RITUAL_STANDARD
wh2_main_hef_tor_elasor	2041771305	0	wh2_main_sc_hef_high_elves	playable	Tor Elasor	Tor Elasor	137	wh2_main_hef_high_elves	wh2_main_high_elves	False	False	False	ui\flags\wh2_main_hef_tor_elasor		ui\flags\wh2_main_hef_tor_elasor	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_hef	0	0	0	0	False	False	137	137	You are attacking Tor Elasor!	You are defending against Tor Elasor!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_High_Elves	default	hef		False			False	WH_High_Elves	wh2_main_vo_actor_High_Elves_Mage	RITUAL_STANDARD
wh2_main_hef_yvresse	2041771008	0	wh2_main_sc_hef_high_elves	playable	Yvresse	Yvresse	137	wh2_main_hef_high_elves	wh2_main_high_elves	False	False	False	ui\flags\wh2_main_hef_yvresse		ui\flags\wh2_main_hef_yvresse	143	188	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_hef	0	0	0	0	False	False	137	137	You are attacking Yvresse!	You are defending against Yvresse!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_High_Elves	default	hef		False			False	WH_High_Elves	wh2_main_vo_actor_High_Elves_Mage	RITUAL_STANDARD
wh2_main_lzd_hexoatl	2041770955	0	wh2_main_sc_lzd_lizardmen	playable	Hexoatl	Hexoatl	117	wh2_main_lzd_lizardmen	wh2_main_lizardmen	False	False	False	ui\flags\wh2_main_lzd_hexoatl		ui\flags\wh2_main_lzd_hexoatl	195	53	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_lzd	0	0	0	0	False	False	117	117	You are attacking Hexoatl!	You are defending against Hexoatl!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_Lizardmen	default	lzd		False			False	WH_Lizardmen	wh2_main_vo_actor_Lizardmen_Chamelion_Skink_Chief	RITUAL_STANDARD
