event_feed_message_events_tables
3
event	flavour_text	group	image	secondary_detail	target	layout	layout_data	sound_event	context_located	unknown10
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_dlc03_feed_agent_action_all_success_critical_hinder_character_beastmen	bst/funeral	wh_event_feed_string_agent_action_assassinate_success_theirs_immortal	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_agent	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_dlc05_event_feed_agent_action_all_failure_critical_wood_elves	wef/messenger	wh_event_feed_string_agent_action_army_critical_failure_theirs	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_target_general	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_dlc05_event_feed_agent_action_all_failure_wood_elves	wef/messenger	wh_event_feed_string_agent_action_army_failure_theirs	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_target_general	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_dlc05_event_feed_agent_action_all_hinder_army_wood_elves	wef/army_morale_down	wh_event_feed_string_agent_action_army_success_theirs	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Negative	event_feed_location_target_general	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_dlc05_event_feed_agent_action_all_hinder_character_wood_elves	wef/funeral	wh_event_feed_string_agent_action_assassinate_success_theirs_immortal	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_agent	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_dlc05_event_feed_agent_action_all_success_critical_hinder_character_wood_elves	wef/funeral	wh_event_feed_string_agent_action_assassinate_success_theirs_immortal	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_agent	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_dlc07_feed_agent_action_all_failure_bretonnia	brt/messenger	wh_event_feed_string_agent_action_army_failure_theirs	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_target_general	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_dlc07_feed_agent_action_all_failure_critical_bretonnia	brt/messenger	wh_event_feed_string_agent_action_army_critical_failure_theirs	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_target_general	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_dlc07_feed_agent_action_all_hinder_army_bretonnia	brt/army_morale_down	wh_event_feed_string_agent_action_army_success_theirs	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Negative	event_feed_location_target_general	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_dlc07_feed_agent_action_all_hinder_character_bretonnia	brt/funeral	wh_event_feed_string_agent_action_assassinate_success_theirs_immortal	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_agent	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_dlc07_feed_agent_action_all_success_critical_hinder_character_bretonnia	brt/funeral	wh_event_feed_string_agent_action_assassinate_success_theirs_immortal	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_agent	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_failure_chaos	chs/messenger	wh_event_feed_string_agent_action_army_failure_theirs	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_target_general	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_failure_critical_chaos	chs/messenger	wh_event_feed_string_agent_action_army_critical_failure_theirs	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_target_general	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_failure_critical_dwarfs	dwf/messenger	wh_event_feed_string_agent_action_army_critical_failure_theirs	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_target_general	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_failure_critical_empire	emp/messenger	wh_event_feed_string_agent_action_army_critical_failure_theirs	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_target_general	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_failure_critical_greenskins	grn/messenger	wh_event_feed_string_agent_action_army_critical_failure_theirs	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_target_general	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_failure_critical_vampire_counts	vmp/messenger	wh_event_feed_string_agent_action_army_critical_failure_theirs	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_target_general	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_failure_dwarfs	dwf/messenger	wh_event_feed_string_agent_action_army_failure_theirs	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_target_general	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_failure_empire	emp/messenger	wh_event_feed_string_agent_action_army_failure_theirs	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_target_general	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_failure_greenskins	grn/messenger	wh_event_feed_string_agent_action_army_failure_theirs	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_target_general	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_failure_vampire_counts	vmp/messenger	wh_event_feed_string_agent_action_army_failure_theirs	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_target_general	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_hinder_army_chaos	chs/army_morale_down	wh_event_feed_string_agent_action_army_success_theirs	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Negative	event_feed_location_target_general	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_hinder_army_dwarfs	dwf/army_morale_down	wh_event_feed_string_agent_action_army_success_theirs	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Negative	event_feed_location_target_general	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_hinder_army_empire	emp/army_morale_down	wh_event_feed_string_agent_action_army_success_theirs	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Negative	event_feed_location_target_general	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_hinder_army_greenskins	grn/army_morale_down	wh_event_feed_string_agent_action_army_success_theirs	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Negative	event_feed_location_target_general	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_hinder_army_vampire_counts	vmp/army_morale_down	wh_event_feed_string_agent_action_army_success_theirs	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Negative	event_feed_location_target_general	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_hinder_character_chaos	chs/funeral	wh_event_feed_string_agent_action_assassinate_success_theirs_immortal	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_agent	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_hinder_character_dwarfs	dwf/funeral	wh_event_feed_string_agent_action_assassinate_success_theirs_immortal	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_agent	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_hinder_character_empire	emp/funeral	wh_event_feed_string_agent_action_assassinate_success_theirs_immortal	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_agent	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_hinder_character_greenskins	grn/funeral	wh_event_feed_string_agent_action_assassinate_success_theirs_immortal	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_agent	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_hinder_character_vampire_counts	vmp/funeral	wh_event_feed_string_agent_action_assassinate_success_theirs_immortal	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_agent	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_success_critical_hinder_character_chaos	chs/funeral	wh_event_feed_string_agent_action_assassinate_success_theirs_immortal	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_agent	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_success_critical_hinder_character_dwarfs	dwf/funeral	wh_event_feed_string_agent_action_assassinate_success_theirs_immortal	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_agent	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_success_critical_hinder_character_empire	emp/funeral	wh_event_feed_string_agent_action_assassinate_success_theirs_immortal	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_agent	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_success_critical_hinder_character_greenskins	grn/funeral	wh_event_feed_string_agent_action_assassinate_success_theirs_immortal	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_agent	
agent_action_vs_army_with_immortal_general	wh_event_feed_string_all_null	wh_event_feed_agent_action_all_success_critical_hinder_character_vampire_counts	vmp/funeral	wh_event_feed_string_agent_action_assassinate_success_theirs_immortal	event_feed_target_target_faction	agent_targets_character	event_feed_layout_data_agent_targets_army	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_agent	
