character_skill_nodes_tables
5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	wh2_main_skill_def_army_buff_elites	wh2_main_skill_node_set_def_dreadlord_fem		4	wh2_main_skill_node_def_dreadlord_fem_army_1_6	6		0	0	True
	wh2_main_skill_def_strength_through_spite	wh2_main_skill_node_set_def_dreadlord_fem		4	wh2_main_skill_node_def_dreadlord_fem_army_2	7		0	6	True
	wh2_main_skill_def_army_buff_cull_the_unworthy	wh2_main_skill_node_set_def_dreadlord_fem		4	wh2_main_skill_node_def_dreadlord_fem_army_3_1	8		0	0	True
	wh2_main_skill_def_army_buff_rewards_for_ravagers	wh2_main_skill_node_set_def_dreadlord_fem		4	wh2_main_skill_node_def_dreadlord_fem_army_3_2	9		0	0	True
	wh2_main_skill_def_army_buff_favour_the_fortunate	wh2_main_skill_node_set_def_dreadlord_fem		4	wh2_main_skill_node_def_dreadlord_fem_army_3_3	10		0	0	True
	wh2_main_skill_def_army_buff_confer_bloodlust	wh2_main_skill_node_set_def_dreadlord_fem		4	wh2_main_skill_node_def_dreadlord_fem_army_3_4	11		0	0	True
	wh2_main_skill_def_kindle_the_fury	wh2_main_skill_node_set_def_dreadlord_fem		4	wh2_main_skill_node_def_dreadlord_fem_army_4	12		0	1	True
	wh_main_skill_all_lord_campaign_route_marcher	wh2_main_skill_node_set_def_dreadlord_fem		5	wh2_main_skill_node_def_dreadlord_fem_campaign_0	0		0	0	True
	wh_main_skill_emp_lord_campaign_iron_disciplinarian	wh2_main_skill_node_set_def_dreadlord_fem		5	wh2_main_skill_node_def_dreadlord_fem_campaign_1_1	1		0	0	True
	wh2_main_skill_def_campaign_dreaded_slaver	wh2_main_skill_node_set_def_dreadlord_fem		5	wh2_main_skill_node_def_dreadlord_fem_campaign_1_2	2		0	0	True
	wh_main_skill_chs_lord_campaign_serve_or_die	wh2_main_skill_node_set_def_dreadlord_fem		5	wh2_main_skill_node_def_dreadlord_fem_campaign_1_3	3		0	0	True
	wh2_main_skill_def_campaign_infamous_raider	wh2_main_skill_node_set_def_dreadlord_fem		5	wh2_main_skill_node_def_dreadlord_fem_campaign_1_4	4		0	0	True
	wh2_main_skill_def_campaign_draftmaster	wh2_main_skill_node_set_def_dreadlord_fem		5	wh2_main_skill_node_def_dreadlord_fem_campaign_2	5		0	4	True
	wh_main_skill_all_lord_campaign_lightning_strike	wh2_main_skill_node_set_def_dreadlord_fem		5	wh2_main_skill_node_def_dreadlord_fem_campaign_3_1	6		0	0	True
	wh_main_skill_emp_lord_campaign_quartermaster	wh2_main_skill_node_set_def_dreadlord_fem		5	wh2_main_skill_node_def_dreadlord_fem_campaign_3_2	7		0	0	True
	wh2_main_skill_def_campaign_fleeting_shadow	wh2_main_skill_node_set_def_dreadlord_fem		5	wh2_main_skill_node_def_dreadlord_fem_campaign_3_3	8		0	0	True
	wh2_main_skill_hef_campaign_elven_healing	wh2_main_skill_node_set_def_dreadlord_fem		5	wh2_main_skill_node_def_dreadlord_fem_campaign_3_4	9		0	0	True
	wh2_main_skill_LL_self_defense	wh2_main_skill_node_set_def_dreadlord_fem		5	wh2_main_skill_node_def_dreadlord_fem_campaign_4	10		0	4	True
	wh2_main_skill_def_combat_sea_dragon_cloak	wh2_main_skill_node_set_def_dreadlord_fem		2	wh2_main_skill_node_def_dreadlord_fem_combat_0	0		0	0	True
	wh_main_skill_all_all_self_devastating_charge	wh2_main_skill_node_set_def_dreadlord_fem		2	wh2_main_skill_node_def_dreadlord_fem_combat_1_1	1		0	0	True
	wh_main_skill_all_all_self_hard_to_hit	wh2_main_skill_node_set_def_dreadlord_fem		2	wh2_main_skill_node_def_dreadlord_fem_combat_1_2	2		0	0	True
	wh_main_skill_all_all_self_blade_master	wh2_main_skill_node_set_def_dreadlord_fem		2	wh2_main_skill_node_def_dreadlord_fem_combat_1_3	3		0	0	True
	wh_main_skill_all_all_self_indomitable	wh2_main_skill_node_set_def_dreadlord_fem		2	wh2_main_skill_node_def_dreadlord_fem_combat_1_4	4		0	0	True
	wh_main_skill_all_all_self_foe-seeker	wh2_main_skill_node_set_def_dreadlord_fem		2	wh2_main_skill_node_def_dreadlord_fem_combat_2	5		0	4	True
	wh_main_skill_all_all_self_wound-maker	wh2_main_skill_node_set_def_dreadlord_fem		2	wh2_main_skill_node_def_dreadlord_fem_combat_3_1	6		0	0	True
	wh_main_skill_all_lord_self_full_plate_armour	wh2_main_skill_node_set_def_dreadlord_fem		2	wh2_main_skill_node_def_dreadlord_fem_combat_3_2	7		0	0	True
	wh_main_skill_all_all_self_blade_shield	wh2_main_skill_node_set_def_dreadlord_fem		2	wh2_main_skill_node_def_dreadlord_fem_combat_3_3	8		0	0	True
	wh_dlc05_skill_wef_general_personal_buff_battle_speed	wh2_main_skill_node_set_def_dreadlord_fem		2	wh2_main_skill_node_def_dreadlord_fem_combat_3_4	9		0	0	True
	wh_main_skill_all_all_self_deadly_onslaught	wh2_main_skill_node_set_def_dreadlord_fem		2	wh2_main_skill_node_def_dreadlord_fem_combat_4	10		0	4	True
	wh2_main_skill_def_generic_sadistic	wh2_main_skill_node_set_def_dreadlord_fem		0	wh2_main_skill_node_def_dreadlord_fem_generic_1	4		0	0	True
	wh2_main_skill_def_generic_eternal_hatred	wh2_main_skill_node_set_def_dreadlord_fem		0	wh2_main_skill_node_def_dreadlord_fem_generic_2	5		0	0	True
	wh2_main_skill_def_generic_ward_of_khaine	wh2_main_skill_node_set_def_dreadlord_fem		0	wh2_main_skill_node_def_dreadlord_fem_generic_3	6		0	0	True
	wh2_main_skill_def_generic_ward_of_hekarti	wh2_main_skill_node_set_def_dreadlord_fem		0	wh2_main_skill_node_def_dreadlord_fem_generic_4	7		0	0	True
	wh2_main_skill_all_immortality_lord	wh2_main_skill_node_set_def_dreadlord_fem		0	wh2_main_skill_node_def_dreadlord_fem_immortality	8		0	0	True
	wh2_main_skill_innate_def_cruel	wh2_main_skill_node_set_def_dreadlord_fem		6	wh2_main_skill_node_def_dreadlord_fem_innate_01	0		0	0	False
	wh2_main_skill_innate_def_malevolent	wh2_main_skill_node_set_def_dreadlord_fem		6	wh2_main_skill_node_def_dreadlord_fem_innate_02	1		0	0	False
	wh2_main_skill_innate_def_malicious	wh2_main_skill_node_set_def_dreadlord_fem		6	wh2_main_skill_node_def_dreadlord_fem_innate_03	2		0	0	False
	wh2_main_skill_innate_def_spiteful	wh2_main_skill_node_set_def_dreadlord_fem		6	wh2_main_skill_node_def_dreadlord_fem_innate_04	3		0	0	False
	wh2_main_skill_innate_def_vicious	wh2_main_skill_node_set_def_dreadlord_fem		6	wh2_main_skill_node_def_dreadlord_fem_innate_05	4		0	0	False
	wh2_main_skill_innate_all_fleet_footed	wh2_main_skill_node_set_def_dreadlord_fem		6	wh2_main_skill_node_def_dreadlord_fem_innate_06	5		0	0	False
	wh2_main_skill_innate_all_cunning	wh2_main_skill_node_set_def_dreadlord_fem		6	wh2_main_skill_node_def_dreadlord_fem_innate_07	6		0	0	False
	wh2_main_skill_innate_all_determined	wh2_main_skill_node_set_def_dreadlord_fem		6	wh2_main_skill_node_def_dreadlord_fem_innate_08	7		0	0	False
	wh2_main_skill_innate_all_confident	wh2_main_skill_node_set_def_dreadlord_fem		6	wh2_main_skill_node_def_dreadlord_fem_innate_09	8		0	0	False
	wh2_main_skill_innate_all_disciplined	wh2_main_skill_node_set_def_dreadlord_fem		6	wh2_main_skill_node_def_dreadlord_fem_innate_10	9		0	0	False
	wh2_main_skill_innate_all_perceptive	wh2_main_skill_node_set_def_dreadlord_fem		6	wh2_main_skill_node_def_dreadlord_fem_innate_11	10		0	0	False
	wh2_main_skill_innate_all_aggressive	wh2_main_skill_node_set_def_dreadlord_fem		6	wh2_main_skill_node_def_dreadlord_fem_innate_12	11		0	0	False
	wh2_main_skill_innate_all_tough	wh2_main_skill_node_set_def_dreadlord_fem		6	wh2_main_skill_node_def_dreadlord_fem_innate_13	12		0	0	False
	wh2_main_skill_innate_all_strong	wh2_main_skill_node_set_def_dreadlord_fem		6	wh2_main_skill_node_def_dreadlord_fem_innate_14	13		0	0	False
	wh2_main_skill_innate_all_weapon_master	wh2_main_skill_node_set_def_dreadlord_fem		6	wh2_main_skill_node_def_dreadlord_fem_innate_15	14		0	0	False
	wh2_main_skill_innate_all_strategist	wh2_main_skill_node_set_def_dreadlord_fem		6	wh2_main_skill_node_def_dreadlord_fem_innate_16	15		0	0	False
	wh2_main_skill_innate_all_tactician	wh2_main_skill_node_set_def_dreadlord_fem		6	wh2_main_skill_node_def_dreadlord_fem_innate_17	16		0	0	False
	wh2_main_skill_def_dreadlord_fem_mount_dark_steed	wh2_main_skill_node_set_def_dreadlord_fem		0	wh2_main_skill_node_def_dreadlord_fem_mount_1	0		0	0	True
	wh2_main_skill_def_dreadlord_fem_mount_cold_one	wh2_main_skill_node_set_def_dreadlord_fem		0	wh2_main_skill_node_def_dreadlord_fem_mount_2	1		0	0	True
	wh2_main_skill_def_dreadlord_fem_mount_dark_pegasus	wh2_main_skill_node_set_def_dreadlord_fem		0	wh2_main_skill_node_def_dreadlord_fem_mount_3	2		0	0	True
	wh2_main_skill_def_dreadlord_fem_mount_black_dragon	wh2_main_skill_node_set_def_dreadlord_fem		0	wh2_main_skill_node_def_dreadlord_fem_mount_4	3		0	0	True
	wh2_main_skill_def_names_of_power_1	wh2_main_skill_node_set_def_dreadlord_fem		1	wh2_main_skill_node_def_dreadlord_fem_names_of_power_1	1		0	0	True
	wh2_main_skill_def_names_of_power_2	wh2_main_skill_node_set_def_dreadlord_fem		1	wh2_main_skill_node_def_dreadlord_fem_names_of_power_2	2		0	0	True
	wh2_main_skill_def_names_of_power_3	wh2_main_skill_node_set_def_dreadlord_fem		1	wh2_main_skill_node_def_dreadlord_fem_names_of_power_3	3		0	0	True
	wh2_main_skill_def_generic_sadistic	wh2_main_skill_node_set_def_dreadlord		0	wh2_main_skill_node_def_dreadlord_generic_1	4		0	0	True
	wh2_main_skill_def_generic_eternal_hatred	wh2_main_skill_node_set_def_dreadlord		0	wh2_main_skill_node_def_dreadlord_generic_2	5		0	0	True
	wh2_main_skill_def_generic_ward_of_khaine	wh2_main_skill_node_set_def_dreadlord		0	wh2_main_skill_node_def_dreadlord_generic_3	6		0	0	True
	wh2_main_skill_def_generic_ward_of_hekarti	wh2_main_skill_node_set_def_dreadlord		0	wh2_main_skill_node_def_dreadlord_generic_4	7		0	0	True
	wh2_main_skill_all_immortality_lord	wh2_main_skill_node_set_def_dreadlord		0	wh2_main_skill_node_def_dreadlord_immortality	8		0	0	True
	wh2_main_skill_innate_def_cruel	wh2_main_skill_node_set_def_dreadlord		6	wh2_main_skill_node_def_dreadlord_innate_01	0		0	0	False
	wh2_main_skill_innate_def_malevolent	wh2_main_skill_node_set_def_dreadlord		6	wh2_main_skill_node_def_dreadlord_innate_02	1		0	0	False
	wh2_main_skill_innate_def_malicious	wh2_main_skill_node_set_def_dreadlord		6	wh2_main_skill_node_def_dreadlord_innate_03	2		0	0	False
	wh2_main_skill_innate_def_spiteful	wh2_main_skill_node_set_def_dreadlord		6	wh2_main_skill_node_def_dreadlord_innate_04	3		0	0	False
	wh2_main_skill_innate_def_vicious	wh2_main_skill_node_set_def_dreadlord		6	wh2_main_skill_node_def_dreadlord_innate_05	4		0	0	False
	wh2_main_skill_innate_all_fleet_footed	wh2_main_skill_node_set_def_dreadlord		6	wh2_main_skill_node_def_dreadlord_innate_06	5		0	0	False
	wh2_main_skill_innate_all_cunning	wh2_main_skill_node_set_def_dreadlord		6	wh2_main_skill_node_def_dreadlord_innate_07	6		0	0	False
	wh2_main_skill_innate_all_determined	wh2_main_skill_node_set_def_dreadlord		6	wh2_main_skill_node_def_dreadlord_innate_08	7		0	0	False
	wh2_main_skill_innate_all_confident	wh2_main_skill_node_set_def_dreadlord		6	wh2_main_skill_node_def_dreadlord_innate_09	8		0	0	False
	wh2_main_skill_innate_all_disciplined	wh2_main_skill_node_set_def_dreadlord		6	wh2_main_skill_node_def_dreadlord_innate_10	9		0	0	False
	wh2_main_skill_innate_all_perceptive	wh2_main_skill_node_set_def_dreadlord		6	wh2_main_skill_node_def_dreadlord_innate_11	10		0	0	False
	wh2_main_skill_innate_all_aggressive	wh2_main_skill_node_set_def_dreadlord		6	wh2_main_skill_node_def_dreadlord_innate_12	11		0	0	False
	wh2_main_skill_innate_all_tough	wh2_main_skill_node_set_def_dreadlord		6	wh2_main_skill_node_def_dreadlord_innate_13	12		0	0	False
	wh2_main_skill_innate_all_strong	wh2_main_skill_node_set_def_dreadlord		6	wh2_main_skill_node_def_dreadlord_innate_14	13		0	0	False
	wh2_main_skill_innate_all_weapon_master	wh2_main_skill_node_set_def_dreadlord		6	wh2_main_skill_node_def_dreadlord_innate_15	14		0	0	False
	wh2_main_skill_innate_all_strategist	wh2_main_skill_node_set_def_dreadlord		6	wh2_main_skill_node_def_dreadlord_innate_16	15		0	0	False
	wh2_main_skill_innate_all_tactician	wh2_main_skill_node_set_def_dreadlord		6	wh2_main_skill_node_def_dreadlord_innate_17	16		0	0	False
	wh2_main_skill_def_dreadlord_mount_dark_steed	wh2_main_skill_node_set_def_dreadlord		0	wh2_main_skill_node_def_dreadlord_mount_1	0		0	0	True
	wh2_main_skill_def_dreadlord_mount_cold_one	wh2_main_skill_node_set_def_dreadlord		0	wh2_main_skill_node_def_dreadlord_mount_2	1		0	0	True
	wh2_main_skill_def_dreadlord_mount_dark_pegasus	wh2_main_skill_node_set_def_dreadlord		0	wh2_main_skill_node_def_dreadlord_mount_3	2		0	0	True
	wh2_main_skill_def_dreadlord_mount_black_dragon	wh2_main_skill_node_set_def_dreadlord		0	wh2_main_skill_node_def_dreadlord_mount_4	3		0	0	True
	wh2_main_skill_def_names_of_power_1	wh2_main_skill_node_set_def_dreadlord		1	wh2_main_skill_node_def_dreadlord_names_of_power_1	1		0	0	True
	wh2_main_skill_def_names_of_power_2	wh2_main_skill_node_set_def_dreadlord		1	wh2_main_skill_node_def_dreadlord_names_of_power_2	2		0	0	True
	wh2_main_skill_def_names_of_power_3	wh2_main_skill_node_set_def_dreadlord		1	wh2_main_skill_node_def_dreadlord_names_of_power_3	3		0	0	True
	wh2_main_skill_all_dummy_agent_actions_def_khainite_assassin	wh2_main_skill_node_set_def_khainite_assassin		8	wh2_main_skill_node_def_khainite_assassin_campaign_actions_dummy	0		1	0	False
	wh2_main_skill_innate_def_cruel	wh2_main_skill_node_set_def_khainite_assassin		6	wh2_main_skill_node_def_khainite_assassin_innate_01	0		0	0	False
	wh2_main_skill_innate_def_malevolent	wh2_main_skill_node_set_def_khainite_assassin		6	wh2_main_skill_node_def_khainite_assassin_innate_02	1		0	0	False
	wh2_main_skill_innate_def_malicious	wh2_main_skill_node_set_def_khainite_assassin		6	wh2_main_skill_node_def_khainite_assassin_innate_03	2		0	0	False
	wh2_main_skill_innate_def_vicious	wh2_main_skill_node_set_def_khainite_assassin		6	wh2_main_skill_node_def_khainite_assassin_innate_05	4		0	0	False
	wh2_main_skill_innate_all_fleet_footed	wh2_main_skill_node_set_def_khainite_assassin		6	wh2_main_skill_node_def_khainite_assassin_innate_06	5		0	0	False
	wh2_main_skill_innate_all_cunning	wh2_main_skill_node_set_def_khainite_assassin		6	wh2_main_skill_node_def_khainite_assassin_innate_07	6		0	0	False
	wh2_main_skill_innate_all_determined	wh2_main_skill_node_set_def_khainite_assassin		6	wh2_main_skill_node_def_khainite_assassin_innate_08	7		0	0	False
	wh2_main_skill_innate_all_confident	wh2_main_skill_node_set_def_khainite_assassin		6	wh2_main_skill_node_def_khainite_assassin_innate_09	8		0	0	False
	wh2_main_skill_innate_all_disciplined	wh2_main_skill_node_set_def_khainite_assassin		6	wh2_main_skill_node_def_khainite_assassin_innate_10	9		0	0	False
	wh2_main_skill_innate_all_perceptive	wh2_main_skill_node_set_def_khainite_assassin		6	wh2_main_skill_node_def_khainite_assassin_innate_11	10		0	0	False
	wh2_main_skill_innate_all_aggressive	wh2_main_skill_node_set_def_khainite_assassin		6	wh2_main_skill_node_def_khainite_assassin_innate_12	11		0	0	False
	wh2_main_skill_innate_all_tough	wh2_main_skill_node_set_def_khainite_assassin		6	wh2_main_skill_node_def_khainite_assassin_innate_13	12		0	0	False
	wh2_main_skill_innate_all_strong	wh2_main_skill_node_set_def_khainite_assassin		6	wh2_main_skill_node_def_khainite_assassin_innate_14	13		0	0	False
	wh2_main_skill_innate_all_weapon_master	wh2_main_skill_node_set_def_khainite_assassin		6	wh2_main_skill_node_def_khainite_assassin_innate_15	14		0	0	False
	wh2_main_skill_innate_all_strategist	wh2_main_skill_node_set_def_khainite_assassin		6	wh2_main_skill_node_def_khainite_assassin_innate_16	15		0	0	False
	wh2_main_skill_innate_all_tactician	wh2_main_skill_node_set_def_khainite_assassin		6	wh2_main_skill_node_def_khainite_assassin_innate_17	16		0	0	False
	wh_main_skill_all_lord_battle_inspiring_presence	wh2_main_skill_node_set_def_malekith		4	wh2_main_skill_node_def_malekith_army_0	0		0	0	True
	wh2_main_skill_def_army_buff_basic_infantry	wh2_main_skill_node_set_def_malekith		4	wh2_main_skill_node_def_malekith_army_1_1	1		0	0	True
	wh2_main_skill_def_army_buff_missile	wh2_main_skill_node_set_def_malekith		4	wh2_main_skill_node_def_malekith_army_1_2	2		0	0	True
	wh2_main_skill_def_army_buff_shades_riders	wh2_main_skill_node_set_def_malekith		4	wh2_main_skill_node_def_malekith_army_1_3	3		0	0	True
	wh2_main_skill_def_army_buff_beasts	wh2_main_skill_node_set_def_malekith		4	wh2_main_skill_node_def_malekith_army_1_4	4		0	0	True
	wh2_main_skill_def_army_buff_coldones	wh2_main_skill_node_set_def_malekith		4	wh2_main_skill_node_def_malekith_army_1_5	5		0	0	True
	wh2_main_skill_def_army_buff_elites	wh2_main_skill_node_set_def_malekith		4	wh2_main_skill_node_def_malekith_army_1_6	6		0	0	True
	wh_main_skill_all_lord_battle_rally	wh2_main_skill_node_set_def_malekith		4	wh2_main_skill_node_def_malekith_army_2	7		0	6	True
	wh2_main_skill_def_army_buff_cull_the_unworthy	wh2_main_skill_node_set_def_malekith		4	wh2_main_skill_node_def_malekith_army_3_1	8		0	0	True
	wh2_main_skill_def_army_buff_rewards_for_ravagers	wh2_main_skill_node_set_def_malekith		4	wh2_main_skill_node_def_malekith_army_3_2	9		0	0	True
	wh2_main_skill_def_army_buff_favour_the_fortunate	wh2_main_skill_node_set_def_malekith		4	wh2_main_skill_node_def_malekith_army_3_3	10		0	0	True
	wh2_main_skill_def_army_buff_confer_bloodlust	wh2_main_skill_node_set_def_malekith		4	wh2_main_skill_node_def_malekith_army_3_4	11		0	0	True
	wh_main_skill_chs_lord_battle_stand_or_die	wh2_main_skill_node_set_def_malekith		4	wh2_main_skill_node_def_malekith_army_4	12		0	1	True
	wh_main_skill_all_lord_campaign_route_marcher	wh2_main_skill_node_set_def_malekith		5	wh2_main_skill_node_def_malekith_campaign_0	0		0	0	True
	wh_main_skill_emp_lord_campaign_iron_disciplinarian	wh2_main_skill_node_set_def_malekith		5	wh2_main_skill_node_def_malekith_campaign_1_1	1		0	0	True
	wh2_main_skill_def_campaign_dreaded_slaver	wh2_main_skill_node_set_def_malekith		5	wh2_main_skill_node_def_malekith_campaign_1_2	2		0	0	True
	wh_main_skill_chs_lord_campaign_serve_or_die	wh2_main_skill_node_set_def_malekith		5	wh2_main_skill_node_def_malekith_campaign_1_3	3		0	0	True
	wh2_main_skill_def_campaign_infamous_raider	wh2_main_skill_node_set_def_malekith		5	wh2_main_skill_node_def_malekith_campaign_1_4	4		0	0	True
	wh2_main_skill_def_campaign_draftmaster	wh2_main_skill_node_set_def_malekith		5	wh2_main_skill_node_def_malekith_campaign_2	5		0	4	True
	wh_main_skill_all_lord_campaign_lightning_strike	wh2_main_skill_node_set_def_malekith		5	wh2_main_skill_node_def_malekith_campaign_3_1	6		0	0	True
	wh_main_skill_emp_lord_campaign_quartermaster	wh2_main_skill_node_set_def_malekith		5	wh2_main_skill_node_def_malekith_campaign_3_2	7		0	0	True
	wh2_main_skill_def_campaign_fleeting_shadow	wh2_main_skill_node_set_def_malekith		5	wh2_main_skill_node_def_malekith_campaign_3_3	8		0	0	True
	wh2_main_skill_hef_campaign_elven_healing	wh2_main_skill_node_set_def_malekith		5	wh2_main_skill_node_def_malekith_campaign_3_4	9		0	0	True
	wh2_main_skill_LL_self_defense	wh2_main_skill_node_set_def_malekith		5	wh2_main_skill_node_def_malekith_campaign_4	10		0	4	True
	wh2_main_skill_def_combat_sea_dragon_cloak	wh2_main_skill_node_set_def_malekith		2	wh2_main_skill_node_def_malekith_combat_0	0		0	0	True
	wh_main_skill_all_all_self_devastating_charge	wh2_main_skill_node_set_def_malekith		2	wh2_main_skill_node_def_malekith_combat_1_1	1		0	0	True
	wh_main_skill_all_all_self_hard_to_hit	wh2_main_skill_node_set_def_malekith		2	wh2_main_skill_node_def_malekith_combat_1_2	2		0	0	True
	wh_main_skill_all_all_self_blade_master	wh2_main_skill_node_set_def_malekith		2	wh2_main_skill_node_def_malekith_combat_1_3	3		0	0	True
	wh_main_skill_all_all_self_indomitable	wh2_main_skill_node_set_def_malekith		2	wh2_main_skill_node_def_malekith_combat_1_4	4		0	0	True
	wh_main_skill_all_all_self_deadly_onslaught	wh2_main_skill_node_set_def_malekith		2	wh2_main_skill_node_def_malekith_combat_2	5		0	4	True
	wh_main_skill_all_all_self_wound-maker	wh2_main_skill_node_set_def_malekith		2	wh2_main_skill_node_def_malekith_combat_3_1	6		0	0	True
	wh_main_skill_all_lord_self_full_plate_armour	wh2_main_skill_node_set_def_malekith		2	wh2_main_skill_node_def_malekith_combat_3_2	7		0	0	True
	wh_main_skill_all_all_self_blade_shield	wh2_main_skill_node_set_def_malekith		2	wh2_main_skill_node_def_malekith_combat_3_3	8		0	0	True
	wh_dlc05_skill_wef_general_personal_buff_battle_speed	wh2_main_skill_node_set_def_malekith		2	wh2_main_skill_node_def_malekith_combat_3_4	9		0	0	True
	wh2_main_skill_def_malekith_gaze_of_malice	wh2_main_skill_node_set_def_malekith		2	wh2_main_skill_node_def_malekith_combat_4	10		0	4	True
	wh2_main_skill_def_generic_sadistic	wh2_main_skill_node_set_def_malekith		0	wh2_main_skill_node_def_malekith_generic_1	6		0	0	True
