cai_personalities_tables
18
agent_distribution_profile_key	agent_recruitment_profile_key	budget_policy_key	key	military_aggressiveness_policy	military_behavior_policy	reliability_policy_key	religious_conversion_policy	allowed_for_random_selection	diplomatic_component	strategic_component	cultural_component	deal_evaluation_component	deal_generation_component	construction_system_policy	task_management_system_task_generation_profile	negotiation_component	income_allocation_policy	occupation_decision_component	religious_component	empire_rivalry_component	religion_chanage_management_policy	tresspassing_component	agent_embed_profile	character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh2_highelf_early_internally_hostile_aggressive_hard	cai_pmap_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	aggressive_home_defender	dislikes_highelves_internal	aggressive_diplomat	default	militarist_construction_system_policy	aggressive_coloniser_avoid_oldworld_races_anti_player_task_generator_profile	default	militarist	default_early	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh2_highelf_early_internally_hostile_aggressive_less_diplomatic_hard	cai_pmap_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	aggressive_home_defender	dislikes_highelves_internal	aggressive_diplomat_unfriendly	default	militarist_construction_system_policy	aggressive_coloniser_avoid_oldworld_races_anti_player_task_generator_profile	default	militarist	default_early	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_highelf_early_internally_hostile_defensive	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	home_defender	dislikes_highelves_internal	defensive_diplomat	default	default_construction_system_policy	defensive_avoids_oldworld_races_task_generator_profile	default	default	default_early	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_highelf_early_internally_hostile_defensive_easy	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	home_defender	dislikes_highelves_internal	defensive_diplomat	default	default_construction_system_policy	defensive_avoids_oldworld_races_and_player_task_generator_profile	default	peaceful	default_early	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh2_highelf_early_internally_hostile_defensive_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	home_defender	dislikes_highelves_internal	defensive_diplomat	default	militarist_construction_system_policy	defensive_avoids_oldworld_races_anti_player_task_generator_profile	default	militarist	default_early	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh2_highelf_early_internally_hostile_defensive_less_diplomatic_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	home_defender	dislikes_highelves_internal	defensive_diplomat_unfriendly	default	militarist_construction_system_policy	defensive_avoids_oldworld_races_anti_player_task_generator_profile	default	militarist	default_early	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh2_highelf_early_less_diplomatic_defensive_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	home_defender	default	defensive_diplomat_unfriendly	default	militarist_construction_system_policy	defensive_avoids_oldworld_races_anti_player_task_generator_profile	default	militarist	default_early	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh2_highelf_early_less_diplomatic_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	home_defender	default	diplomat_unfriendly	default	militarist_construction_system_policy	default_coloniser_avoids_oldworld_races_anti_player_task_generator_profile	default	militarist	default_early	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_highelf_early_major	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	home_defender	default	friendly_diplomat	subjugator	default_construction_system_policy	default_coloniser_avoid_oldworld_races_task_generator_profile	active	default	default_early	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_highelf_early_major_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	home_defender	default	friendly_diplomat	subjugator	default_construction_system_policy	default_coloniser_avoid_oldworld_races_and_player_task_generator_profile	active	peaceful	default_early	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh2_highelf_early_major_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	home_defender	default	friendly_diplomat	subjugator	militarist_construction_system_policy	default_coloniser_avoids_oldworld_races_anti_player_task_generator_profile	active	militarist	default_early	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_highelf_early_major_secondary	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	home_defender	default	friendly_diplomat	subjugator	default_construction_system_policy	default_coloniser_avoid_oldworld_races_task_generator_profile	active	default	default_early	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_highelf_early_major_secondary_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	home_defender	default	friendly_diplomat	subjugator	default_construction_system_policy	default_coloniser_avoid_oldworld_races_and_player_task_generator_profile	active	peaceful	default_early	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh2_highelf_early_major_secondary_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	home_defender	default	friendly_diplomat	subjugator	militarist_construction_system_policy	default_coloniser_avoids_oldworld_races_anti_player_task_generator_profile	active	militarist	default_early	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_highelf_early_noruins_defensive	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	home_defender	default	defensive_diplomat	default	default_construction_system_policy	defensive_noruins_avoids_oldworld_races_task_generator_profile	default	default	default_early	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_highelf_early_noruins_defensive_easy	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	home_defender	default	defensive_diplomat	default	default_construction_system_policy	defensive_noruins_avoids_oldworld_races_and_player_task_generator_profile	default	peaceful	default_early	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh2_highelf_early_noruins_defensive_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	home_defender	default	defensive_diplomat	default	militarist_construction_system_policy	defensive_noruins_avoids_oldworld_races_anti_player_task_generator_profile	default	militarist	default_early	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_highelf_early_noruins_internally_hostile_aggressive	cai_pmap_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	aggressive_home_defender	dislikes_highelves_internal	aggressive_diplomat	default	default_construction_system_policy	aggressive_noruins_avoid_oldworld_races_task_generator_profile	default	default	default_early	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_highelf_early_noruins_internally_hostile_aggressive_easy	cai_pmap_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	aggressive_home_defender	dislikes_highelves_internal	aggressive_diplomat	default	default_construction_system_policy	aggressive_noruins_avoid_oldworld_races_and_player_task_generator_profile	default	peaceful	default_early	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh2_highelf_early_noruins_internally_hostile_aggressive_less_diplomatic_hard	cai_pmap_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	aggressive_home_defender	dislikes_highelves_internal	aggressive_diplomat_unfriendly	default	militarist_construction_system_policy	aggressive_noruins_avoid_oldworld_races_anti_player_task_generator_profile	default	militarist	default_early	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_highelf_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	home_defender	default	diplomat	default	default_construction_system_policy	default_vcregion_avoid_player_task_generator_profile	default	peaceful	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_highelf_easy_allied	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	home_defender	anti_chaos	diplomat	default	default_construction_system_policy	default_allied_avoid_player_task_generator_profile	default	peaceful	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh2_highelf_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	home_defender	default	diplomat	default	militarist_construction_system_policy	default_vcregion_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh2_highelf_hard_allied	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	home_defender	anti_chaos	diplomat	default	militarist_construction_system_policy	default_allied_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
