cai_personality_group_overrides_tables
2
unknown0	unknown1	unknown2	unknown3	unknown4	unknown5	unknown6
-2	wh_main_dwf_kraka_drak	wh_group_dwarfs_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_dwf_kraka_drak	wh_group_dwarfs_default_hard	main_warhammer			
-3	wh_main_dwf_kraka_drak	wh_group_dwarfs_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-3	wh_main_dwf_kraka_drak	wh_group_dwarfs_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_dwf_kraka_drak	wh_group_dwarfs_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-3	wh_main_dwf_kraka_drak	wh_group_dwarfs_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_dwf_kraka_drak	wh_group_dwarfs_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_dwf_kraka_drak	wh_group_dwarfs_default_easy	main_warhammer			
1	wh_main_dwf_kraka_drak	wh_group_dwarfs_default_easy	main_warhammer			
-2	wh_main_dwf_zhufbar	wh_group_dwarfs_default_hard	main_warhammer			
-2	wh_main_dwf_zhufbar	wh_group_dwarfs_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-2	wh_main_dwf_zhufbar	wh_group_dwarfs_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_dwf_zhufbar	wh_group_dwarfs_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-2	wh_main_dwf_zhufbar	wh_group_dwarfs_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_dwf_zhufbar	wh_group_dwarfs_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_dwf_zhufbar	wh_group_dwarfs_default_hard	main_warhammer			
-3	wh_main_dwf_zhufbar	wh_group_dwarfs_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-3	wh_main_dwf_zhufbar	wh_group_dwarfs_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_dwf_zhufbar	wh_group_dwarfs_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-3	wh_main_dwf_zhufbar	wh_group_dwarfs_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_dwf_zhufbar	wh_group_dwarfs_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_dwf_zhufbar	wh_group_dwarfs_default_easy	main_warhammer			
1	wh_main_dwf_zhufbar	wh_group_dwarfs_default_easy	main_warhammer			
-2	wh_main_emp_averland	wh_group_empire_default_hard	main_warhammer			
-2	wh_main_emp_averland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-2	wh_main_emp_averland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_emp_averland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-2	wh_main_emp_averland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_emp_averland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_emp_averland	wh_group_empire_default_hard	main_warhammer			
-3	wh_main_emp_averland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-3	wh_main_emp_averland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_emp_averland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-3	wh_main_emp_averland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_emp_averland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_emp_averland	wh_group_empire_default_easy	main_warhammer			
1	wh_main_emp_averland	wh_group_empire_default_easy	main_warhammer			
-2	wh_main_emp_empire	wh_group_empire_subjugator_hard	main_warhammer			
-2	wh_main_emp_empire	wh_group_empire_subjugator_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-2	wh_main_emp_empire	wh_group_empire_subjugator_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_emp_empire	wh_group_empire_subjugator_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_emp_empire	wh_group_empire_subjugator_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_emp_empire	wh_group_empire_subjugator_hard	main_warhammer			
-3	wh_main_emp_empire	wh_group_empire_subjugator_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-3	wh_main_emp_empire	wh_group_empire_subjugator_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_emp_empire	wh_group_empire_subjugator_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_emp_empire	wh_group_empire_subjugator_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
-2	wh_main_emp_empire_separatists	wh_group_empire_separatist_default	main_warhammer			
-2	wh_main_emp_empire_separatists	wh_group_empire_separatist_default	main_warhammer	wh_main_chs_chaos		
-2	wh_main_emp_empire_separatists	wh_group_empire_separatist_default	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_emp_empire_separatists	wh_group_empire_separatist_default	main_warhammer	wh_main_emp_empire		
-2	wh_main_emp_empire_separatists	wh_group_empire_separatist_default	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_emp_empire_separatists	wh_group_empire_separatist_default	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_emp_empire_separatists	wh_group_empire_separatist_default	main_warhammer			
-3	wh_main_emp_empire_separatists	wh_group_empire_separatist_default	main_warhammer	wh_main_chs_chaos		
-3	wh_main_emp_empire_separatists	wh_group_empire_separatist_default	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_emp_empire_separatists	wh_group_empire_separatist_default	main_warhammer	wh_main_emp_empire		
-3	wh_main_emp_empire_separatists	wh_group_empire_separatist_default	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_emp_empire_separatists	wh_group_empire_separatist_default	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_emp_empire_separatists	wh_group_empire_separatist_default_easy	main_warhammer			
1	wh_main_emp_empire_separatists	wh_group_empire_separatist_default_easy	main_warhammer			
-2	wh_main_emp_hochland	wh_group_empire_default_hard	main_warhammer			
-2	wh_main_emp_hochland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-2	wh_main_emp_hochland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_emp_hochland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-2	wh_main_emp_hochland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_emp_hochland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_emp_hochland	wh_group_empire_default_hard	main_warhammer			
-3	wh_main_emp_hochland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-3	wh_main_emp_hochland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_emp_hochland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-3	wh_main_emp_hochland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_emp_hochland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_emp_hochland	wh_group_empire_default_easy	main_warhammer			
1	wh_main_emp_hochland	wh_group_empire_default_easy	main_warhammer			
-2	wh_main_emp_marienburg	wh_group_empire_default_hard	main_warhammer			
-2	wh_main_emp_marienburg	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-2	wh_main_emp_marienburg	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_emp_marienburg	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-2	wh_main_emp_marienburg	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_emp_marienburg	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_emp_marienburg	wh_group_empire_default_hard	main_warhammer			
-3	wh_main_emp_marienburg	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-3	wh_main_emp_marienburg	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_emp_marienburg	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-3	wh_main_emp_marienburg	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_emp_marienburg	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_emp_marienburg	wh_group_empire_default_easy	main_warhammer			
1	wh_main_emp_marienburg	wh_group_empire_default_easy	main_warhammer			
-2	wh_main_emp_middenland	wh_group_empire_default_hard	main_warhammer			
-2	wh_main_emp_middenland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-2	wh_main_emp_middenland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_emp_middenland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-2	wh_main_emp_middenland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_emp_middenland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_emp_middenland	wh_group_empire_default_hard	main_warhammer			
-3	wh_main_emp_middenland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-3	wh_main_emp_middenland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_emp_middenland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-3	wh_main_emp_middenland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_emp_middenland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_emp_middenland	wh_group_empire_default_easy	main_warhammer			
1	wh_main_emp_middenland	wh_group_empire_default_easy	main_warhammer			
-2	wh_main_emp_nordland	wh_group_empire_default_hard	main_warhammer			
-2	wh_main_emp_nordland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-2	wh_main_emp_nordland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_emp_nordland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-2	wh_main_emp_nordland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_emp_nordland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_emp_nordland	wh_group_empire_default_hard	main_warhammer			
-3	wh_main_emp_nordland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-3	wh_main_emp_nordland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_emp_nordland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-3	wh_main_emp_nordland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_emp_nordland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_emp_nordland	wh_group_empire_default_easy	main_warhammer			
1	wh_main_emp_nordland	wh_group_empire_default_easy	main_warhammer			
-2	wh_main_emp_ostermark	wh_group_empire_default_hard	main_warhammer			
-2	wh_main_emp_ostermark	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-2	wh_main_emp_ostermark	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_emp_ostermark	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-2	wh_main_emp_ostermark	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_emp_ostermark	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_emp_ostermark	wh_group_empire_default_hard	main_warhammer			
-3	wh_main_emp_ostermark	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-3	wh_main_emp_ostermark	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_emp_ostermark	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-3	wh_main_emp_ostermark	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_emp_ostermark	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_emp_ostermark	wh_group_empire_default_easy	main_warhammer			
1	wh_main_emp_ostermark	wh_group_empire_default_easy	main_warhammer			
-2	wh_main_emp_ostland	wh_group_empire_default_hard	main_warhammer			
-2	wh_main_emp_ostland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-2	wh_main_emp_ostland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_emp_ostland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-2	wh_main_emp_ostland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_emp_ostland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_emp_ostland	wh_group_empire_default_hard	main_warhammer			
-3	wh_main_emp_ostland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-3	wh_main_emp_ostland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_emp_ostland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-3	wh_main_emp_ostland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_emp_ostland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_emp_ostland	wh_group_empire_default_easy	main_warhammer			
1	wh_main_emp_ostland	wh_group_empire_default_easy	main_warhammer			
-2	wh_main_emp_stirland	wh_group_empire_default_hard	main_warhammer			
-2	wh_main_emp_stirland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-2	wh_main_emp_stirland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_emp_stirland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-2	wh_main_emp_stirland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_emp_stirland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_emp_stirland	wh_group_empire_default_hard	main_warhammer			
-3	wh_main_emp_stirland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-3	wh_main_emp_stirland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_emp_stirland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-3	wh_main_emp_stirland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_emp_stirland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_emp_stirland	wh_group_empire_default_easy	main_warhammer			
1	wh_main_emp_stirland	wh_group_empire_default_easy	main_warhammer			
-2	wh_main_emp_talabecland	wh_group_empire_default_hard	main_warhammer			
-2	wh_main_emp_talabecland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-2	wh_main_emp_talabecland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_emp_talabecland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-2	wh_main_emp_talabecland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_emp_talabecland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_emp_talabecland	wh_group_empire_default_hard	main_warhammer			
-3	wh_main_emp_talabecland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-3	wh_main_emp_talabecland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_emp_talabecland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-3	wh_main_emp_talabecland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_emp_talabecland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_emp_talabecland	wh_group_empire_default_easy	main_warhammer			
1	wh_main_emp_talabecland	wh_group_empire_default_easy	main_warhammer			
-2	wh_main_emp_wissenland	wh_group_empire_default_hard	main_warhammer			
-2	wh_main_emp_wissenland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-2	wh_main_emp_wissenland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_emp_wissenland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-2	wh_main_emp_wissenland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_emp_wissenland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_emp_wissenland	wh_group_empire_default_hard	main_warhammer			
-3	wh_main_emp_wissenland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_chs_chaos		
-3	wh_main_emp_wissenland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_emp_wissenland	wh_group_empire_default_hard_against_civilised_factions	main_warhammer	wh_main_emp_empire		
-3	wh_main_emp_wissenland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_emp_wissenland	wh_group_empire_default_hard_easier_for_civilised_factions	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_emp_wissenland	wh_group_empire_default_easy	main_warhammer			
1	wh_main_emp_wissenland	wh_group_empire_default_easy	main_warhammer			
-2	wh_main_grn_black_venom	wh_group_greenskins_default_hard	main_warhammer			
-2	wh_main_grn_black_venom	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-2	wh_main_grn_black_venom	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_grn_black_venom	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-2	wh_main_grn_black_venom	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_grn_black_venom	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_grn_black_venom	wh_group_greenskins_default_hard	main_warhammer			
-3	wh_main_grn_black_venom	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-3	wh_main_grn_black_venom	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_grn_black_venom	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-3	wh_main_grn_black_venom	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_grn_black_venom	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_grn_black_venom	wh_group_greenskins_default_easy	main_warhammer			
1	wh_main_grn_black_venom	wh_group_greenskins_default_easy	main_warhammer			
-2	wh_main_grn_bloody_spearz	wh_group_greenskins_default_hard	main_warhammer			
-2	wh_main_grn_bloody_spearz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-2	wh_main_grn_bloody_spearz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_grn_bloody_spearz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-2	wh_main_grn_bloody_spearz	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_grn_bloody_spearz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_grn_bloody_spearz	wh_group_greenskins_default_hard	main_warhammer			
-3	wh_main_grn_bloody_spearz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-3	wh_main_grn_bloody_spearz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_grn_bloody_spearz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-3	wh_main_grn_bloody_spearz	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_grn_bloody_spearz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_grn_bloody_spearz	wh_group_greenskins_default_easy	main_warhammer			
1	wh_main_grn_bloody_spearz	wh_group_greenskins_default_easy	main_warhammer			
-2	wh_main_grn_broken_nose	wh_group_greenskins_default_hard	main_warhammer			
-2	wh_main_grn_broken_nose	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-2	wh_main_grn_broken_nose	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_grn_broken_nose	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-2	wh_main_grn_broken_nose	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_grn_broken_nose	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_grn_broken_nose	wh_group_greenskins_default_hard	main_warhammer			
-3	wh_main_grn_broken_nose	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-3	wh_main_grn_broken_nose	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_grn_broken_nose	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-3	wh_main_grn_broken_nose	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_grn_broken_nose	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_grn_broken_nose	wh_group_greenskins_default_easy	main_warhammer			
1	wh_main_grn_broken_nose	wh_group_greenskins_default_easy	main_warhammer			
-2	wh_main_grn_crooked_moon	wh_group_greenskins_default_hard	main_warhammer			
-2	wh_main_grn_crooked_moon	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-2	wh_main_grn_crooked_moon	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_grn_crooked_moon	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-2	wh_main_grn_crooked_moon	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_grn_crooked_moon	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_grn_crooked_moon	wh_group_greenskins_default_hard	main_warhammer			
-3	wh_main_grn_crooked_moon	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-3	wh_main_grn_crooked_moon	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_grn_crooked_moon	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-3	wh_main_grn_crooked_moon	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_grn_crooked_moon	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_grn_crooked_moon	wh_group_greenskins_default_easy	main_warhammer			
1	wh_main_grn_crooked_moon	wh_group_greenskins_default_easy	main_warhammer			
-2	wh_main_grn_greenskins	wh_group_greenskins_subjugator_hard	main_warhammer			
-2	wh_main_grn_greenskins	wh_group_greenskins_subjugator_hard	main_warhammer	wh_main_chs_chaos		
-2	wh_main_grn_greenskins	wh_group_greenskins_subjugator_hard	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_grn_greenskins	wh_group_greenskins_subjugator_hard	main_warhammer	wh_main_emp_empire		
-2	wh_main_grn_greenskins	wh_group_greenskins_subjugator_hard	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_grn_greenskins	wh_group_greenskins_subjugator_hard	main_warhammer			
-3	wh_main_grn_greenskins	wh_group_greenskins_subjugator_hard	main_warhammer	wh_main_chs_chaos		
-3	wh_main_grn_greenskins	wh_group_greenskins_subjugator_hard	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_grn_greenskins	wh_group_greenskins_subjugator_hard	main_warhammer	wh_main_emp_empire		
-3	wh_main_grn_greenskins	wh_group_greenskins_subjugator_hard	main_warhammer	wh_main_vmp_vampire_counts		
-2	wh_main_grn_necksnappers	wh_group_greenskins_noraze_hard	main_warhammer			
-2	wh_main_grn_necksnappers	wh_group_greenskins_noraze_hard	main_warhammer	wh_main_chs_chaos		
-2	wh_main_grn_necksnappers	wh_group_greenskins_noraze_hard	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_grn_necksnappers	wh_group_greenskins_noraze_hard	main_warhammer	wh_main_emp_empire		
