building_culture_variants_tables
4
building	culture	battlefield_building	artpiece	artpiece_animated	faction	disables	flavour	display_tooltip
wh2_main_dwf_resource_animals_4		wh_main_PLACEHOLDER	dwarf_resource_animals			False	wh2_main_dwf_resource_animals_4	True
wh2_main_dwf_resource_medicine_1		wh_main_PLACEHOLDER	dwarf_resource_medicine			False	wh2_main_hef_resource_medicine_1	True
wh2_main_dwf_resource_medicine_2		wh_main_PLACEHOLDER	dwarf_resource_medicine			False	wh2_main_hef_resource_medicine_2	True
wh2_main_dwf_resource_medicine_3		wh_main_PLACEHOLDER	dwarf_resource_medicine			False	wh2_main_hef_resource_medicine_3	True
wh2_main_dwf_resource_medicine_4		wh_main_PLACEHOLDER	dwarf_resource_medicine			False	wh2_main_dwf_resource_medicine_4	True
wh2_main_dwf_resource_obsidian_1		wh_main_PLACEHOLDER	dwarf_resource_obsidian			False	wh2_main_hef_resource_obsidian_1	True
wh2_main_dwf_resource_obsidian_2		wh_main_PLACEHOLDER	dwarf_resource_obsidian			False	wh2_main_hef_resource_obsidian_2	True
wh2_main_dwf_resource_obsidian_3		wh_main_PLACEHOLDER	dwarf_resource_obsidian			False	wh2_main_hef_resource_obsidian_3	True
wh2_main_dwf_resource_obsidian_4		wh_main_PLACEHOLDER	dwarf_resource_obsidian			False	wh2_main_dwf_resource_obsidian_4	True
wh2_main_dwf_resource_pottery_1		wh_main_PLACEHOLDER	empire_pottery			False	wh_main_emp_resource_pottery_1	True
wh2_main_dwf_resource_pottery_2		wh_main_PLACEHOLDER	empire_pottery			False	wh_main_emp_resource_pottery_2	True
wh2_main_dwf_resource_pottery_3		wh_main_PLACEHOLDER	empire_pottery			False	wh_main_emp_resource_pottery_3	True
wh2_main_dwf_resource_pottery_4		wh_main_PLACEHOLDER	empire_pottery			False	wh2_main_dwf_resource_pottery_4	True
wh2_main_dwf_resource_spices_1		wh_main_PLACEHOLDER	dwarf_resource_spices			False	wh2_main_hef_resource_spices_1	True
wh2_main_dwf_resource_spices_2		wh_main_PLACEHOLDER	dwarf_resource_spices			False	wh2_main_hef_resource_spices_2	True
wh2_main_dwf_resource_spices_3		wh_main_PLACEHOLDER	dwarf_resource_spices			False	wh2_main_hef_resource_spices_3	True
wh2_main_dwf_resource_spices_4		wh_main_PLACEHOLDER	dwarf_resource_spices			False	wh2_main_dwf_resource_spices_4	True
wh2_main_dwf_resource_wine_1		wh_main_PLACEHOLDER	empire_orchards			False	wh_main_emp_resource_wine_1	True
wh2_main_dwf_resource_wine_2		wh_main_PLACEHOLDER	empire_orchards			False	wh_main_emp_resource_wine_2	True
wh2_main_dwf_resource_wine_3		wh_main_PLACEHOLDER	empire_orchards			False	wh2_main_alt_resource_wine_3	True
wh2_main_dwf_resource_wine_4		wh_main_PLACEHOLDER	empire_orchards			False	wh2_main_dwf_resource_wine_4	True
wh2_main_emp_academy_1		wh_main_PLACEHOLDER	wh_main_emp_academy			False	wh2_main_emp_academy_1	True
wh2_main_emp_defence_norsca_1		wh_main_PLACEHOLDER	empire_garrison			False	wh_main_emp_garrison_1	True
wh2_main_emp_resource_animals_1		wh_main_PLACEHOLDER	empire_resource_animals			False	wh2_main_hef_resource_animals_1	True
wh2_main_emp_resource_animals_2		wh_main_PLACEHOLDER	empire_resource_animals			False	wh2_main_hef_resource_animals_2	True
wh2_main_emp_resource_animals_3		wh_main_PLACEHOLDER	empire_resource_animals			False	wh2_main_hef_resource_animals_3	True
wh2_main_emp_resource_gemstones_1		wh_main_PLACEHOLDER	dwarf_gemstones			False	wh_main_dwf_resource_gems_1	True
wh2_main_emp_resource_gemstones_2		wh_main_PLACEHOLDER	dwarf_gemstones			False	wh_main_dwf_resource_gems_2	True
wh2_main_emp_resource_gemstones_3		wh_main_PLACEHOLDER	dwarf_gemstones			False	wh_main_dwf_resource_gems_3	True
wh2_main_emp_resource_medicine_1		wh_main_PLACEHOLDER	empire_resource_medicine			False	wh2_main_hef_resource_medicine_1	True
wh2_main_emp_resource_medicine_2		wh_main_PLACEHOLDER	empire_resource_medicine			False	wh2_main_hef_resource_medicine_2	True
wh2_main_emp_resource_medicine_3		wh_main_PLACEHOLDER	empire_resource_medicine			False	wh2_main_hef_resource_medicine_3	True
wh2_main_emp_resource_obsidian_1		wh_main_PLACEHOLDER	empire_resource_obsidian			False	wh2_main_hef_resource_obsidian_1	True
wh2_main_emp_resource_obsidian_2		wh_main_PLACEHOLDER	empire_resource_obsidian			False	wh2_main_hef_resource_obsidian_2	True
wh2_main_emp_resource_obsidian_3		wh_main_PLACEHOLDER	empire_resource_obsidian			False	wh2_main_hef_resource_obsidian_3	True
wh2_main_emp_resource_spices_1		wh_main_PLACEHOLDER	empire_resource_spices			False	wh2_main_hef_resource_spices_1	True
wh2_main_emp_resource_spices_2		wh_main_PLACEHOLDER	empire_resource_spices			False	wh2_main_hef_resource_spices_2	True
wh2_main_emp_resource_spices_3		wh_main_PLACEHOLDER	empire_resource_spices			False	wh2_main_hef_resource_spices_3	True
wh2_main_emp_roads_1		wh_main_PLACEHOLDER	wh2_main_emp_roads			False	wh_main_emp_roads_1	True
wh2_main_emp_roads_2		wh_main_PLACEHOLDER	wh2_main_emp_roads			False	wh_main_emp_roads_2	True
wh2_main_grn_defence_norsca_1		wh_main_PLACEHOLDER	greenskins_garrison			False	wh_main_grn_garrison_1	True
wh2_main_grn_raiders_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskin_raiding	wh_main_sc_grn_greenskins		False	wh2_main_grn_raiders_1	True
wh2_main_grn_raiders_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskin_raiding	wh_main_sc_grn_savage_orcs		False	wh2_main_grn_raiders_1	True
wh2_main_hef_barracks_1		wh_main_PLACEHOLDER	high_elves_barracks			False	wh2_main_hef_barracks_1	True
wh2_main_hef_barracks_2		wh_main_PLACEHOLDER	high_elves_barracks			False	wh2_main_hef_barracks_2	True
wh2_main_hef_barracks_3		wh_main_PLACEHOLDER	high_elves_barracks			False	wh2_main_hef_barracks_3	True
wh2_main_hef_birds_1		wh_main_PLACEHOLDER	high_elves_birds			False	%placeholder%	True
wh2_main_hef_birds_2		wh_main_PLACEHOLDER	high_elves_birds			False	%placeholder%	True
wh2_main_hef_court_1		wh_main_PLACEHOLDER	wh2_main_hef_court			False	wh2_main_hef_court_1	True
wh2_main_hef_court_2		wh_main_PLACEHOLDER	wh2_main_hef_court			False	wh2_main_hef_court_2	True
wh2_main_hef_defence_major_1		wh_main_PLACEHOLDER	high_elves_defence_major			False	wh2_main_hef_defence_major_1	True
wh2_main_hef_defence_major_2		wh_main_PLACEHOLDER	high_elves_defence_major			False	wh2_main_hef_defence_major_2	True
wh2_main_hef_defence_major_3		wh_main_PLACEHOLDER	high_elves_defence_major			False	wh2_main_hef_defence_major_3	True
wh2_main_hef_defence_minor_1		wh_main_PLACEHOLDER	high_elves_defence_minor			False	wh2_main_hef_defence_minor_1	True
wh2_main_hef_defence_minor_2		wh_main_PLACEHOLDER	high_elves_defence_minor			False	wh2_main_hef_defence_minor_2	True
wh2_main_hef_defence_norsca_1		wh_main_PLACEHOLDER	high_elves_defence_minor			False	wh2_main_hef_defence_minor_1	True
wh2_main_hef_dragons_1		wh_main_PLACEHOLDER	high_elves_dragons			False	wh2_main_hef_dragons_1	True
wh2_main_hef_dragons_2		wh_main_PLACEHOLDER	high_elves_dragons			False	wh2_main_hef_dragons_2	True
wh2_main_hef_embassy_1		wh_main_PLACEHOLDER	high_elves_embassy			False	wh2_main_hef_embassy_1	True
wh2_main_hef_farm_1		wh_main_PLACEHOLDER	high_elves_farm			False	wh2_main_hef_farm_1	True
wh2_main_hef_farm_2		wh_main_PLACEHOLDER	high_elves_farm			False	wh2_main_hef_farm_2	True
wh2_main_hef_farm_3		wh_main_PLACEHOLDER	high_elves_farm			False	wh2_main_hef_farm_3	True
wh2_main_hef_hunters_1		wh_main_PLACEHOLDER	high_elf_hunting_camp			False	wh2_main_hef_hunters_1	True
wh2_main_hef_industry_1		wh_main_PLACEHOLDER	high_elves_industry			False	wh2_main_hef_industry_1	True
wh2_main_hef_industry_2		wh_main_PLACEHOLDER	high_elves_industry			False	wh2_main_hef_industry_2	True
wh2_main_hef_industry_3		wh_main_PLACEHOLDER	high_elves_industry			False	wh2_main_hef_industry_3	True
wh2_main_hef_mages_1		wh_main_PLACEHOLDER	high_elves_mages			False	wh2_main_hef_mages_1	True
wh2_main_hef_mages_2		wh_main_PLACEHOLDER	high_elves_mages			False	wh2_main_hef_mages_2	True
wh2_main_hef_mages_3		wh_main_PLACEHOLDER	high_elves_mages			False	wh2_main_hef_mages_3	True
wh2_main_hef_order_1		wh_main_PLACEHOLDER	high_elves_order			False	wh2_main_hef_order_1	True
wh2_main_hef_order_2		wh_main_PLACEHOLDER	high_elves_order			False	wh2_main_hef_order_2	True
wh2_main_hef_order_3		wh_main_PLACEHOLDER	high_elves_order			False	wh2_main_hef_order_3	True
wh2_main_hef_order_4		wh_main_PLACEHOLDER	high_elves_order			False	wh2_main_hef_order_4	True
wh2_main_hef_order_5		wh_main_PLACEHOLDER	high_elves_order			False	wh2_main_hef_order_5	True
wh2_main_hef_outpostnorsca_major_1_coast	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_1	True
wh2_main_hef_outpostnorsca_major_1	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_1	True
wh2_main_hef_outpostnorsca_major_2_coast	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_2	True
wh2_main_hef_outpostnorsca_major_2	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_2	True
wh2_main_hef_outpostnorsca_major_3_coast	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_3	True
wh2_main_hef_outpostnorsca_major_3	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_3	True
wh2_main_hef_outpostnorsca_major_4_coast	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_4	True
wh2_main_hef_outpostnorsca_major_4	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_4	True
wh2_main_hef_outpostnorsca_major_5_coast	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_5	True
wh2_main_hef_outpostnorsca_major_5	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_5	True
wh2_main_hef_outpostnorsca_major_ruin		wh_main_PLACEHOLDER	high_elves_city_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_hef_outpostnorsca_major_ruin_coast		wh_main_PLACEHOLDER	high_elves_city_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_hef_outpostnorsca_minor_1_coast	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_1	True
wh2_main_hef_outpostnorsca_minor_1	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_1	True
wh2_main_hef_outpostnorsca_minor_2_coast	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_2	True
wh2_main_hef_outpostnorsca_minor_2	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_2	True
wh2_main_hef_outpostnorsca_minor_3_coast	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_3	True
wh2_main_hef_outpostnorsca_minor_3	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_3	True
wh2_main_hef_outpostnorsca_minor_ruin		wh_main_PLACEHOLDER	high_elves_city_ruin			False	wh_main_settlement_minor_ruin	True
wh2_main_hef_outpostnorsca_minor_ruin_coast		wh_main_PLACEHOLDER	high_elves_city_ruin			False	wh_main_settlement_minor_ruin	True
wh2_main_hef_port_1	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_port			False	wh2_main_hef_port_1	True
wh2_main_hef_port_2	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_port			False	wh2_main_hef_port_2	True
wh2_main_hef_port_3	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_port			False	wh2_main_hef_port_3	True
wh2_main_hef_port_ruin		wh_main_PLACEHOLDER	high_elves_city_ruin			False	wh_main_human_port_ruin	True
wh2_main_hef_resource_animals_1		wh_main_PLACEHOLDER	high_elves_resource_animals			False	wh2_main_hef_resource_animals_1	True
wh2_main_hef_resource_animals_2		wh_main_PLACEHOLDER	high_elves_resource_animals			False	wh2_main_hef_resource_animals_2	True
wh2_main_hef_resource_animals_3		wh_main_PLACEHOLDER	high_elves_resource_animals			False	wh2_main_hef_resource_animals_3	True
wh2_main_hef_resource_dyes_1		wh_main_PLACEHOLDER	high_elves_resource_dyes			False	wh_main_emp_resource_dyes_1	True
wh2_main_hef_resource_dyes_2		wh_main_PLACEHOLDER	high_elves_resource_dyes			False	wh_main_dwf_resource_dyes_2	True
wh2_main_hef_resource_dyes_3		wh_main_PLACEHOLDER	high_elves_resource_dyes			False	wh2_main_hef_resource_dyes_3	True
wh2_main_hef_resource_furs_1		wh_main_PLACEHOLDER	high_elves_resource_furs			False	wh_main_dwf_resource_game_3	True
wh2_main_hef_resource_furs_2		wh_main_PLACEHOLDER	high_elves_resource_furs			False	wh_main_emp_resource_furs_2	True
wh2_main_hef_resource_furs_3		wh_main_PLACEHOLDER	high_elves_resource_furs			False	wh2_main_hef_resource_furs_3	True
wh2_main_hef_resource_gems_1		wh_main_PLACEHOLDER	high_elves_resource_gems			False	wh2_main_alt_resource_gems_1	True
wh2_main_hef_resource_gems_2		wh_main_PLACEHOLDER	high_elves_resource_gems			False	wh_main_dwf_resource_gems_2	True
wh2_main_hef_resource_gems_3		wh_main_PLACEHOLDER	high_elves_resource_gems			False	wh2_main_hef_resource_gems_3	True
wh2_main_hef_resource_gold_1		wh_main_PLACEHOLDER	high_elves_resource_gold			False	wh2_main_hef_resource_gold_1	True
wh2_main_hef_resource_gold_2		wh_main_PLACEHOLDER	high_elves_resource_gold			False	wh2_main_hef_resource_gold_2	True
wh2_main_hef_resource_gold_3		wh_main_PLACEHOLDER	high_elves_resource_gold			False	wh_main_dwf_resource_gold_3	True
wh2_main_hef_resource_iron_1		wh_main_PLACEHOLDER	high_elves_resource_iron			False	wh_main_emp_resource_iron_1	True
wh2_main_hef_resource_iron_2		wh_main_PLACEHOLDER	high_elves_resource_iron			False	wh2_main_hef_resource_iron_2	True
wh2_main_hef_resource_iron_3		wh_main_PLACEHOLDER	high_elves_resource_iron			False	wh_main_emp_resource_iron_3	True
wh2_main_hef_resource_marble_1		wh_main_PLACEHOLDER	high_elves_resource_marble			False	wh2_main_hef_resource_marble_2	True
wh2_main_hef_resource_marble_2		wh_main_PLACEHOLDER	high_elves_resource_marble			False	wh_main_emp_resource_marble_1	True
wh2_main_hef_resource_marble_3		wh_main_PLACEHOLDER	high_elves_resource_marble			False	wh2_main_hef_resource_marble_3	True
wh2_main_hef_resource_medicine_1		wh_main_PLACEHOLDER	high_elves_resource_medicine			False	wh2_main_hef_resource_medicine_1	True
wh2_main_hef_resource_medicine_2		wh_main_PLACEHOLDER	high_elves_resource_medicine			False	wh2_main_hef_resource_medicine_2	True
wh2_main_hef_resource_medicine_3		wh_main_PLACEHOLDER	high_elves_resource_medicine			False	wh2_main_hef_resource_medicine_3	True
wh2_main_hef_resource_obsidian_1		wh_main_PLACEHOLDER	high_elves_resource_obsidian			False	wh2_main_hef_resource_obsidian_1	True
wh2_main_hef_resource_obsidian_2		wh_main_PLACEHOLDER	high_elves_resource_obsidian			False	wh2_main_hef_resource_obsidian_2	True
wh2_main_hef_resource_obsidian_3		wh_main_PLACEHOLDER	high_elves_resource_obsidian			False	wh2_main_hef_resource_obsidian_3	True
wh2_main_hef_resource_pasture_1		wh_main_PLACEHOLDER	high_elves_resource_pasture			False	wh2_main_hef_resource_pastures_1	True
wh2_main_hef_resource_pasture_2		wh_main_PLACEHOLDER	high_elves_resource_pasture			False	wh2_main_hef_resource_pastures_2	True
wh2_main_hef_resource_pasture_3		wh_main_PLACEHOLDER	high_elves_resource_pasture			False	wh2_main_hef_resource_pastures_3	True
wh2_main_hef_resource_pottery_1		wh_main_PLACEHOLDER	high_elves_resource_pottery			False	wh_main_emp_resource_pottery_1	True
wh2_main_hef_resource_pottery_2		wh_main_PLACEHOLDER	high_elves_resource_pottery			False	wh2_main_hef_resource_pottery_2	True
wh2_main_hef_resource_pottery_3		wh_main_PLACEHOLDER	high_elves_resource_pottery			False	wh_main_emp_resource_pottery_3	True
wh2_main_hef_resource_salt_1		wh_main_PLACEHOLDER	high_elves_resource_salt			False	wh2_main_hef_resource_salt_1	True
wh2_main_hef_resource_salt_2		wh_main_PLACEHOLDER	high_elves_resource_salt			False	wh_main_emp_resource_salt_2	True
wh2_main_hef_resource_salt_3		wh_main_PLACEHOLDER	high_elves_resource_salt			False	wh_main_emp_resource_salt_3	True
wh2_main_hef_resource_spices_1		wh_main_PLACEHOLDER	high_elves_resource_spices			False	wh2_main_hef_resource_spices_1	True
wh2_main_hef_resource_spices_2		wh_main_PLACEHOLDER	high_elves_resource_spices			False	wh2_main_hef_resource_spices_2	True
wh2_main_hef_resource_spices_3		wh_main_PLACEHOLDER	high_elves_resource_spices			False	wh2_main_hef_resource_spices_3	True
wh2_main_hef_resource_wine_1		wh_main_PLACEHOLDER	high_elves_resource_wine			False	wh2_main_hef_resource_wine_1	True
wh2_main_hef_resource_wine_2		wh_main_PLACEHOLDER	high_elves_resource_wine			False	wh2_main_hef_resource_wine_2	True
wh2_main_hef_resource_wine_3		wh_main_PLACEHOLDER	high_elves_resource_wine			False	wh2_main_hef_resource_wine_3	True
wh2_main_hef_resource_wood_1		wh_main_PLACEHOLDER	high_elves_resource_wood			False	wh2_main_hef_resource_timber_1	True
wh2_main_hef_resource_wood_2		wh_main_PLACEHOLDER	high_elves_resource_wood			False	wh_main_emp_resource_timber_2	True
wh2_main_hef_resource_wood_3		wh_main_PLACEHOLDER	high_elves_resource_wood			False	wh_main_emp_resource_timber_3	True
wh2_main_hef_settlement_major_1_coast	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_1	True
wh2_main_hef_settlement_major_1	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_1	True
wh2_main_hef_settlement_major_2_coast	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_2	True
wh2_main_hef_settlement_major_2	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_2	True
wh2_main_hef_settlement_major_3_coast	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_3	True
wh2_main_hef_settlement_major_3	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_3	True
wh2_main_hef_settlement_major_4_coast	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_4	True
wh2_main_hef_settlement_major_4	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_4	True
wh2_main_hef_settlement_major_5_coast	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_5	True
wh2_main_hef_settlement_major_5	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_5	True
wh2_main_hef_settlement_major_ruin		wh_main_PLACEHOLDER	high_elves_city_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_hef_settlement_major_ruin_coast		wh_main_PLACEHOLDER	high_elves_city_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_hef_settlement_minor_1_coast	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_1	True
wh2_main_hef_settlement_minor_1	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_1	True
wh2_main_hef_settlement_minor_2_coast	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_2	True
wh2_main_hef_settlement_minor_2	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_2	True
wh2_main_hef_settlement_minor_3_coast	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_3	True
wh2_main_hef_settlement_minor_3	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	high_elves_city			False	wh2_main_hef_settlement_major_3	True
wh2_main_hef_settlement_minor_ruin		wh_main_PLACEHOLDER	high_elves_city_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_hef_settlement_minor_ruin_coast		wh_main_PLACEHOLDER	high_elves_city_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_hef_smith_1		wh_main_PLACEHOLDER	high_elves_smith			False	wh2_main_hef_smith_1	True
wh2_main_hef_smith_2		wh_main_PLACEHOLDER	high_elves_smith			False	wh2_main_hef_smith_2	True
