audio_group_sounds_tables
15
unknown0	unknown1	unknown2	unknown3	unknown4	unknown5	unknown6	unknown7	unknown8	unknown9	unknown10	unknown11	unknown12	unknown13	unknown14	unknown15	unknown16	unknown17	unknown18	unknown19	unknown20	unknown21	unknown22	unknown23	unknown24	unknown25	unknown26	unknown27	unknown28	unknown29	unknown30	unknown31	unknown32	unknown33	unknown34	unknown35	unknown36	unknown37
		Battle_Group_Vocalisation_WoodElf_Female_Taunt		32	400	wh_grp_vocalisation_woodelf_female_taunt	False	False	False	0	0	16842752	0	0	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_WoodElf_Female_Taunt_Play	Battle_Group_Vocalisation_WoodElf_Female_Taunt_Stop	32	400	wh_grp_vocalisation_woodelf_female_taunting	False	False	False	0	0	16777216	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_WoodElf_Female_Unit_Response		32	400	wh_grp_vocalisation_woodelf_female_unit_response	False	False	False	0	0	16777216	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_WoodElf_Female_Unit_Response		32	400	wh_grp_vocalisation_woodelf_female_unit_selection	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_WoodElf_Male_Charge		32	400	wh_grp_vocalisation_woodelf_male_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_WoodElf_Male_Melee_Play	Battle_Group_Vocalisation_WoodElf_Male_Melee_Stop	32	400	wh_grp_vocalisation_woodelf_male_melee	False	False	False	0	0	16777216	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_WoodElf_Male_Pain		32	250	wh_grp_vocalisation_woodelf_male_pain	False	False	False	0	0	16777216	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_WoodElf_Male_Taunt		32	400	wh_grp_vocalisation_woodelf_male_taunt	False	False	False	0	0	16842752	0	0	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_WoodElf_Male_Taunt_Play	Battle_Group_Vocalisation_WoodElf_Male_Taunt_Stop	32	400	wh_grp_vocalisation_woodelf_male_taunting	False	False	False	0	0	16777216	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_WoodElf_Male_Unit_Response		32	400	wh_grp_vocalisation_woodelf_male_unit_response	False	False	False	0	0	16777216	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_WoodElf_Male_Unit_Response		32	400	wh_grp_vocalisation_woodelf_male_unit_selection	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Wraith_Charge		32	400	wh_grp_vocalisation_wraith_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Wraith_Melee_Play	Battle_Group_Vocalisation_Wraith_Melee_Stop	32	400	wh_grp_vocalisation_wraith_melee	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Wraith_Pain		32	300	wh_grp_vocalisation_wraith_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Wraith_Taunt		32	400	wh_grp_vocalisation_wraith_taunt	False	False	False	0	0	16842752	0	0	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
				32	400	wh_grp_vocalisation_wraith_taunting	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Wraith_Unit_Response		32	350	wh_grp_vocalisation_wraith_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Wraith_Unit_Selection		32	350	wh_grp_vocalisation_wraith_unit_selection	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Zombie_Charge		32	400	wh_grp_vocalisation_zombie_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Zombie_Melee_Play	Battle_Group_Vocalisation_Zombie_Melee_Stop	32	400	wh_grp_vocalisation_zombie_melee	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Zombie_Pain		32	250	wh_grp_vocalisation_zombie_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Zombie_Resurrecting_Play	Battle_Group_Vocalisation_Zombie_Resurrecting_Stop	32	250	wh_grp_vocalisation_zombie_resurrecting	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Zombie_Taunt		32	400	wh_grp_vocalisation_zombie_taunt	False	False	False	0	0	16842752	0	0	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Zombie_Unit_Response		32	400	wh_grp_vocalisation_zombie_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Zombie_Unit_Selection		32	400	wh_grp_vocalisation_zombie_unit_selection	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_IND_Magic_Fire_Piercing_Bolts_of_Burning_Impact_Start	Battle_IND_Magic_Fire_Piercing_Bolts_of_Burning_Impact_Stop	28	500	wh_magic_piercing_bolts_of_burning_impact	False	False	False	0	0	16777216	0.3	0.6	0	0	Battle_Group_Size								100	100	1	0	wh_magic_piercing_bolts_of_burning_impact_cluster	1	0.8			False	False	False	False
		Battle_IND_Magic_Fire_Piercing_Bolts_of_Burning_Cluster		28	500	wh_magic_piercing_bolts_of_burning_impact_cluster	False	False	False	0	0	16777216	0.2	0.4	1	0.5	Battle_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Fire_Piercing_Bolts_of_Burning_Inflight_Start	Battle_IND_Magic_Fire_Piercing_Bolts_of_Burning_Inflight_Stop	50	300	wh_magic_piercing_bolts_of_burning_inflight	False	False	False	0	0	16777216	0	0	0	0	Battle_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Metal_Searing_Doom_Cluster		28	500	wh_magic_searing_doom_cluster	False	False	False	0	0	16777216	0.2	0.4	1	0.5	Battle_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Metal_Searing_Doom_Impact_Start	Battle_IND_Magic_Metal_Searing_Doom_Impact_Stop	28	500	wh_magic_searing_doom_impact	False	False	False	0	0	16777216	0.3	0.6	0	10	Battle_Group_Size								100	100	1	0	wh_magic_searing_doom_cluster	1	0			False	False	False	False
		Battle_IND_Magic_Metal_Searing_Doom_Inflight_Start	Battle_IND_Magic_Metal_Searing_Doom_Inflight_Stop	50	300	wh_magic_searing_doom_inflight	False	False	False	0	0	16777216	0	0	0	0	Battle_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Vampire_Red_Fury_Start	Battle_IND_Magic_Vampire_Red_Fury_Stop	35	500	wh_main_character_abilities_foe_seeker	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		1	3			False	False	False	False
		Battle_IND_Magic_Vampire_Red_Fury_Start	Battle_IND_Magic_Vampire_Red_Fury_Stop	35	500	wh_main_character_abilities_red_fury	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	3			False	False	False	False
		Battle_IND_Magic_Big_Waaagh_Ere_we_go_Start	Battle_IND_Magic_Big_Waaagh_Ere_we_go_Stop	35	500	wh_main_spell_big_waaagh_ere_we_go	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Big_Waaagh_Fists_of_Gork_Start	Battle_IND_Magic_Big_Waaagh_Fists_of_Gork_Stop	35	500	wh_main_spell_big_waaagh_fists_of_gork	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Dark_Power_Of_Darkness_Start	Battle_IND_Magic_Dark_Power_Of_Darkness_Stop	35	500	wh_main_spell_dark_magic_power_of_darkness	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	3			False	False	False	False
		Battle_IND_Magic_Dark_Soul_Stealer_Start	Battle_IND_Magic_Dark_Soul_Stealer_Stop	35	500	wh_main_spell_dark_magic_soul_stealer	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	3			False	False	False	False
		Battle_IND_Magic_Dark_Word_Of_Pain_Start	Battle_IND_Magic_Dark_Word_Of_Pain_Stop	35	500	wh_main_spell_dark_magic_word_of_pain	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	3			False	False	False	False
		Battle_IND_Magic_Death_Aspect_of_the_Dreadknight_Start	Battle_IND_Magic_Death_Aspect_of_the_Dreadknight_Stop	35	500	wh_main_spell_death_aspect_of_the_dreadknight	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Death_Doom_and_Darkness_Start	Battle_IND_Magic_Death_Doom_and_Darkness_Stop	35	500	wh_main_spell_death_doom_and_darkness	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Death_Soulblight_Start	Battle_IND_Magic_Death_Soulblight_Stop	35	500	wh_main_spell_death_soulblight	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Death_Spirit_Leech_Start	Battle_IND_Magic_Death_Spirit_Leech_Stop	35	500	wh_main_spell_death_spirit_leech	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Death_The_Fate_Of_Bjuna_Start	Battle_IND_Magic_Death_The_Fate_Of_Bjuna_Stop	35	500	wh_main_spell_death_the_fate_of_bjuna	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Fire_Cascading_Fire_Cloak_Start	Battle_IND_Magic_Fire_Cascading_Fire_Cloak_Stop	35	500	wh_main_spell_fire_cascading_fire_cloak	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Fire_Flaming_Sword_of_Rhuin_Start	Battle_IND_Magic_Fire_Flaming_Sword_of_Rhuin_Stop	35	500	wh_main_spell_fire_flaming_sword_of_rhuin	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Heavens_Curse_of_the_Midnight_Wind_Start	Battle_IND_Magic_Heavens_Curse_of_the_Midnight_Wind_Stop	35	500	wh_main_spell_heavens_curse_of_the_midnight_wind	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Heavens_Harmonic_Convergence_Start	Battle_IND_Magic_Heavens_Harmonic_Convergence_Stop	35	500	wh_main_spell_heavens_harmonic_convergence	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Vampire_Invocation_Of_Nehek_Start	Battle_IND_Magic_Vampire_Invocation_Of_Nehek_Stop	35	500	wh_main_spell_invocation_of_nehek	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Light_Bironas_Timewarp_Start	Battle_IND_Magic_Light_Bironas_Timewarp_Stop	35	500	wh_main_spell_light_bironas_timewarp	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Light_of_Battle_Start	Battle_IND_Magic_Light_of_Battle_Stop	35	500	wh_main_spell_light_light_of_battle	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Light_Net_Of_Amyntok_Loop_Start	Battle_IND_Magic_Light_Net_Of_Amyntok_Loop_Stop	35	500	wh_main_spell_light_net_of_amyntok	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Light_Phas_Protection_Start	Battle_IND_Magic_Light_Phas_Protection_Stop	35	500	wh_main_spell_light_phas_protection	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Lil_Waaagh_Gorkll_Fix_It_Start	Battle_IND_Magic_Lil_Waaagh_Gorkll_Fix_It_Stop	35	500	wh_main_spell_lil_waaagh_gorkll_fix_it	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Lil_Waaagh_Itchy_Nuisance_Start	Battle_IND_Magic_Lil_Waaagh_Itchy_Nuisance_Stop	35	500	wh_main_spell_lil_waaagh_itchy_nuisance	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Lil_Waaagh_Nightshroud_Start	Battle_IND_Magic_Lil_Waaagh_Nightshroud_Stop	35	500	wh_main_spell_lil_waaagh_night_shroud	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Lil_Waaagh_Sneaky_Stabbin_Start	Battle_IND_Magic_Lil_Waaagh_Sneaky_Stabbin_Stop	35	500	wh_main_spell_lil_waaagh_sneaky_stabbin	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Metal_Final_Transmutation_Start	Battle_IND_Magic_Metal_Final_Transmutation_Stop	35	500	wh_main_spell_metal_final_transmutation	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Metal_Glittering_Robe_Start	Battle_IND_Magic_Metal_Glittering_Robe_Stop	35	500	wh_main_spell_metal_glittering_robe	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Metal_Plague_of_Rust_Start	Battle_IND_Magic_Metal_Plague_of_Rust_Stop	35	500	wh_main_spell_metal_plague_of_rust	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Metal_Transmutation_of_Lead_Start	Battle_IND_Magic_Metal_Transmutation_of_Lead_Stop	35	500	wh_main_spell_metal_transmutation_of_lead	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Ruin_Death_Frenzy_Start	Battle_IND_Magic_Ruin_Death_Frenzy_Stop	35	500	wh_main_spell_ruin_death_frenzy	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	3			False	False	False	False
		Battle_IND_Magic_Ruin_Howling_Warpgale_Start	Battle_IND_Magic_Ruin_Howling_Warpgale_Stop	35	500	wh_main_spell_ruin_howling_warpgale	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	3			False	False	False	False
		Battle_IND_Magic_Ruin_Skitterleap_Start	Battle_IND_Magic_Ruin_Skitterleap_Stop	35	500	wh_main_spell_ruin_skitterleap	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	3			False	False	False	False
		Battle_IND_Magic_Vampire_Curse_Of_Years_Start	Battle_IND_Magic_Vampire_Curse_Of_Years_Stop	35	500	wh_main_spell_vampires_curse_of_years	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Vampire_Vanhels_Danse_Macabre_Start	Battle_IND_Magic_Vampire_Vanhels_Danse_Macabre_Stop	35	500	wh_main_spell_vampires_vanhels_danse_macabre	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Magic_Group_Size								100	100	1	0		1	0			False	False	False	False
