unit_variants_tables
5
faction	name	unit	variant	unit_card
	wh_main_ksl_cha_general	wh_main_ksl_cha_general_1	wh_ksl_ch_general_lance	wh_main_ksl_general_boyar
	wh_main_ksl_cha_general	wh_main_ksl_cha_general_2	wh_ksl_ch_general_lance	wh_main_ksl_general_boyar
	wh_main_ksl_cha_wizard	wh_main_ksl_cha_wizard_0	wh_emp_ch_wizard_heavens	wh_main_emp_wizard_heavens
	wh_main_ksl_cha_wizard	wh_main_ksl_cha_wizard_1	wh_emp_ch_wizard_heavens	wh_main_emp_wizard_heavens
wh_main_ksl_kislev	wh_main_ksl_cha_general	wh_main_ksl_cha_general_1	wh_ksl_ch_general_lance	wh_main_ksl_general_boyar
wh_main_ksl_kislev	wh_main_ksl_cha_general	wh_main_ksl_cha_general_2	wh_ksl_ch_general_lance	wh_main_ksl_general_boyar
	wh_main_nor_cav_chaos_chariot	wh_main_nor_cav_chaos_chariot	wh_nor_charioteer_halberd	wh_main_chs_chariot
	wh_main_nor_cav_marauder_horsemen	wh_main_nor_cav_marauder_horsemen_0	wh_nor_marauder_horsemen	wh_main_chs_marauder_horsemen
	wh_main_nor_cav_marauder_horsemen	wh_main_nor_cav_marauder_horsemen_1	wh_nor_marauder_horsemen_throwing_axe	wh_main_chs_marauder_horsemen_throwing_axe
	wh_main_nor_cha_chaos_sorcerer	wh_main_nor_cha_chaos_sorcerer_0	wh_nor_ch_chaos_sorcerer	wh_main_chs_sorcerer
	wh_main_nor_cha_chaos_sorcerer	wh_main_nor_cha_chaos_sorcerer_1	wh_nor_ch_chaos_sorcerer	wh_main_chs_sorcerer
	wh_main_nor_cha_marauder_chieftain	wh_main_nor_cha_marauder_chieftan_0	wh_nor_ch_marauder_chieftain	wh_main_chs_chieftan
	wh_main_nor_cha_marauder_chieftain	wh_main_nor_cha_marauder_chieftan_1	wh_nor_ch_marauder_chieftain	wh_main_chs_chieftan
	wh_main_nor_inf_chaos_marauders	wh_main_nor_inf_chaos_marauders_0	wh_nor_marauder	wh_main_chs_marauder
	wh_main_nor_inf_chaos_marauders	wh_main_nor_inf_chaos_marauders_1	wh_nor_marauder_great_weapons	wh_main_chs_marauder_great_weapons
	wh_main_nor_mon_trolls	wh_main_nor_mon_chaos_trolls	wh_chs_trolls	wh_main_chs_trolls
	wh_main_nor_mon_chaos_warhounds	wh_main_nor_mon_chaos_warhounds_0	wh_nor_warhounds	wh_main_chs_warhounds
	wh_main_nor_mon_chaos_warhounds_poison	wh_main_nor_mon_chaos_warhounds_1	wh_nor_warhounds_poison	wh_main_chs_warhounds_poison
wh_main_teb_border_princes	wh_main_teb_cha_captain	wh_main_teb_cha_captain_0	wh_emp_ch_captains	wh_main_emp_captain
wh_main_teb_border_princes	wh_main_teb_cha_captain	wh_main_teb_cha_captain_1	wh_emp_ch_captains_lance	wh_main_emp_captain
wh_main_teb_border_princes	wh_main_teb_cha_captain	wh_main_teb_cha_captain_2	wh_emp_ch_captains_lance	wh_main_emp_captain
wh_main_teb_border_princes	wh_main_teb_cha_general	wh_main_teb_cha_general_1	wh_teb_ch_general_lance	wh_main_emp_general
wh_main_teb_border_princes	wh_main_teb_cha_general	wh_main_teb_cha_general_2	wh_teb_ch_general_lance	wh_main_emp_general
wh_main_teb_border_princes	wh_main_teb_cha_wizard	wh_main_teb_cha_wizard_0	wh_emp_ch_wizard_fire	wh_main_teb_battle_wizard
wh_main_teb_border_princes	wh_main_teb_cha_wizard	wh_main_teb_cha_wizard_1	wh_emp_ch_wizard_fire	wh_main_teb_battle_wizard
	wh_main_teb_cha_captain	wh_main_teb_cha_captain_0	wh_emp_ch_captains	wh_main_emp_captain
	wh_main_teb_cha_captain	wh_main_teb_cha_captain_1	wh_emp_ch_captains_lance	wh_main_emp_captain
	wh_main_teb_cha_captain	wh_main_teb_cha_captain_2	wh_emp_ch_captains_lance	wh_main_emp_captain
	wh_main_teb_cha_general	wh_main_teb_cha_general_0	wh_emp_ch_generals	wh_main_emp_general
	wh_main_teb_cha_general	wh_main_teb_cha_general_1	wh_teb_ch_general_lance	wh_main_emp_general
	wh_main_teb_cha_general	wh_main_teb_cha_general_2	wh_teb_ch_general_lance	wh_main_emp_general
	wh_main_teb_cha_wizard	wh_main_teb_cha_wizard_0	wh_emp_ch_wizard_fire	wh_main_teb_battle_wizard
	wh_main_teb_cha_wizard	wh_main_teb_cha_wizard_1	wh_emp_ch_wizard_fire	wh_main_teb_battle_wizard
wh_main_teb_estalia	wh_main_teb_cha_captain	wh_main_teb_cha_captain_0	wh_emp_ch_captains	wh_main_emp_captain
wh_main_teb_estalia	wh_main_teb_cha_captain	wh_main_teb_cha_captain_1	wh_emp_ch_captains_lance	wh_main_emp_captain
wh_main_teb_estalia	wh_main_teb_cha_captain	wh_main_teb_cha_captain_2	wh_emp_ch_captains_lance	wh_main_emp_captain
wh_main_teb_estalia	wh_main_teb_cha_general	wh_main_teb_cha_general_1	wh_teb_ch_general_lance	wh_main_emp_general
wh_main_teb_estalia	wh_main_teb_cha_general	wh_main_teb_cha_general_2	wh_teb_ch_general_lance	wh_main_emp_general
wh_main_teb_estalia	wh_main_teb_cha_wizard	wh_main_teb_cha_wizard_0	wh_emp_ch_wizard_fire	wh_main_teb_battle_wizard
wh_main_teb_estalia	wh_main_teb_cha_wizard	wh_main_teb_cha_wizard_1	wh_emp_ch_wizard_fire	wh_main_teb_battle_wizard
wh_main_teb_tilea	wh_main_teb_cha_captain	wh_main_teb_cha_captain_0	wh_emp_ch_captains	wh_main_emp_captain
wh_main_teb_tilea	wh_main_teb_cha_captain	wh_main_teb_cha_captain_1	wh_emp_ch_captains_lance	wh_main_emp_captain
wh_main_teb_tilea	wh_main_teb_cha_captain	wh_main_teb_cha_captain_2	wh_emp_ch_captains_lance	wh_main_emp_captain
wh_main_teb_tilea	wh_main_teb_cha_general	wh_main_teb_cha_general_1	wh_teb_ch_general_lance	wh_main_emp_general
wh_main_teb_tilea	wh_main_teb_cha_general	wh_main_teb_cha_general_2	wh_teb_ch_general_lance	wh_main_emp_general
wh_main_teb_tilea	wh_main_teb_cha_wizard	wh_main_teb_cha_wizard_0	wh_emp_ch_wizard_fire	wh_main_teb_battle_wizard
wh_main_teb_tilea	wh_main_teb_cha_wizard	wh_main_teb_cha_wizard_1	wh_emp_ch_wizard_fire	wh_main_teb_battle_wizard
	wh_main_vmp_cav_black_knights	wh_main_vmp_cav_black_knights_0	wh_vmp_black_knight	wh_main_vmp_black_knights
	wh_main_vmp_cav_black_knights	wh_main_vmp_cav_black_knights_3	wh_vmp_black_knight_lance	wh_main_vmp_black_knights_barded_lance
	wh_main_vmp_cav_hexwraiths	wh_main_vmp_cav_hexwraiths	wh_vmp_ghost_hexwraith	wh_main_vmp_hexwraiths
	wh_main_vmp_cha_banshee	wh_main_vmp_cha_banshee	wh_vmp_ch_banshee	wh_main_vmp_banshee
	wh_main_vmp_cha_heinrich_kemmler	wh_main_vmp_cha_heinrich_kemmler	wh_vmp_ch_heinrich	wh_main_vmp_heinrich
	wh_main_vmp_cha_mannfred_von_carstein	wh_main_vmp_cha_mannfred_von_carstein_0	wh_vmp_ch_mannfred	wh_main_vmp_mannfred
	wh_main_vmp_cha_mannfred_von_carstein	wh_main_vmp_cha_mannfred_von_carstein_2	wh_vmp_ch_mannfred	wh_main_vmp_mannfred
	wh_main_vmp_cha_mannfred_von_carstein	wh_main_vmp_cha_mannfred_von_carstein_3	wh_vmp_ch_mannfred	wh_main_vmp_mannfred
	wh_main_vmp_cha_mannfred_von_carstein	wh_main_vmp_cha_mannfred_von_carstein_4	wh_vmp_ch_mannfred	wh_main_vmp_mannfred
	wh_main_vmp_cha_master_necromancer	wh_main_vmp_cha_master_necromancer_0	wh_vmp_ch_master_necromancer	wh_main_vmp_master_necromancer
	wh_main_vmp_cha_master_necromancer	wh_main_vmp_cha_master_necromancer_4	wh_vmp_ch_master_necromancer	wh_main_vmp_master_necromancer
	wh_main_vmp_cha_master_necromancer	wh_main_vmp_cha_master_necromancer_5	wh_vmp_ch_master_necromancer	wh_main_vmp_master_necromancer
	wh_main_vmp_cha_necromancer	wh_main_vmp_cha_necromancer_0	wh_vmp_ch_necromancer	wh_main_vmp_necromancer
	wh_main_vmp_cha_necromancer	wh_main_vmp_cha_necromancer_5	wh_vmp_ch_necromancer	wh_main_vmp_necromancer
	wh_main_vmp_cha_vampire	wh_main_vmp_cha_vampire_0	wh_vmp_ch_vampire_female	wh_main_vmp_vampire
	wh_main_vmp_cha_vampire	wh_main_vmp_cha_vampire_1	wh_vmp_ch_vampire_female	wh_main_vmp_vampire
	wh_main_vmp_cha_vampire	wh_main_vmp_cha_vampire_2	wh_vmp_ch_vampire_female	wh_main_vmp_vampire
	wh_main_vmp_cha_vampire_lord	wh_main_vmp_cha_vampire_lord_0	wh_vmp_ch_vampire_lords	wh_main_vmp_vampire_lord
	wh_main_vmp_cha_vampire_lord	wh_main_vmp_cha_vampire_lord_2	wh_vmp_ch_vampire_lords_lance	wh_main_vmp_vampire_lord
	wh_main_vmp_cha_vampire_lord	wh_main_vmp_cha_vampire_lord_3	wh_vmp_ch_vampire_lords	wh_main_vmp_vampire_lord
	wh_main_vmp_cha_vampire_lord	wh_main_vmp_cha_vampire_lord_5	wh_vmp_ch_vampire_lords_lance	wh_main_vmp_vampire_lord
	wh_main_vmp_cha_wight_king	wh_main_vmp_cha_wight_king_0	wh_vmp_ch_wight_king	wh_main_vmp_wight_king
	wh_main_vmp_cha_wight_king_0_summoned	wh_main_vmp_cha_wight_king_0_summoned	wh_vmp_ch_wight_king	wh_main_vmp_wight_king
	wh_main_vmp_cha_wight_king	wh_main_vmp_cha_wight_king_1	wh_vmp_ch_wight_king	wh_main_vmp_wight_king
	wh_main_vmp_cha_wight_king	wh_main_vmp_cha_wight_king_2	wh_vmp_ch_wight_king	wh_main_vmp_wight_king
	wh_main_vmp_inf_cairn_wraiths	wh_main_vmp_inf_cairn_wraiths	wh_vmp_ghost_cairnwraith	wh_main_vmp_cairn_wraith
	wh_main_vmp_inf_crypt_ghouls	wh_main_vmp_inf_crypt_ghouls	wh_vmp_ghoul	wh_main_vmp_crypt_ghoul
	wh_main_vmp_inf_crypt_ghouls_summoned	wh_main_vmp_inf_crypt_ghouls_summoned	wh_vmp_ghoul	wh_main_vmp_crypt_ghoul
	wh_main_vmp_inf_grave_guard	wh_main_vmp_inf_grave_guard_0	wh_vmp_grave_guard	wh_main_vmp_grave_guard
	wh_main_vmp_inf_grave_guard_0_summoned	wh_main_vmp_inf_grave_guard_0_summoned	wh_vmp_grave_guard	wh_main_vmp_grave_guard
	wh_main_vmp_inf_grave_guard	wh_main_vmp_inf_grave_guard_1	wh_vmp_grave_guard_great_weapons	wh_main_vmp_grave_guard_great_weapons
	wh_main_vmp_inf_skeleton_warriors	wh_main_vmp_inf_skeleton_warriors_0	wh_vmp_skeleton	wh_main_vmp_skeleton_warrior_sword
	wh_main_vmp_inf_skeleton_warriors_0_summoned	wh_main_vmp_inf_skeleton_warriors_0_summoned	wh_vmp_skeleton	wh_main_vmp_skeleton_warrior_sword
	wh_main_vmp_inf_skeleton_warriors	wh_main_vmp_inf_skeleton_warriors_1	wh_vmp_skeleton_spearmen	wh_main_vmp_skeleton_warrior_spear
	wh_main_vmp_inf_zombie	wh_main_vmp_inf_zombie	wh_vmp_zombie	wh_main_vmp_zombies
	wh_main_vmp_inf_zombie_summoned	wh_main_vmp_inf_zombie_summoned	wh_vmp_zombie	wh_main_vmp_zombies
	wh_main_vmp_mon_crypt_horrors	wh_main_vmp_mon_crypt_horrors	wh_vmp_crypt_horror	wh_main_vmp_crypt_horrors
	wh_main_vmp_mon_crypt_horrors_summoned	wh_main_vmp_mon_crypt_horrors_summoned	wh_vmp_crypt_horror	wh_main_vmp_crypt_horrors
	wh_main_vmp_mon_dire_wolves	wh_main_vmp_mon_dire_wolves	wh_vmp_dire_wolves	wh_main_vmp_dire_wolves
	wh_main_vmp_mon_fell_bats	wh_main_vmp_mon_fell_bats	wh_vmp_bat	wh_main_vmp_fell_bats
	wh_main_vmp_mon_terrorgheist	wh_main_vmp_mon_terrorgheist	wh_vmp_terrorgheist	wh_main_vmp_terrorgheist
	wh_main_vmp_mon_terrorgheist_qb	wh_main_vmp_mon_terrorgheist_qb	wh_vmp_terrorgheist_qb	wh_main_vmp_terrorgheist
	wh_main_vmp_mon_vargheists	wh_main_vmp_mon_vargheists	wh_vmp_vargheist	wh_main_vmp_vargheists
	wh_main_vmp_mon_varghulf	wh_main_vmp_mon_varghulf	wh_vmp_varghulf	wh_main_vmp_varghulf
	wh_main_vmp_veh_black_coach_crew	wh_main_vmp_veh_black_coach	wh_vmp_ghost_hexwraith	wh_main_vmp_black_coach
	wh_pro01_dwf_cha_grombrindal	wh_pro01_dwf_cha_grombrindal_0	wh_pro01_dwf_ch_grombrindal	wh_pro01_dwf_grombrinal
	wh_pro02_vmp_cha_isabella_von_carstein	wh_pro02_vmp_cha_isabella_von_carstein_0	wh_pro02_vmp_ch_isabella	wh_pro02_vmp_isabella
	wh_pro02_vmp_cha_isabella_von_carstein	wh_pro02_vmp_cha_isabella_von_carstein_2	wh_pro02_vmp_ch_isabella	wh_pro02_vmp_isabella
	wh_pro02_vmp_cha_isabella_von_carstein	wh_pro02_vmp_cha_isabella_von_carstein_4	wh_pro02_vmp_ch_isabella	wh_pro02_vmp_isabella
	wh_pro03_vmp_cha_krell	wh_pro03_vmp_cha_krell_0	wh_pro03_vmp_ch_krell	wh_pro03_vmp_cha_krell
	wh_pro03_vmp_cha_krell	wh_pro03_vmp_cha_krell_campaign_0	wh_pro03_vmp_ch_krell	wh_pro03_vmp_cha_krell
	wh_pro03_vmp_cha_krell	wh_pro03_vmp_cha_krell_campaign_1	wh_pro03_vmp_ch_krell	wh_pro03_vmp_cha_krell
	wh_pro03_vmp_cha_krell	wh_pro03_vmp_cha_krell_campaign_2	wh_pro03_vmp_ch_krell	wh_pro03_vmp_cha_krell
	wh_pro03_vmp_cha_krell	wh_pro03_vmp_cha_krell_campaign_3	wh_pro03_vmp_ch_krell	wh_pro03_vmp_cha_krell
	wh_pro03_vmp_cha_krell	wh_pro03_vmp_cha_krell_campaign_4	wh_pro03_vmp_ch_krell	wh_pro03_vmp_cha_krell
