battlefield_buildings_tables
20
key	category	model	audio_material	hitpoints	gun_type	onscreen_name	ignition_threshold	radar_icon	fortwall_penetration_chance	visible_in_public_ted	collision_3d	unknown12	destruct_thresholds	unknown14	unknown15	unknown16	unknown17	unknown18
chs_battle_tower_skull_tall	generic	chs_battle_tower_skull_tall	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
chs_battle_tower_spikes	generic	chs_battle_tower_spikes	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
chs_cliff_bridge_02	generic	chs_cliff_bridge_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_cliff_bridge_03	generic	chs_cliff_bridge_03	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_cliff_bridge_04	generic	chs_cliff_bridge_04	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_cliffs_01	generic	chs_cliffs_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_cliffs_02	generic	chs_cliffs_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_cliffs_03	generic	chs_cliffs_03	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_cliffs_04	generic	chs_cliffs_04	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_cliffs_05	generic	chs_cliffs_05	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_cliffs_06	generic	chs_cliffs_06	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_cliffs_07	generic	chs_cliffs_07	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_cliffs_large_01	generic	chs_cliffs_large_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_cliffs_large_02	generic	chs_cliffs_large_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_cliffs_large_03	generic	chs_cliffs_large_03	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_cliffs_large_04	generic	chs_cliffs_large_04	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_cliffs_large_05	generic	chs_cliffs_large_05	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_cliffs_large_07	generic	chs_cliffs_large_07	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_cliffs_short_01	generic	chs_cliffs_short_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_cliffs_short_02	generic	chs_cliffs_short_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_cliffs_short_03	generic	chs_cliffs_short_03	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_cliffs_short_04	generic	chs_cliffs_short_04	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_cliffs_short_05	generic	chs_cliffs_short_05	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_cliffs_short_06	generic	chs_cliffs_short_06	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_gate_01	generic	chs_gate_01	rock	15			100		1	False	True	False		1	False	rock	False	False
chs_gate_02	generic	chs_gate_02	rock	15			100		1	False	True	False		1	False	rock	False	False
chs_gate_03	generic	chs_gate_03	rock	15			100		1	False	True	False		1	False	rock	False	False
chs_gate_04	generic	chs_gate_04	rock	15			100		1	False	True	False		1	False	rock	False	False
chs_monolith_01	generic	chs_monolith_01	rock	15			100		1	False	True	False		1	False	rock	False	False
chs_monolith_02	generic	chs_monolith_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
chs_obelisk_01	generic	chs_obelisk_01	rock	15			100		1	False	True	False		1	False	rock	False	False
chs_pillar_01	generic	chs_pillar_01	rock	15			100		1	False	True	False		1	False	rock	False	False
chs_pillar_02	generic	chs_pillar_02	rock	15			100		1	False	True	False		1	False	rock	False	False
chs_pillar_03	generic	chs_pillar_03	rock	15			100		1	False	True	False		1	False	rock	False	False
chs_plates_01	generic	chs_plates_01	rock	10000			100		1	False	True	False		1	True	wooden_floor	False	False
chs_plates_02	generic	chs_plates_02	rock	10000			100		1	False	True	False		1	True	wooden_floor	False	False
chs_plates_03	generic	chs_plates_03	rock	10000			100		1	False	True	False		1	True	wooden_floor	False	False
chs_plates_04	generic	chs_plates_04	rock	10000			100		1	False	True	False		1	True	wooden_floor	False	False
chs_plates_05	generic	chs_plates_05	rock	10000			100		1	False	True	False		1	True	wooden_floor	False	False
chs_plates_06	generic	chs_plates_06	rock	10000			100		1	False	True	False		1	True	wooden_floor	False	False
chs_rocklrg_01	generic	chs_rocklrg_01	rock	500			100		1	False	True	False		1	False	rock	False	False
chs_rockmed_01	generic	chs_rockmed_01	rock	500			100		1	False	True	False		1	False	rock	False	False
chs_rockmed_02	generic	chs_rockmed_02	rock	500			100		1	False	True	False		1	False	rock	False	False
chs_rockpiece_01	generic	chs_rockpiece_01	rock	500			100		1	False	True	False		1	False	rock	False	False
chs_rocksml_01	generic	chs_rocksml_01	rock	500			100		1	False	True	False		1	False	rock	False	False
chs_seacliff_02_a	generic	chs_seacliff_02_a	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_seacliff_a	generic	chs_seacliff_a	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_seacliff_b	generic	chs_seacliff_b	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_seacliff_b_01	generic	chs_seacliff_b_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_seacliff_b_02	generic	chs_seacliff_b_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_seacliff_b_02_a	generic	chs_seacliff_b_02_a	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_seacliff_b_02_b	generic	chs_seacliff_b_02_b	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_seacliff_b_02_c	generic	chs_seacliff_b_02_c	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_seacliff_b_03	generic	chs_seacliff_b_03	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_seacliff_b_04	generic	chs_seacliff_b_04	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_seacliff_b_05	generic	chs_seacliff_b_05	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_seacliff_b_06	generic	chs_seacliff_b_06	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_seacliff_b_07	generic	chs_seacliff_b_07	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_seacliff_formation_01	generic	chs_seacliff_formation_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_seacliff_formation_02	generic	chs_seacliff_formation_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_seacliff_formation_03	generic	chs_seacliff_formation_03	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_skull_01	generic	chs_skull_01	rock	15			100		1	False	True	False		1	False	rock	False	False
chs_skull_02	generic	chs_skull_02	rock	15			100		1	False	True	False		1	False	rock	False	False
chs_standing_01	generic	chs_standing_01	rock	15			100		1	False	True	False		1	False	rock	False	False
chs_standing_02	generic	chs_standing_02	rock	15			100		1	False	True	False		1	False	rock	False	False
chs_standing_03	generic	chs_standing_03	rock	15			100		1	False	True	False		1	False	rock	False	False
chs_standing_04	generic	chs_standing_04	rock	15			100		1	False	True	False		1	False	rock	False	False
chs_teeth_01a	generic	chs_teeth_01a	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_teeth_01b	generic	chs_teeth_01b	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_teeth_02a	generic	chs_teeth_02a	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_teeth_03a	generic	chs_teeth_03a	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_teeth_04a	generic	chs_teeth_04a	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_teeth_base_01	generic	chs_teeth_base_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_teeth_base_02	generic	chs_teeth_base_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_webbing_01_a	generic	chs_webbing_01_a	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_webbing_01_b	generic	chs_webbing_01_b	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_webbing_02_a	generic	chs_webbing_02_a	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_webbing_02_b	generic	chs_webbing_02_b	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_webbing_02_c	generic	chs_webbing_02_c	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_webbing_03_a	generic	chs_webbing_03_a	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
chs_webbing_03_b	generic	chs_webbing_03_b	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
cinematics_bst_cage_empty	generic	cinematics_bst_cage_empty	rock	15			100		0	False	True	False		1	False	wooden_floor	False	False
crack_01	generic	crack_01	rock	500			100		1	False	True	False		1	True	rock	False	False
crack_02	generic	crack_02	rock	500			100		1	False	True	False		1	True	rock	False	False
def_banner_01	generic	def_banner_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_banner_03	generic	def_banner_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_banner_04	generic	def_banner_04	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_banner_05	generic	def_banner_05	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_banner_06	generic	def_banner_06	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_banner_07	generic	def_banner_07	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_basalt_large_01	generic	def_basalt_large_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_basalt_large_02	generic	def_basalt_large_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_basalt_med_01	generic	def_basalt_med_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_basalt_med_02	generic	def_basalt_med_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_basalt_sml_01	generic	def_basalt_sml_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_basalt_sml_02	generic	def_basalt_sml_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_basalt_sml_03	generic	def_basalt_sml_03	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_basaltmountain_01	generic	def_basaltmountain_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_basaltmountain_02	generic	def_basaltmountain_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_basaltmountain_03	generic	def_basaltmountain_03	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_basaltmountain_04	generic	def_basaltmountain_04	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_bouldergroup_01	generic	def_bouldergroup_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_brazier_01	incidental	def_brazier_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_brazier_02	incidental	def_brazier_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_brazier_03	generic	def_brazier_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_bridge_01	generic	def_bridge_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_bridge_02	generic	def_bridge_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_bridge_03	generic	def_bridge_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_cage_a	incidental	def_cage_a	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_cage_b	incidental	def_cage_b	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_cliff_01	generic	def_cliff_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_cliff_02	generic	def_cliff_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_corral	incidental	def_corral	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_crystal_01	generic	def_crystal_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_crystal_03	generic	def_crystal_03	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_crystal_04	generic	def_crystal_04	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_desertrock_01	generic	def_desertrock_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_desertrock_01b	generic	def_desertrock_01b	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_gate_small_01	generic	def_gate_small_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_gate_small_pillar_01	generic	def_gate_small_pillar_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_gate_small_wall_01	generic	def_gate_small_wall_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_gateadd_01	generic	def_gateadd_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_gateadd_02	generic	def_gateadd_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_gateadd_03	generic	def_gateadd_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_gateadd_04	generic	def_gateadd_04	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_grid_01	generic	def_grid_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_grid_02	generic	def_grid_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_grid_03	generic	def_grid_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_house_01	generic	def_house_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_house_02	generic	def_house_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_lantern_01	generic	def_lantern_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_market_crates	incidental	def_market_crates	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_market_shelving	incidental	def_market_shelving	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_market_shelving_empty	incidental	def_market_shelving_empty	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_market_stocks	incidental	def_market_stocks	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_market_stool	incidental	def_market_stool	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_market_table_a_torture	incidental	def_market_table_a_torture	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_market_table_b_torture	incidental	def_market_table_b_torture	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_market_table_c	incidental	def_market_table_c	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_market_table_c_alchemy	incidental	def_market_table_c_alchemy	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_merlonskull_01	generic	def_merlonskull_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_mountain_01	generic	def_mountain_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_mountain_02	generic	def_mountain_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_mountain_03	generic	def_mountain_03	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_mountain_04	generic	def_mountain_04	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
def_pit_arch_15m_01	generic	def_pit_arch_15m_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_pit_archlong_15m_01	generic	def_pit_archlong_15m_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_pit_archwindow_5m_01	generic	def_pit_archwindow_5m_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_pit_archwindowlong_5m_01	generic	def_pit_archwindowlong_5m_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_pit_archwindows_15m_01	generic	def_pit_archwindows_15m_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
def_pit_archwindowslong_15m_01	generic	def_pit_archwindowslong_15m_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
