advice_levels_tables
3
key	advice_thread	advice_thread_level	points_needed	game_area	category	sub_category	max_repeat_count	repeat_interval	unknown9	unknown10	high_verbosity_only	locatable	parameter	unknown14	unknown15	suppressible	unknown17	audio_clip	advisor_name	for_loading_screen	movie_link
2139670028	wh2.camp.prelude.ft.175	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670030	dlc07.camp.advice.brt.chivalry.005	1	1	Campaign	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670036	dlc07.camp.advice.brt.chivalry.006	1	1	Campaign	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670037	wh2.camp.prelude.ft.022.hef	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670038	dlc07.camp.advice.brt.chivalry.007	1	1	Campaign	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670042	dlc07.camp.advice.brt.chivalry.008	1	1	Campaign	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670045	dlc07.camp.advice.brt.chivalry.009	1	1	Campaign	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670047	wh2.battle.intro.060	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670055	dlc07.camp.advice.brt.errantry_war.001	1	1	Campaign	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670062	wh2.battle.intro.093	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670063	dlc07.camp.advice.brt.errantry_war.002	1	1	Campaign	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670065	wh2.battle.intro.153	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670072	dlc07.camp.advice.brt.errantry_war.003	1	1	Campaign	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670081	dlc07.camp.advice.brt.errantry_war.004	1	1	Campaign	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670083	wh2.battle.intro.180	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670088	dlc07.camp.advice.brt.green_knight.001	1	1	Campaign	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670091	wh2.battle.intro.200	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670092	dlc07.camp.advice.brt.green_knight.002	1	1	Campaign	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670094	wh2.camp.prelude.ft.004.hef	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670098	wh2.battle.intro.500	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670100	dlc07.camp.advice.brt.green_knight.003	1	1	Campaign	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670106	wh2.battle.intro.520	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670109	dlc07.camp.advice.brt.green_knight.004	1	1	Campaign	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670114	dlc07.camp.advice.brt.peasant_economy.001	1	1	Campaign	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670115	dlc07.camp.advice.brt.peasant_economy.002	1	1	Campaign	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670116	wh2.battle.intro.530	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670118	wh2.battle.intro.540	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670119	wh2.battle.intro.550	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670125	dlc07.camp.advice.brt.peasant_economy.003	1	1	Campaign	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670127	wh2.battle.intro.560	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670130	wh2.battle.intro.570	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670132	dlc07.camp.flyby.brt.alberic.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670139	dlc07.camp.flyby.brt.alberic.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670144	dlc07.camp.flyby.brt.alberic.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670153	dlc07.camp.flyby.brt.alberic.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670156	dlc07.camp.flyby.brt.alberic.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670166	dlc07.camp.flyby.brt.alberic.006	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670174	dlc07.camp.flyby.brt.fay.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670184	dlc07.camp.flyby.brt.fay.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670186	dlc07.camp.flyby.brt.fay.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670191	dlc07.camp.flyby.brt.fay.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670199	dlc07.camp.flyby.brt.fay.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670202	dlc07.camp.flyby.brt.fay.006	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670211	dlc07.camp.flyby.brt.louen.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670216	dlc07.camp.flyby.brt.louen.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670226	dlc07.camp.flyby.brt.louen.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670235	dlc07.camp.flyby.brt.louen.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670240	dlc07.camp.flyby.brt.louen.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139670243	dlc07.camp.flyby.brt.louen.006	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
217161212	wh2.camp.skrolk.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
21981236	wh2.battle.advice.rampaging.001	1	1	Scripted	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
220410835	wh2.camp.vortex.advice.early_game.tech_buildings.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
229611827	wh2.camp.vortex.skrolk.early_game.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
239911511	wh2.camp.vortex.advice.early_game.ritual_settlements.021	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
240723785	wh2.camp.vortex.mazdamundi.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
244590687	wh2.camp.prelude.ft.020.lzd	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
255082002	wh2.battle.advice.final_battle_mid.004	1	1	Scripted	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
260958370	wh2.camp.tyrion.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
26342673	wh2.camp.vortex.advice.early_game.ritual_buildings.060	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
275737955	wh2.camp.vortex.teclis.intro.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
281204086	wh2.battle.advice.final_battle_victory.001	1	1	Scripted	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
284733771	wh2.camp.prelude.ft.060.lzd	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
304583986	wh2.camp.vortex.morathi.early_game.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
314033284	wh2.camp.teclis.intro.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
325323014	wh2.camp.advice.outmatched.001	1	1	Scripted	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
340922408	wh2.camp.vortex.mazdamundi.intro.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
354421931	war.camp.advice.race.bretonnia.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
355058254	wh2.camp.prelude.ft.010.lzd	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
355364371	wh2.camp.vortex.malekith.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
358163817	wh2.camp.prelude.ft.060.skv	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
362837956	wh2.camp.vortex.advice.early_game.hero_buildings.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
367071853	war.camp.advice.quest.malekith.destroyer.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
368556125	wh2.camp.morathi.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
377017246	wh2.camp.vortex.teclis.early_game.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
379344328	wh2.camp.teclis.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
410186714	wh2.camp.prelude.ft.010.def	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
413617586	wh2.camp.vortex.queek.early_game.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
424513514	wh2.camp.vortex.advice.early_game.public_order.030	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
42930003	wh2.battle.advice.final_battle_victory.002	1	1	Scripted	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
431396178	wh2.camp.vortex.morathi.early_game.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
437512517	wh2.camp.vortex.skrolk.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
437897116	wh2.camp.vortex.advice.early_game.public_order.010	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
444703876	wh2.camp.vortex.queek.intro.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
448948288	wh2.camp.prelude.ft.021.def	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
454617435	wh2.camp.vortex.queek.intro.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
466337987	wh2.camp.kroqgar.intro.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
468110951	wh2.camp.vortex.malekith.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
472410082	wh2.camp.vortex.advice.early_game.ritual_settlements.041	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
475297140	wh2.camp.vortex.malekith.intro.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
481046484	wh2.camp.vortex.advice.early_game.commandments.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
481075075	wh2.camp.advice.multi_turn_recruitment.001	1	1	Scripted	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
484654354	wh2.camp.kroqgar.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
49474161	wh2.camp.advice.vortex_ritual.010	1	1	Scripted	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
506930993	wh2.camp.advice.final_battle.002	1	1	Scripted	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
512370146	wh2.camp.skrolk.intro.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
55742855	wh2.camp.vortex.teclis.intro.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
558733474	war.camp.advice.quest.malekith.supreme_spellshield.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
560510994	wh2.camp.vortex.mazdamundi.early_game.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
568803175	wh2.camp.vortex.advice.early_game.ritual_settlements.020	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
579559826	war.camp.advice.quest.teclis.sword_of_teclis.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
5957094	wh2.camp.prelude.ft.030.def	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
597771025	wh2.camp.prelude.ft.001.skv	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
598378144	war.camp.advice.quest.tyrion.dragon_armour_of_aenarion.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
600710517	wh2.camp.vortex.mazdamundi.early_game.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
604153281	wh2.camp.queek.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
607362072	wh2.camp.prelude.ft.101.def	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
634092929	wh2.camp.advice.inhospitable_climates.001	1	1	Scripted	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
634373499	wh2.camp.vortex.mazdamundi.early_game.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
648676660	wh2.camp.vortex.kroqgar.intro.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
649638032	wh2.camp.advice.stalking.001	1	1	Scripted	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
656996200	wh2.camp.vortex.advice.early_game.ritual_settlements.031	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
675399248	wh2.camp.vortex.tyrion.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
683600275	wh2.camp.advice.slaves.001	1	1	Scripted	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
683815771	wh2.camp.skrolk.intro.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
684204389	wh2.camp.prelude.ft.170.skv	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
68755845	wh2.camp.vortex.mazdamundi.early_game.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
701478838	wh2.camp.prelude.ft.195	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
713387340	wh2.battle.advice.positioning.001	1	1	Scripted	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
714638725	wh2.camp.prelude.ft.030.lzd	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
716458203	wh2.camp.prelude.ft.010.skv	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
718986708	wh2.camp.vortex.malekith.early_game.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
719765064	wh2.camp.vortex.advice.early_game.ritual_settlements.011	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
726342169	wh2.camp.prelude.ft.130.def	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
728698372	war.camp.advice.quest.teclis.war_crown_of_saphery.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
728837029	wh2.camp.advice.final_battle.001	1	1	Scripted	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
736278846	wh2.camp.advice.global_recruitment.001	1	1	Scripted	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
737903497	wh2.camp.advice.undead_attrition.001	1	1	Scripted	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
74074505	wh2.camp.prelude.ft.004.skv	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
742044355	wh2.camp.vortex.teclis.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
749926637	wh2.camp.vortex.advice.early_game.growth.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
752964953	wh2.camp.vortex.advice.early_game.ritual_settlements.010	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
768519411	wh2.camp.advice.influence.001	1	1	Scripted	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
771435535	wh2.camp.vortex.queek.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
772250685	wh2.camp.prelude.ft.101.skv	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
787825641	wh2.camp.prelude.ft.011.def	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
795871664	wh2.camp.vortex.skrolk.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
796411714	wh2.camp.vortex.tyrion.early_game.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
797975384	wh2.camp.prelude.ft.180.skv	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
799165858	wh2.camp.morathi.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
801864386	wh2.battle.intro.092	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
808198717	wh2.camp.advice.loyalty.002	1	1	Scripted	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
811004186	wh2.camp.advice.menace_below.001	1	1	Scripted	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
831267170	wh2.camp.advice.vortex_ritual.002	1	1	Scripted	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
839140143	wh2.camp.vortex.kroqgar.intro.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
856566703	wh2.camp.advice.loyalty.001	1	1	Scripted	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
882637844	wh2.camp.vortex.advice.early_game.ritual_buildings.050	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
888539539	wh2.camp.prelude.ft.170.def	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
890324038	wh2.camp.vortex.advice.early_game.rogue_armies.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
905738973	wh2.camp.vortex.advice.early_game.ritual_settlements.060	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
916863341	war.camp.advice.race.high_elves.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
922564190	wh2.battle.intro.610	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
923426093	wh2.camp.vortex.kroqgar.early_game.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
931458298	wh2.camp.vortex.queek.early_game.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
935592995	wh2.camp.vortex.skrolk.early_game.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
936123034	wh2.camp.vortex.kroqgar.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
936648377	wh2.battle.advice.final_battle_intro.002	1	1	Scripted	Advice	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
937428963	war.camp.advice.race.skaven.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
941071619	wh2.camp.prelude.ft.003.lzd	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
941852579	wh2.camp.prelude.ft.020.skv	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
94306704	wh2.camp.vortex.malekith.early_game.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	faction_leader	False	
95365817	wh2.camp.queek.intro.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
963100094	wh2.camp.prelude.ft.021.lzd	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
966793253	wh2.camp.vortex.advice.early_game.ritual_settlements.051	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
994533840	wh2.battle.intro.620	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
