character_skill_node_links_tables
3
child_key	initial_descent_tiers	parent_key	parent_link_position	child_link_position	unknown5	unknown6	unknown7
wh2_main_skill_node_def_malekith_campaign_3_2	0	wh2_main_skill_node_def_malekith_campaign_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_campaign_3_3	0	wh2_main_skill_node_def_malekith_campaign_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_campaign_3_4	0	wh2_main_skill_node_def_malekith_campaign_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_campaign_4	0	wh2_main_skill_node_def_malekith_campaign_3_1	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_malekith_campaign_4	0	wh2_main_skill_node_def_malekith_campaign_3_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_malekith_campaign_4	0	wh2_main_skill_node_def_malekith_campaign_3_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_malekith_campaign_4	0	wh2_main_skill_node_def_malekith_campaign_3_4	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_malekith_combat_1_1	0	wh2_main_skill_node_def_malekith_combat_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_combat_1_2	0	wh2_main_skill_node_def_malekith_combat_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_combat_1_3	0	wh2_main_skill_node_def_malekith_combat_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_combat_1_4	0	wh2_main_skill_node_def_malekith_combat_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_combat_2	0	wh2_main_skill_node_def_malekith_combat_1_1	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_malekith_combat_2	0	wh2_main_skill_node_def_malekith_combat_1_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_malekith_combat_2	0	wh2_main_skill_node_def_malekith_combat_1_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_malekith_combat_2	0	wh2_main_skill_node_def_malekith_combat_1_4	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_malekith_combat_3_1	0	wh2_main_skill_node_def_malekith_combat_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_combat_3_2	0	wh2_main_skill_node_def_malekith_combat_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_combat_3_3	0	wh2_main_skill_node_def_malekith_combat_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_combat_3_4	0	wh2_main_skill_node_def_malekith_combat_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_combat_4	0	wh2_main_skill_node_def_malekith_combat_3_1	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_malekith_combat_4	0	wh2_main_skill_node_def_malekith_combat_3_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_malekith_combat_4	0	wh2_main_skill_node_def_malekith_combat_3_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_malekith_combat_4	0	wh2_main_skill_node_def_malekith_combat_3_4	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_malekith_magic_1_1	0	wh2_main_skill_node_def_malekith_magic_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_magic_1_2	0	wh2_main_skill_node_def_malekith_magic_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_magic_1_3	0	wh2_main_skill_node_def_malekith_magic_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_magic_1_4	0	wh2_main_skill_node_def_malekith_magic_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_magic_2	0	wh2_main_skill_node_def_malekith_magic_1_1	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_malekith_magic_2	0	wh2_main_skill_node_def_malekith_magic_1_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_malekith_magic_2	0	wh2_main_skill_node_def_malekith_magic_1_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_malekith_magic_2	0	wh2_main_skill_node_def_malekith_magic_1_4	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_malekith_magic_3_1	0	wh2_main_skill_node_def_malekith_magic_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_magic_3_2	0	wh2_main_skill_node_def_malekith_magic_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_magic_3_3	0	wh2_main_skill_node_def_malekith_magic_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_magic_3_4	0	wh2_main_skill_node_def_malekith_magic_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_magic_4	0	wh2_main_skill_node_def_malekith_magic_3_1	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_malekith_magic_4	0	wh2_main_skill_node_def_malekith_magic_3_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_malekith_magic_4	0	wh2_main_skill_node_def_malekith_magic_3_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_malekith_magic_4	0	wh2_main_skill_node_def_malekith_magic_3_4	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_malekith_mount_2	0	wh2_main_skill_node_def_malekith_mount_1	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_mount_3	0	wh2_main_skill_node_def_malekith_mount_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_unique_1_1	0	wh2_main_skill_node_def_malekith_unique_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_unique_1_2	0	wh2_main_skill_node_def_malekith_unique_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_unique_1_3	0	wh2_main_skill_node_def_malekith_unique_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_unique_3_1	0	wh2_main_skill_node_def_malekith_unique_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_unique_3_2	0	wh2_main_skill_node_def_malekith_unique_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_malekith_unique_3_3	0	wh2_main_skill_node_def_malekith_unique_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_army_1_1	0	wh2_main_skill_node_def_morathi_army_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_army_1_2	0	wh2_main_skill_node_def_morathi_army_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_army_1_3	0	wh2_main_skill_node_def_morathi_army_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_army_1_4	0	wh2_main_skill_node_def_morathi_army_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_army_1_5	0	wh2_main_skill_node_def_morathi_army_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_army_1_6	0	wh2_main_skill_node_def_morathi_army_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_army_2	0	wh2_main_skill_node_def_morathi_army_1_1	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_army_2	0	wh2_main_skill_node_def_morathi_army_1_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_army_2	0	wh2_main_skill_node_def_morathi_army_1_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_army_2	0	wh2_main_skill_node_def_morathi_army_1_4	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_army_2	0	wh2_main_skill_node_def_morathi_army_1_5	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_army_2	0	wh2_main_skill_node_def_morathi_army_1_6	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_army_3_1	0	wh2_main_skill_node_def_morathi_army_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_army_3_2	0	wh2_main_skill_node_def_morathi_army_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_army_3_3	0	wh2_main_skill_node_def_morathi_army_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_army_3_4	0	wh2_main_skill_node_def_morathi_army_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_army_4	0	wh2_main_skill_node_def_morathi_army_3_1	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_army_4	0	wh2_main_skill_node_def_morathi_army_3_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_army_4	0	wh2_main_skill_node_def_morathi_army_3_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_army_4	0	wh2_main_skill_node_def_morathi_army_3_4	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_campaign_1_1	0	wh2_main_skill_node_def_morathi_campaign_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_campaign_1_2	0	wh2_main_skill_node_def_morathi_campaign_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_campaign_1_3	0	wh2_main_skill_node_def_morathi_campaign_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_campaign_1_4	0	wh2_main_skill_node_def_morathi_campaign_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_campaign_2	0	wh2_main_skill_node_def_morathi_campaign_1_1	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_campaign_2	0	wh2_main_skill_node_def_morathi_campaign_1_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_campaign_2	0	wh2_main_skill_node_def_morathi_campaign_1_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_campaign_2	0	wh2_main_skill_node_def_morathi_campaign_1_4	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_campaign_3_1	0	wh2_main_skill_node_def_morathi_campaign_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_campaign_3_2	0	wh2_main_skill_node_def_morathi_campaign_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_campaign_3_3	0	wh2_main_skill_node_def_morathi_campaign_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_campaign_3_4	0	wh2_main_skill_node_def_morathi_campaign_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_campaign_4	0	wh2_main_skill_node_def_morathi_campaign_3_1	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_campaign_4	0	wh2_main_skill_node_def_morathi_campaign_3_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_campaign_4	0	wh2_main_skill_node_def_morathi_campaign_3_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_campaign_4	0	wh2_main_skill_node_def_morathi_campaign_3_4	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_combat_1_1	0	wh2_main_skill_node_def_morathi_combat_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_combat_1_2	0	wh2_main_skill_node_def_morathi_combat_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_combat_1_3	0	wh2_main_skill_node_def_morathi_combat_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_combat_1_4	0	wh2_main_skill_node_def_morathi_combat_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_combat_2	0	wh2_main_skill_node_def_morathi_combat_1_1	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_combat_2	0	wh2_main_skill_node_def_morathi_combat_1_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_combat_2	0	wh2_main_skill_node_def_morathi_combat_1_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_combat_2	0	wh2_main_skill_node_def_morathi_combat_1_4	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_combat_3_1	0	wh2_main_skill_node_def_morathi_combat_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_combat_3_2	0	wh2_main_skill_node_def_morathi_combat_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_combat_3_3	0	wh2_main_skill_node_def_morathi_combat_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_generic_2	0	wh2_main_skill_node_def_morathi_generic_1	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_generic_3	0	wh2_main_skill_node_def_morathi_generic_1	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_generic_7	0	wh2_main_skill_node_def_morathi_generic_1	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_generic_4	0	wh2_main_skill_node_def_morathi_generic_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_generic_4	0	wh2_main_skill_node_def_morathi_generic_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_generic_4	0	wh2_main_skill_node_def_morathi_generic_7	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_magic_1_1	0	wh2_main_skill_node_def_morathi_magic_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_magic_1_2	0	wh2_main_skill_node_def_morathi_magic_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_magic_1_3	0	wh2_main_skill_node_def_morathi_magic_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_magic_1_4	0	wh2_main_skill_node_def_morathi_magic_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_magic_2	0	wh2_main_skill_node_def_morathi_magic_1_1	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_magic_2	0	wh2_main_skill_node_def_morathi_magic_1_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_magic_2	0	wh2_main_skill_node_def_morathi_magic_1_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_magic_2	0	wh2_main_skill_node_def_morathi_magic_1_4	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_magic_3_1	0	wh2_main_skill_node_def_morathi_magic_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_magic_3_2	0	wh2_main_skill_node_def_morathi_magic_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_magic_3_3	0	wh2_main_skill_node_def_morathi_magic_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_magic_3_4	0	wh2_main_skill_node_def_morathi_magic_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_morathi_magic_4	0	wh2_main_skill_node_def_morathi_magic_3_1	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_magic_4	0	wh2_main_skill_node_def_morathi_magic_3_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_magic_4	0	wh2_main_skill_node_def_morathi_magic_3_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_magic_4	0	wh2_main_skill_node_def_morathi_magic_3_4	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_morathi_unique_1_1	0	wh2_main_skill_node_def_morathi_unique_0	0	0	0	0	REQUIRED
wh2_main_skill_node_def_morathi_unique_1_2	0	wh2_main_skill_node_def_morathi_unique_0	0	0	0	0	REQUIRED
wh2_main_skill_node_def_morathi_unique_1_3	0	wh2_main_skill_node_def_morathi_unique_0	0	0	0	0	REQUIRED
wh2_main_skill_node_def_morathi_unique_3_1	0	wh2_main_skill_node_def_morathi_unique_2	0	0	0	0	REQUIRED
wh2_main_skill_node_def_morathi_unique_3_2	0	wh2_main_skill_node_def_morathi_unique_2	0	0	0	0	REQUIRED
wh2_main_skill_node_def_morathi_unique_3_3	0	wh2_main_skill_node_def_morathi_unique_2	0	0	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_dark_magic_1_1	0	wh2_main_skill_node_def_sorceress_dark_magic_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_dark_magic_1_2	0	wh2_main_skill_node_def_sorceress_dark_magic_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_dark_magic_1_3	0	wh2_main_skill_node_def_sorceress_dark_magic_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_dark_magic_1_4	0	wh2_main_skill_node_def_sorceress_dark_magic_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_dark_magic_2	0	wh2_main_skill_node_def_sorceress_dark_magic_1_1	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_dark_magic_2	0	wh2_main_skill_node_def_sorceress_dark_magic_1_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_dark_magic_2	0	wh2_main_skill_node_def_sorceress_dark_magic_1_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_dark_magic_2	0	wh2_main_skill_node_def_sorceress_dark_magic_1_4	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_dark_magic_3_1	0	wh2_main_skill_node_def_sorceress_dark_magic_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_dark_magic_3_2	0	wh2_main_skill_node_def_sorceress_dark_magic_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_dark_magic_3_3	0	wh2_main_skill_node_def_sorceress_dark_magic_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_dark_magic_3_4	0	wh2_main_skill_node_def_sorceress_dark_magic_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_dark_magic_4	0	wh2_main_skill_node_def_sorceress_dark_magic_3_1	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_dark_magic_4	0	wh2_main_skill_node_def_sorceress_dark_magic_3_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_dark_magic_4	0	wh2_main_skill_node_def_sorceress_dark_magic_3_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_dark_magic_4	0	wh2_main_skill_node_def_sorceress_dark_magic_3_4	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_dark_mount_2	0	wh2_main_skill_node_def_sorceress_dark_mount_1	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_dark_mount_3	0	wh2_main_skill_node_def_sorceress_dark_mount_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_fire_magic_1_1	0	wh2_main_skill_node_def_sorceress_fire_magic_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_fire_magic_1_2	0	wh2_main_skill_node_def_sorceress_fire_magic_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_fire_magic_1_3	0	wh2_main_skill_node_def_sorceress_fire_magic_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_fire_magic_1_4	0	wh2_main_skill_node_def_sorceress_fire_magic_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_fire_magic_2	0	wh2_main_skill_node_def_sorceress_fire_magic_1_1	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_fire_magic_2	0	wh2_main_skill_node_def_sorceress_fire_magic_1_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_fire_magic_2	0	wh2_main_skill_node_def_sorceress_fire_magic_1_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_fire_magic_2	0	wh2_main_skill_node_def_sorceress_fire_magic_1_4	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_fire_magic_3_1	0	wh2_main_skill_node_def_sorceress_fire_magic_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_fire_magic_3_2	0	wh2_main_skill_node_def_sorceress_fire_magic_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_fire_magic_3_3	0	wh2_main_skill_node_def_sorceress_fire_magic_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_fire_magic_3_4	0	wh2_main_skill_node_def_sorceress_fire_magic_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_fire_magic_4	0	wh2_main_skill_node_def_sorceress_fire_magic_3_1	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_fire_magic_4	0	wh2_main_skill_node_def_sorceress_fire_magic_3_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_fire_magic_4	0	wh2_main_skill_node_def_sorceress_fire_magic_3_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_fire_magic_4	0	wh2_main_skill_node_def_sorceress_fire_magic_3_4	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_fire_mount_2	0	wh2_main_skill_node_def_sorceress_fire_mount_1	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_fire_mount_3	0	wh2_main_skill_node_def_sorceress_fire_mount_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_shadow_magic_1_1	0	wh2_main_skill_node_def_sorceress_shadow_magic_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_shadow_magic_1_2	0	wh2_main_skill_node_def_sorceress_shadow_magic_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_shadow_magic_1_3	0	wh2_main_skill_node_def_sorceress_shadow_magic_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_shadow_magic_1_4	0	wh2_main_skill_node_def_sorceress_shadow_magic_0	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_shadow_magic_2	0	wh2_main_skill_node_def_sorceress_shadow_magic_1_1	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_shadow_magic_2	0	wh2_main_skill_node_def_sorceress_shadow_magic_1_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_shadow_magic_2	0	wh2_main_skill_node_def_sorceress_shadow_magic_1_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_shadow_magic_2	0	wh2_main_skill_node_def_sorceress_shadow_magic_1_4	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_shadow_magic_3_1	0	wh2_main_skill_node_def_sorceress_shadow_magic_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_shadow_magic_3_2	0	wh2_main_skill_node_def_sorceress_shadow_magic_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_shadow_magic_3_3	0	wh2_main_skill_node_def_sorceress_shadow_magic_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_shadow_magic_3_4	0	wh2_main_skill_node_def_sorceress_shadow_magic_2	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_shadow_magic_4	0	wh2_main_skill_node_def_sorceress_shadow_magic_3_1	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_shadow_magic_4	0	wh2_main_skill_node_def_sorceress_shadow_magic_3_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_shadow_magic_4	0	wh2_main_skill_node_def_sorceress_shadow_magic_3_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_shadow_magic_4	0	wh2_main_skill_node_def_sorceress_shadow_magic_3_4	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_def_sorceress_shadow_mount_2	0	wh2_main_skill_node_def_sorceress_shadow_mount_1	1	1	0	0	REQUIRED
wh2_main_skill_node_def_sorceress_shadow_mount_3	0	wh2_main_skill_node_def_sorceress_shadow_mount_2	1	1	0	0	REQUIRED
wh2_main_skill_node_dwf_thane_self_02	0	wh2_main_skill_node_dwf_thane_self_01	1	1	0	0	REQUIRED
wh2_main_skill_node_dwf_thane_self_03	0	wh2_main_skill_node_dwf_thane_self_01	1	1	0	0	REQUIRED
wh2_main_skill_node_dwf_thane_self_04	0	wh2_main_skill_node_dwf_thane_self_01	1	1	0	0	REQUIRED
wh2_main_skill_node_dwf_thane_self_05	0	wh2_main_skill_node_dwf_thane_self_01	1	1	0	0	REQUIRED
wh2_main_skill_node_dwf_thane_self_06	0	wh2_main_skill_node_dwf_thane_self_02	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_dwf_thane_self_06	0	wh2_main_skill_node_dwf_thane_self_03	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_dwf_thane_self_06	0	wh2_main_skill_node_dwf_thane_self_04	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_dwf_thane_self_06	0	wh2_main_skill_node_dwf_thane_self_05	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_dwf_thane_self_07	0	wh2_main_skill_node_dwf_thane_self_06	1	1	0	0	REQUIRED
wh2_main_skill_node_dwf_thane_self_08	0	wh2_main_skill_node_dwf_thane_self_06	1	1	0	0	REQUIRED
wh2_main_skill_node_dwf_thane_self_09	0	wh2_main_skill_node_dwf_thane_self_06	1	1	0	0	REQUIRED
wh2_main_skill_node_dwf_thane_self_10	0	wh2_main_skill_node_dwf_thane_self_06	1	1	0	0	REQUIRED
wh2_main_skill_node_dwf_thane_self_11	0	wh2_main_skill_node_dwf_thane_self_07	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_dwf_thane_self_11	0	wh2_main_skill_node_dwf_thane_self_08	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_dwf_thane_self_11	0	wh2_main_skill_node_dwf_thane_self_09	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_dwf_thane_self_11	0	wh2_main_skill_node_dwf_thane_self_10	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_emp_captain_self_02	0	wh2_main_skill_node_emp_captain_self_01	1	1	0	0	REQUIRED
wh2_main_skill_node_emp_captain_self_03	0	wh2_main_skill_node_emp_captain_self_01	1	1	0	0	REQUIRED
wh2_main_skill_node_emp_captain_self_04	0	wh2_main_skill_node_emp_captain_self_01	1	1	0	0	REQUIRED
wh2_main_skill_node_emp_captain_self_05	0	wh2_main_skill_node_emp_captain_self_01	1	1	0	0	REQUIRED
wh2_main_skill_node_emp_captain_self_06	0	wh2_main_skill_node_emp_captain_self_02	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_emp_captain_self_06	0	wh2_main_skill_node_emp_captain_self_03	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_emp_captain_self_06	0	wh2_main_skill_node_emp_captain_self_04	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_emp_captain_self_06	0	wh2_main_skill_node_emp_captain_self_05	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_emp_captain_self_07	0	wh2_main_skill_node_emp_captain_self_06	1	1	0	0	REQUIRED
wh2_main_skill_node_emp_captain_self_08	0	wh2_main_skill_node_emp_captain_self_06	1	1	0	0	REQUIRED
wh2_main_skill_node_emp_captain_self_09	0	wh2_main_skill_node_emp_captain_self_06	1	1	0	0	REQUIRED
wh2_main_skill_node_emp_captain_self_10	0	wh2_main_skill_node_emp_captain_self_06	1	1	0	0	REQUIRED
wh2_main_skill_node_emp_captain_self_11	0	wh2_main_skill_node_emp_captain_self_07	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_emp_captain_self_11	0	wh2_main_skill_node_emp_captain_self_08	1	1	0	0	SUBSET_REQUIRED
