ancillary_to_effects_tables
0
ancillary	effect	effect_scope	value
wh_main_anc_follower_dwarfs_dwarfen_tattooist	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	3
wh_main_anc_follower_dwarfs_goldsmith	wh_main_effect_technology_economy_gdp_mod_mining_dwarfs	character_to_region_own	8
wh_main_anc_follower_dwarfs_grudgekeeper	wh_main_effect_force_unit_stat_morale_versus_greenskins	general_to_force_own	4
wh_main_anc_follower_dwarfs_guildmaster	wh_main_effect_economy_trade_tariff_mod	character_to_faction	5
wh_main_anc_follower_dwarfs_jewelsmith	wh_main_effect_technology_economy_gdp_mod_culture_dwarfs	character_to_region_own	6
wh_main_anc_follower_dwarfs_miner	wh_main_effect_technology_economy_gdp_mod_mining_dwarfs	character_to_region_own	15
wh_main_anc_follower_dwarfs_powder_mixer	wh_main_effect_force_army_campaign_recruitment_cost_artillery	character_to_province_own	-7
wh_main_anc_follower_dwarfs_prospector	wh_main_effect_force_all_campaign_sacking_income	character_to_character_own	9
wh_main_anc_follower_dwarfs_reckoner	wh_main_effect_character_stat_mod_personal_aura_morale_effect	character_to_character_own	4
wh_main_anc_follower_dwarfs_runebearer	wh_main_effect_agent_movement_range_mod	character_to_character_own	10
wh_main_anc_follower_dwarfs_runesmith_apprentice	wh_main_effect_agent_recruitment_cost_mod_runesmith	character_to_province_own	-10
wh_main_anc_follower_dwarfs_sapper	wh_main_effect_force_army_campaign_siege_attack_holdout_time	character_to_character_own	-1
wh_main_anc_follower_dwarfs_shieldbreaker	wh_main_effect_force_unit_stat_morale_during_siege_subterranean	general_to_force_own	4
wh_main_anc_follower_dwarfs_shieldbreaker	wh_main_effect_force_unit_stat_morale_during_subterranean	general_to_force_own	4
wh_main_anc_follower_dwarfs_shipwright	wh2_main_effect_force_army_campaign_attrition_all_sea_resistance	general_to_force_own	-60
wh_main_anc_follower_dwarfs_slayer_ward	wh_main_effect_tech_upkeep_cost_reduction_slayers	general_to_force_own	-8
wh_main_anc_follower_dwarfs_stonemason	wh_main_effect_technology_economy_gdp_mod_mining_dwarfs	character_to_region_own	8
wh_main_anc_follower_dwarfs_teller_of_tales	wh_main_effect_public_order_characters	character_to_province_own	1
wh_main_anc_follower_dwarfs_teller_of_tales	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	2
wh_main_anc_follower_dwarfs_treasure_hunter	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	7
wh_main_anc_follower_dwarfs_troll_slayer	wh_main_effect_character_stat_mod_bonus_v_large	character_to_character_own	14
wh_main_anc_follower_empire_agitator	wh_main_effect_public_order_characters	character_to_province_own	1
wh_main_anc_follower_empire_apprentice_wizard	wh_main_effect_military_force_winds_of_magic_depletion_mod_items	character_to_force_own_unseen	20
wh_main_anc_follower_empire_barber_surgeon	wh_main_effect_force_all_campaign_replenishment_rate	general_to_force_own	10
wh_main_anc_follower_empire_bone_picker	wh_main_effect_force_all_campaign_captives	character_to_force_own_unseen	12
wh_main_anc_follower_empire_burgher	wh_main_effect_public_order_characters	character_to_province_own	1
wh_main_anc_follower_empire_camp_follower	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1
wh_main_anc_follower_empire_charcoal_burner	wh_main_effect_public_order_characters	character_to_province_own	1
wh_main_anc_follower_empire_coachman	wh_main_effect_economy_trade_tariff_mod	character_to_faction	6
wh_main_anc_follower_empire_entertainer	wh_main_effect_public_order_characters	character_to_province_own	2
wh_main_anc_follower_empire_estalian_diestro	wh_main_effect_tech_unit_xp_levels_emp_crossbowmen_spearmen	general_to_force_own	1
wh_main_anc_follower_empire_ferryman	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	5
wh_main_anc_follower_empire_hunter	wh_main_effect_force_army_campaign_ambush_attack_success_chance	agent_to_parent_army_own	10
wh_main_anc_follower_empire_jailer	wh_main_effect_public_order_characters	character_to_province_own	1
wh_main_anc_follower_empire_light_college_acolyte	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	3
wh_main_anc_follower_empire_marine	wh_main_effect_force_navy_campaign_attrition_high_seas_resistance	general_to_force_own	-15
wh_main_anc_follower_empire_messenger	wh_main_effect_agent_movement_range_mod	character_to_character_own	6
wh_main_anc_follower_empire_noble	wh_main_effect_public_order_characters	character_to_province_own	1
wh_main_anc_follower_empire_peasant	wh_main_effect_economy_gdp_mod_all	character_to_region_own	1
wh_main_anc_follower_empire_rat_catcher	wh_main_effect_force_army_campaign_attrition_all_resistance	general_to_force_own	-10
wh_main_anc_follower_empire_road_warden	wh_main_effect_force_army_campaign_ambush_defence_success_chance	general_to_force_own	15
wh_main_anc_follower_empire_road_warden	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	2
wh_main_anc_follower_empire_scribe	wh_main_effect_agent_movement_range_mod	character_to_character_own	8
wh_main_anc_follower_empire_seaman	wh_main_effect_force_navy_campaign_attrition_high_seas_resistance	general_to_force_own	-15
wh_main_anc_follower_empire_thief	wh_main_effect_force_all_campaign_raid_income	agent_to_parent_army_own	15
wh_main_anc_follower_empire_tradesman	wh_main_effect_economy_trade_tariff_mod	character_to_faction	8
wh_main_anc_follower_empire_watchman	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-4
wh_main_anc_follower_empire_woodsman	wh_main_effect_economy_gdp_mod_all	character_to_region_own	10
wh_main_anc_follower_greenskins_backstabba	wh_main_effect_character_mod_ancillary_steal	character_to_character_own	8
wh_main_anc_follower_greenskins_bat-winged_loony	wh_main_effect_force_all_campaign_raid_income	general_to_force_own	7
wh_main_anc_follower_greenskins_boggart	wh_main_effect_tech_upkeep_cost_reduction_goblins	general_to_force_own	-4
wh_main_anc_follower_greenskins_bully	wh_main_effect_force_all_campaign_sacking_income	character_to_character_own	6
wh_main_anc_follower_greenskins_dog_boy_scout	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	10
wh_main_anc_follower_greenskins_dung_collector	wh_main_effect_economy_gdp_mod_all	character_to_region_own	4
wh_main_anc_follower_greenskins_gobbo_ranta	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	3
wh_main_anc_follower_greenskins_idol_carva	wh_main_effect_public_order_characters	character_to_province_own	1
wh_main_anc_follower_greenskins_idol_carva	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	2
wh_main_anc_follower_greenskins_pit_boss	wh_main_effect_force_all_campaign_captives	character_to_force_own_unseen	15
wh_main_anc_follower_greenskins_savage_orc_prodda	wh_main_effect_tech_recruitment_cost_reduction_savage_orcs	character_to_province_own	-15
wh_main_anc_follower_greenskins_serial_loota	wh_main_effect_force_all_campaign_loot_income	character_to_character_own	5
wh_main_anc_follower_greenskins_shamans_lacky	wh_main_effect_agent_recruitment_cost_mod_wizard_greenskins	character_to_province_own	-8
wh_main_anc_follower_greenskins_shroom_gathera	wh_main_effect_force_unit_stat_morale_night_goblins	general_to_force_own	3
wh_main_anc_follower_greenskins_shroom_gathera	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	2
wh_main_anc_follower_greenskins_snotling_scavengers	wh_main_effect_force_all_campaign_sacking_income	character_to_character_own	10
wh_main_anc_follower_greenskins_spider-god_priest	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	2
wh_main_anc_follower_greenskins_spider-god_priest	wh_main_effect_tech_battle_morale_increase_spider_riders	general_to_force_own	3
wh_main_anc_follower_greenskins_squig_mascot	wh_main_effect_force_unit_stat_morale_goblins	general_to_force_own	5
wh_main_anc_follower_greenskins_swindla	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	7
wh_main_anc_follower_greenskins_troll_herder	wh_main_effect_force_army_campaign_recruitment_cost_trolls	character_to_province_own	-15
wh_main_anc_follower_halfling_fieldwarden	wh_main_effect_force_army_campaign_ambush_defence_success_chance	general_to_force_own	10
wh_main_anc_follower_norsca_berserker	wh_main_effect_force_all_campaign_captives	character_to_force_own_unseen	12
wh_main_anc_follower_undead_black_cat	wh_main_effect_public_order_characters	character_to_province_own	1
wh_main_anc_follower_undead_carrion	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	7
wh_main_anc_follower_undead_corpse_thief	wh_main_effect_character_mod_ancillary_steal	character_to_character_own	8
wh_main_anc_follower_undead_crone	wh_main_effect_agent_recruitment_cost_mod_spy_vampire_counts	character_to_province_own	-12
wh_main_anc_follower_undead_dreg	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_main_anc_follower_undead_flesh_golem	wh_main_effect_agent_movement_range_mod	character_to_character_own	4
wh_main_anc_follower_undead_grave_digger	wh_main_effect_raise_dead_recruitment_cost_mod	character_to_character_own	-7
wh_main_anc_follower_undead_manservant	wh_main_effect_agent_movement_range_mod	character_to_character_own	5
wh_main_anc_follower_undead_mortal_informer	wh_main_effect_character_mod_ancillary_drop	character_to_character_own	4
wh_main_anc_follower_undead_poltergeist	wh_main_effect_public_order_characters	character_to_province_own	1
wh_main_anc_follower_undead_possessed_mirror	wh_main_effect_character_campaign_spotting_chance	character_to_character_own	12
wh_main_anc_follower_undead_treasurer	wh_main_effect_economy_gdp_mod_culture_vampires	character_to_region_own	8
wh_main_anc_follower_undead_warlock	wh_main_effect_force_army_campaign_ambush_defence_success_chance	general_to_force_own	10
wh_main_anc_follower_undead_warp_stone_hunter	wh_main_effect_economy_gdp_mod_all	character_to_region_own	4
wh_main_anc_rune_rune_of_fury	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	5
wh_main_anc_rune_rune_of_might	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	6
wh_main_anc_rune_rune_of_parrying	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh_main_anc_rune_rune_of_striking	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_main_anc_talisman_amulet_of_sea_gold	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_talisman_amulet_of_sea_gold	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	10
wh_main_anc_talisman_amulet_of_sea_gold	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh_main_anc_talisman_amulet_of_sea_gold	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	20
wh_main_anc_talisman_amulet_of_sea_gold	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	5
wh_main_anc_talisman_dawnstone	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	15
wh_main_anc_talisman_dragon_cloak_of_fyrskar	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_talisman_dragon_cloak_of_fyrskar	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh_main_anc_talisman_dragon_cloak_of_fyrskar	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	20
wh_main_anc_talisman_dragon_cloak_of_fyrskar	wh_main_effect_character_stat_mod_ward_save_fire	character_to_character_own	20
wh_main_anc_talisman_dragon_cloak_of_fyrskar	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1
wh_main_anc_talisman_dragonbane_gem	wh_main_effect_character_stat_mod_ward_save_fire	character_to_character_own	30
wh_main_anc_talisman_luckstone	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	10
wh_main_anc_talisman_obsidian_amulet	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	15
wh_main_anc_talisman_obsidian_lodestone	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	20
wh_main_anc_talisman_obsidian_trinket	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	10
wh_main_anc_talisman_opal_amulet	wh_main_effect_ability_enable_master_opal_amulet	character_to_character_own	1
wh_main_anc_talisman_pidgeon_plucker_pendant	wh_main_effect_ability_enable_pidgeon_plucker_pendant	character_to_character_own	1
wh_main_anc_talisman_seed_of_rebirth	wh_main_effect_ability_enable_seed_of_rebirth	character_to_character_own	1
wh_main_anc_talisman_talisman_of_endurance	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	15
wh_main_anc_talisman_talisman_of_preservation	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	20
wh_main_anc_talisman_talisman_of_protection	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh_main_anc_talisman_the_dragon_crown_of_karaz	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	3
wh_main_anc_talisman_the_dragon_crown_of_karaz	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	3
wh_main_anc_talisman_the_dragon_crown_of_karaz	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	10
wh_main_anc_talisman_the_dragon_crown_of_karaz	wh_main_effect_general_mod_tunnel_interception_chance	character_to_character_own	10
wh_main_anc_talisman_the_dragon_crown_of_karaz	wh_main_effect_public_order_characters	character_to_province_own_factionwide	3
wh_main_anc_talisman_the_dragon_crown_of_karaz	wh_main_effect_tech_unit_xp_levels_longbeards	general_to_force_own	1
wh_main_anc_talisman_the_dragon_crown_of_karaz	wh_main_effect_unit_enable_attribute_immune_to_psychology	character_to_character_own	1
wh_main_anc_talisman_the_eye_of_sheerian	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_talisman_the_eye_of_sheerian	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	3
wh_main_anc_talisman_the_eye_of_sheerian	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	3
wh_main_anc_talisman_the_eye_of_sheerian	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	25
wh_main_anc_talisman_the_silver_seal	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_talisman_the_silver_seal	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh_main_anc_talisman_the_silver_seal	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	20
wh_main_anc_talisman_the_silver_seal	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	15
wh_main_anc_talisman_the_silver_seal	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1
wh_main_anc_talisman_the_silver_seal	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	5
wh_main_anc_talisman_the_white_cloak_of_ulric	wh_main_effect_ability_enable_the_white_cloak_of_ulric	character_to_character_own	1
wh_main_anc_weapon_axe_of_dargo	wh_main_effect_ability_enable_axe_of_dargo	character_to_character_own	1
wh_main_anc_weapon_axe_of_dargo	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_axe_of_dargo	wh_main_effect_character_stat_mod_bonus_v_large	character_to_character_own	6
wh_main_anc_weapon_axe_of_dargo	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_main_anc_weapon_axe_of_dargo	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_main_anc_weapon_axe_of_dargo	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10
wh_main_anc_weapon_axe_of_dargo	wh_main_effect_force_all_campaign_upkeep	general_to_force_own	-5
wh_main_anc_weapon_bashas_axe_of_stunty_smashin	wh_main_effect_character_stat_mod_ap_damage	character_to_character_own	10
wh_main_anc_weapon_bashas_axe_of_stunty_smashin	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	4
wh_main_anc_weapon_bashas_axe_of_stunty_smashin	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	5
wh_main_anc_weapon_battleaxe_of_the_last_waaagh	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_battleaxe_of_the_last_waaagh	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	8
wh_main_anc_weapon_battleaxe_of_the_last_waaagh	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	8
wh_main_anc_weapon_battleaxe_of_the_last_waaagh	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	-5
wh_main_anc_weapon_berserker_sword	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	7
wh_main_anc_weapon_berserker_sword	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	4
wh_main_anc_weapon_biting_blade	wh_main_effect_character_stat_mod_ap_damage	character_to_character_own	8
wh_main_anc_weapon_chaos_tomb_blade	wh_main_effect_ability_enable_chaos_tomb_blade	character_to_character_own	1
wh_main_anc_weapon_chaos_tomb_blade	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_chaos_tomb_blade	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_main_anc_weapon_chaos_tomb_blade	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	10
wh_main_anc_weapon_chaos_tomb_blade	wh_main_effect_force_all_campaign_replenishment_rate	general_to_force_own	5
wh_main_anc_weapon_chaos_tomb_blade	wh_main_effect_tech_upkeep_cost_reduction_skeletons	general_to_force_own	-10
wh_main_anc_weapon_fencers_blades	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_main_anc_weapon_fencers_blades	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh_main_anc_weapon_filth_mace	wh_main_effect_ability_enable_filth_mace	character_to_character_own	1
wh_main_anc_weapon_filth_mace	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_ghal_maraz	wh_main_effect_ability_enable_ghal_maraz	character_to_character_own	1
wh_main_anc_weapon_ghal_maraz	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_ghal_maraz	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	8
wh_main_anc_weapon_ghal_maraz	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	10
wh_main_anc_weapon_ghal_maraz	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_main_anc_weapon_ghal_maraz	wh_main_effect_public_order_characters	character_to_province_own_factionwide	3
wh_main_anc_weapon_giant_blade	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	10
wh_main_anc_weapon_gitsnik	wh_main_effect_ability_enable_gitsnik	character_to_character_own	1
wh_main_anc_weapon_gitsnik	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_gitsnik	wh_main_effect_character_stat_mod_bonus_v_large	character_to_character_own	12
wh_main_anc_weapon_gitsnik	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_main_anc_weapon_gitsnik	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_main_anc_weapon_gitsnik	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10
wh_main_anc_weapon_gitsnik	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	5
wh_main_anc_weapon_gold_sigil_sword	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	3
wh_main_anc_weapon_gold_sigil_sword	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	3
wh_main_anc_weapon_hellfire_sword	wh_main_effect_ability_enable_hellfire_sword	character_to_character_own	1
wh_main_anc_weapon_hellfire_sword	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_obsidian_blade	wh_main_effect_character_stat_mod_ap_damage	character_to_character_own	20
wh_main_anc_weapon_ogre_blade	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	8
wh_main_anc_weapon_red_axe_of_karak_eight_peaks	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_red_axe_of_karak_eight_peaks	wh_main_effect_force_unit_stat_melee_attack_versus_greenskins	character_to_character_own	6
wh_main_anc_weapon_red_axe_of_karak_eight_peaks	wh_main_effect_force_unit_stat_melee_damage_versus_greenskins	character_to_character_own	8
wh_main_anc_weapon_relic_sword	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	4
wh_main_anc_weapon_runefang	wh_main_effect_ability_enable_runefang	character_to_character_own	1
wh_main_anc_weapon_runefang	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_shrieking_blade	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_shrieking_blade	wh_main_effect_unit_enable_attribute_fear	character_to_character_own	1
wh_main_anc_weapon_shrieking_blade	wh_main_effect_unit_enable_attribute_terror	character_to_character_own	1
wh_main_anc_weapon_skabscrath	wh_main_effect_ability_enable_skabscrath	character_to_character_own	1
wh_main_anc_weapon_skabscrath	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_slaggas_slashas	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	8
wh_main_anc_weapon_slaggas_slashas	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	8
wh_main_anc_weapon_slaggas_slashas	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_main_anc_weapon_slaggas_slashas	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10
wh_main_anc_weapon_slaggas_slashas	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	5
wh_main_anc_weapon_sliverslash	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_sliverslash	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	8
wh_main_anc_weapon_sliverslash	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	8
wh_main_anc_weapon_sliverslash	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_main_anc_weapon_sliverslash	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10
wh_main_anc_weapon_sliverslash	wh_main_effect_religion_conversion_chaos	character_to_character_own_provincetext	5
wh_main_anc_weapon_starcrusher	wh_main_effect_ability_enable_starcrusher	character_to_character_own	1
wh_main_anc_weapon_starcrusher	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_starcrusher	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	9
wh_main_anc_weapon_starcrusher	wh_main_effect_force_all_campaign_replenishment_rate	general_to_force_own	5
wh_main_anc_weapon_stave_of_ruinous_corruption	wh_dlc05_effect_ability_enable_stave_of_ruinous_corruption	character_to_character_own	1
wh_main_anc_weapon_stave_of_ruinous_corruption	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_stave_of_ruinous_corruption	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_main_anc_weapon_stave_of_ruinous_corruption	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10
wh_main_anc_weapon_stave_of_ruinous_corruption	wh_main_effect_force_all_campaign_upkeep	general_to_force_own	-5
wh_main_anc_weapon_sword_of_anti-heroes	wh_main_effect_ability_enable_sword_of_anti-heroes	character_to_character_own	1
wh_main_anc_weapon_sword_of_anti-heroes	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_sword_of_anti-heroes	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	5
wh_main_anc_weapon_sword_of_battle	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	2
wh_main_anc_weapon_sword_of_battle	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	4
wh_main_anc_weapon_sword_of_bloodshed	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	8
wh_main_anc_weapon_sword_of_bloodshed	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	6
wh_main_anc_weapon_sword_of_might	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	6
wh_main_anc_weapon_sword_of_strife	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	4
wh_main_anc_weapon_sword_of_strife	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	5
wh_main_anc_weapon_sword_of_striking	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	4
wh_main_anc_weapon_sword_of_striking	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	2
wh_main_anc_weapon_sword_of_swift_slaying	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	6
wh_main_anc_weapon_sword_of_swift_slaying	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	3
wh_main_anc_weapon_sword_of_unholy_power	wh_main_effect_ability_enable_sword_of_unholy_power	character_to_character_own	1
wh_main_anc_weapon_sword_of_unholy_power	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_sword_of_unholy_power	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_main_anc_weapon_sword_of_unholy_power	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	10
wh_main_anc_weapon_sword_of_unholy_power	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_main_anc_weapon_sword_of_unholy_power	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10
wh_main_anc_weapon_sword_of_unholy_power	wh_main_effect_religion_conversion_undeath	character_to_character_own_provincetext	5
wh_main_anc_weapon_the_axe_of_grimnir	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_the_axe_of_grimnir	wh_main_effect_character_stat_mod_ap_damage	character_to_character_own	12
wh_main_anc_weapon_the_axe_of_grimnir	wh_main_effect_character_stat_mod_bonus_v_large	character_to_character_own	4
wh_main_anc_weapon_the_axe_of_grimnir	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_main_anc_weapon_the_axe_of_grimnir	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_main_anc_weapon_the_axe_of_grimnir	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10
wh_main_anc_weapon_the_axe_of_grimnir	wh_main_effect_force_all_campaign_upkeep	general_to_force_own	-5
wh_main_anc_weapon_the_hammer_of_karak_drazh	wh_main_effect_ability_enable_the_hammer_of_karak_drazh	character_to_character_own	1
wh_main_anc_weapon_the_hammer_of_karak_drazh	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_the_mace_of_helsturm	wh_main_effect_ability_enable_the_mace_of_helsturm	character_to_character_own	1
wh_main_anc_weapon_the_mace_of_helsturm	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_the_middenland_runefang	wh_dlc05_effect_ability_enable_the_middenland_runefang	character_to_character_own	1
wh_main_anc_weapon_the_middenland_runefang	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_the_middenland_runefang	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_main_anc_weapon_the_middenland_runefang	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	5
wh_main_anc_weapon_the_middenland_runefang	wh_main_effect_public_order_characters	character_to_province_own	5
wh_main_anc_weapon_the_reikland_runefang	wh_main_effect_ability_enable_the_reikland_runefang	character_to_character_own	1
wh_main_anc_weapon_the_reikland_runefang	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_the_reikland_runefang	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_main_anc_weapon_the_reikland_runefang	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	10
wh_main_anc_weapon_the_reikland_runefang	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	15
wh_main_anc_weapon_the_reikland_runefang	wh_main_effect_public_order_characters	character_to_province_own	5
wh_main_anc_weapon_the_slayer_of_kings	wh_main_effect_ability_enable_the_slayer_of_kings	character_to_character_own	1
wh_main_anc_weapon_the_slayer_of_kings	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
