land_units_tables
43
accuracy	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	historical_description_text	key	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_animals	animal	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strenghts_weaknesses_text	supports_first_person	training_level	officer	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	reload	loose_spacing	selected_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flames	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missiles	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion
15	wh2_main_body_5	2100	inf_ranged	8	inf_mis	9	60	wh2_main_unit_long_text_lzd_inf_skink_skirmishers_0	wh2_main_lzd_inf_skink_skirmishers_0	hu7_skink_club_and_blowpipe	wh2_main_lzd_inf_skink_360_blood_dismembers	18	16	50	70		0		0	wh2_main_lzd_skink_club	wh2_main_lzd_blowpipe	5	none	wh2_main_unit_short_text_lzd_inf_skink_skirmishers_0	wh2_main_inf_chaotic_formation_loose	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_guerrilla_hideForest_footFireMove	60	80	10	False	vo_sel_lzd_skink_skirmishers	vo_sel_generic	vo_sel_generic	1	10	aquatic_small	0	26	0	5	0	7	15	0	ranged_harasser	True	False	False
15	wh2_main_body_5	2100	inf_ranged	8	inf_mis	9	60	wh2_main_unit_long_text_lzd_inf_skink_skirmishers_blessed_0	wh2_main_lzd_inf_skink_skirmishers_blessed_0	hu7_skink_club_and_blowpipe	wh2_main_lzd_inf_skink_360_blood_dismembers	18	21	50	90		0		0	wh2_main_lzd_skink_club	wh2_main_lzd_blowpipe	5	none	wh2_main_unit_short_text_lzd_inf_skink_skirmishers_blessed_0	wh2_main_inf_chaotic_formation_loose	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_guerrilla_hideForest_footFireMove	60	80	10	False	vo_sel_lzd_skink_skirmishers	vo_sel_generic	vo_sel_generic	1	10	aquatic_small	0	26	0	70	0	7	15	0	ranged_harasser	True	False	False
10	wh2_main_body_60	2100	inf_melee	20	inf_mel	9	60	wh2_main_unit_long_text_lzd_inf_temple_guards	wh2_main_lzd_inf_temple_guards	hu7b_saurus_halberd_and_shield	wh2_main_lzd_inf_saurus_temple_guard_blood_dismembers	38	45	90	300		0		0	wh2_main_lzd_temple_guard_halberd		7	wh_missile_block_35_wood	wh2_main_unit_short_text_lzd_inf_temple_guards	wh2_main_lzd_saurus	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_chargeReflectorVsL_hideForest_elite	160	160	0	False	vo_sel_lzd_templeguard	vo_sel_generic	vo_sel_generic	1	10	small	0	0	0	5	0	15	15	0	melee	False	False	False
10	wh2_main_body_60	2100	inf_melee	40	inf_mel	9	60	wh2_main_unit_long_text_lzd_inf_temple_guards_blessed	wh2_main_lzd_inf_temple_guards_blessed	hu7b_saurus_halberd_and_shield	wh2_main_lzd_inf_saurus_temple_guard_blood_dismembers	44	45	90	300		0		0	wh2_main_lzd_temple_guard_halberd		7	wh_missile_block_35_wood	wh2_main_unit_short_text_lzd_inf_temple_guards_blessed	wh2_main_lzd_saurus	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_chargeReflectorVsL_hideForest_elite	160	160	0	False	vo_sel_lzd_templeguard	vo_sel_generic	vo_sel_generic	1	10	small	0	0	0	5	0	15	15	0	melee	False	False	False
10	wh2_main_body_100	2100	war_beast	70	inf_mel	9	60	wh2_main_unit_long_text_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_ancient_stegadon	hu7_skink_hq1_stegadon_wb_javelin	wh_main_infantry_rider	28	34	75	13200	wh2_main_lzd_mnt_stegadon_ancient	0		1	wh2_main_lzd_ancient_stegadon	wh2_main_lzd_mon_stegadon_blowpipe	1	none	wh2_main_unit_short_text_lzd_mon_ancient_stegadon	wh_main_monster	placeholder	False	poorly_trained	wh2_main_lzd_mon_ancient_stegadon_riders			True	40	1500	0	wh2_fear_mountedFireMove_terror	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	60	80	0	0	0	15	15	0	melee_gatecrusher_highvalue	False	False	False
0	wh2_main_body_100	2100	inf_melee	28	inf_mel	9	60	wh2_main_unit_long_text_lzd_mon_bastiladon_0	wh2_main_lzd_mon_bastiladon_0	hq1_bastiladon	wh2_main_lzd_mon_bastiladon	23	26	60	10000		0		0	wh2_main_lzd_bastiladon		1	none	wh2_main_unit_short_text_lzd_mon_bastiladon_0	wh_main_monster	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh2_fear_rampage_terror	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	0	15	15	0	melee_gatecrusher	False	False	False
0	wh2_main_body_100	2100	war_beast	34	inf_mel	9	60	wh2_main_unit_long_text_lzd_mon_bastiladon_1	wh2_main_lzd_mon_bastiladon_1	hu7_skink_hq1_stegadon_wb_javelin	wh2_main_lzd_mon_bastiladon_platform_healing	23	30	65	10000	wh2_main_lzd_mnt_bastiladon_1	0		1	wh2_main_lzd_bastiladon		1	none	wh2_main_unit_short_text_lzd_mon_bastiladon_1	wh_main_monster	placeholder	False	poorly_trained	wh2_main_lzd_mon_bastilidon_riders_primary_ammo			True	40	1500	0	wh_fear_terror	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	0	70	0	0	0	15	15	0	melee_gatecrusher_support	False	False	False
10	wh2_main_body_100	2100	war_beast	34	inf_mis	9	60	wh2_main_unit_long_text_lzd_mon_bastiladon_2	wh2_main_lzd_mon_bastiladon_2	hu7_skink_hq1_stegadon_wb_javelin	wh2_main_lzd_mon_bastiladon_platform	23	30	65	10000	wh2_main_lzd_mnt_bastiladon_2	0		1	wh2_main_lzd_bastiladon	wh2_main_lzd_bastiladon_solar_engine	1	none	wh2_main_unit_short_text_lzd_mon_bastiladon_2	wh_main_monster	placeholder	False	poorly_trained	wh2_main_lzd_mon_bastilidon_riders			True	40	1500	0	wh_fear_terror	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	70	18	0	0	0	15	15	0	ranged_no_skirmish_gatecrusher	False	False	False
10	wh2_main_body_100	2100	war_beast	34	inf_mis	9	60	wh2_main_unit_long_text_lzd_mon_bastiladon_blessed_2	wh2_main_lzd_mon_bastiladon_blessed_2	hu7_skink_hq1_stegadon_wb_javelin	wh2_main_lzd_mon_bastiladon_platform	23	40	65	11000	wh2_main_lzd_mnt_bastiladon_2	0		1	wh2_main_lzd_bastiladon	wh2_main_lzd_bastiladon_solar_engine	1	none	wh2_main_unit_short_text_lzd_mon_bastiladon_blessed_2	wh_main_monster	placeholder	False	poorly_trained	wh2_main_lzd_mon_bastilidon_riders			True	40	1500	0	wh2_fatigueImmune_fear_terror	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	70	18	0	0	0	15	15	0	ranged_no_skirmish_gatecrusher	False	False	False
0	wh2_main_body_75	2100	inf_melee	58	inf_mel	9	60	wh2_main_unit_long_text_lzd_mon_carnosaur_0	wh2_main_lzd_mon_carnosaur_0	rp3b_carnosaur	wh2_main_lzd_mon_carnosaur	42	37	60	10800		0		0	wh2_main_lzd_feral_carnosaur		1	none	wh2_main_unit_short_text_lzd_mon_carnosaur_0	wh_main_monster	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh2_fear_rampage_terror	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	0	15	15	0	melee_gatecrusher	False	False	False
0	wh2_main_body_75	2100	inf_melee	70	inf_mel	9	60	wh2_main_unit_long_text_lzd_mon_carnosaur_blessed_0	wh2_main_lzd_mon_carnosaur_blessed_0	rp3b_carnosaur	wh2_main_lzd_mon_carnosaur_blessed	50	37	60	10800		0		0	wh2_main_lzd_feral_carnosaur		1	none	wh2_main_unit_short_text_lzd_mon_carnosaur_blessed_0	wh_main_monster	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh2_fear_rampage_terror	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	50	0	15	15	0	melee_gatecrusher	False	False	False
10	wh2_main_body_80	2100	inf_melee	22	inf_mel	20	65	wh2_main_unit_long_text_lzd_mon_kroxigors	wh2_main_lzd_mon_kroxigors	hu7c_kroxigor_2handed_axe	wh2_main_lzd_mon_kroxigor	38	30	70	1200		0		0	wh2_main_lzd_kroxigor		3	none	wh2_main_unit_short_text_lzd_mon_kroxigors	wh_main_monstrous_trolls	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_fear_hideForest	160	160	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	aquatic_large	0	0	0	0	0	15	15	0	melee_gatecrusher_shock	False	False	False
10	wh2_main_body_80	2100	inf_melee	22	inf_mel	20	65	wh2_main_unit_long_text_lzd_mon_kroxigors_blessed	wh2_main_lzd_mon_kroxigors_blessed	hu7c_kroxigor_2handed_axe	wh2_main_lzd_mon_kroxigor	42	34	70	1200		0		0	wh2_main_lzd_kroxigor		3	none	wh2_main_unit_short_text_lzd_mon_kroxigors_blessed	wh_main_monstrous_trolls	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_fear_hideForest	160	160	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	aquatic_large	0	0	0	0	0	15	15	0	melee_gatecrusher_shock	False	False	False
0	wh2_main_body_90	2100	inf_melee	76	inf_mel	9	60	wh2_main_unit_long_text_lzd_mon_stegadon_0	wh2_main_lzd_mon_stegadon_0	hq1_stegadon	wh2_main_lzd_mon_stegadon	32	34	60	12000		0		0	wh2_main_lzd_stegadon		1	none	wh2_main_unit_short_text_lzd_mon_stegadon_0	wh_main_monster	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh2_fear_rampage_terror	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	0	15	15	0	melee_gatecrusher	False	False	False
10	wh2_main_body_90	2100	war_beast	70	inf_mis	9	60	wh2_main_unit_long_text_lzd_mon_stegadon_1	wh2_main_lzd_mon_stegadon_1	hu7_skink_hq1_stegadon_wb_javelin	wh_main_infantry_rider	32	34	65	12600	wh2_main_lzd_mnt_stegadon	0		1	wh2_main_lzd_stegadon	wh2_main_lzd_mon_stegadon_crossbow	1	none	wh2_main_unit_short_text_lzd_mon_stegadon_1	wh_main_monster	placeholder	False	poorly_trained	wh2_main_lzd_mon_stegadon_riders			True	40	1500	0	wh_fear_terror	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	60	22	0	0	0	15	15	0	melee_gatecrusher	False	False	False
10	wh2_main_body_90	2100	war_beast	70	inf_mis	9	60	wh2_main_unit_long_text_lzd_mon_stegadon_blessed_1	wh2_main_lzd_mon_stegadon_blessed_1	hu7_skink_hq1_stegadon_wb_javelin	wh_main_infantry_rider	42	34	65	12600	wh2_main_lzd_mnt_stegadon	0		1	wh2_main_lzd_stegadon	wh2_main_lzd_mon_stegadon_crossbow	1	none	wh2_main_unit_short_text_lzd_mon_stegadon_blessed_1	wh_main_monster	placeholder	False	poorly_trained	wh2_main_lzd_mon_stegadon_riders			True	40	1500	0	wh2_fatigueImmune_fear_terror	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	60	22	0	0	0	15	15	0	melee_gatecrusher	False	False	False
10	wh2_main_leather_30	2100	artillery	2	art_fld	13	71	wh2_main_unit_long_text_skv_art_plagueclaw_catapult	wh2_main_skv_art_plagueclaw_catapult	hu17_skaven_sword	wh2_main_skv_infantry	15	17	50	15		0		0	wh2_main_skv_sword		4	none	wh2_main_unit_short_text_skv_art_plagueclaw_catapult	wh_main_artillery	placeholder	True	elite	A_blank_record		wh2_main_skv_art_plagueclaw_catapult	True	40	1500	0	wh_cantRun	60	80	10	False	vo_sel_skv_Plagueclaw_Catapult	vo_sel_generic	vo_sel_culture	1	10	small	0	22	0	0	4	0	0	0	ranged_indirect_arty	False	False	False
5	wh2_main_leather_30	2100	artillery	2	art_fld	13	71	wh2_main_unit_long_text_skv_art_warp_lightning_cannon	wh2_main_skv_art_warp_lightning_cannon	hu17_skaven_sword	wh2_main_skv_infantry	16	16	45	10		0		0	wh2_main_skv_sword_skavenslaves		4	none	wh2_main_unit_short_text_skv_art_warp_lightning_cannon	wh_main_artillery	placeholder	True	elite	A_blank_record		wh2_main_skv_art_warplightning_cannon	True	40	1500	0	wh_cantRun	60	80	10	False	vo_sel_skv_Warpfire_Lightning_Cannon	vo_sel_generic	vo_sel_culture	1	10	small	0	18	0	0	4	0	0	0	ranged_direct	False	False	False
10	wh2_main_body_20	2100	inf_melee	40	com	13	71	wh2_main_unit_long_text_skv_cha_assassin	wh2_main_skv_cha_assassin	hu17_skaven_eshin_dual_sword	wh2_main_skv_infantry_fast_hero_assassin	60	35	60	4000		0		0	wh2_main_skv_cha_assassin		1	none	wh2_main_unit_short_text_skv_cha_assassin	wh_main_infantry	placeholder	False	elite	A_blank_record			True	40	1500	0	wh2_encourage_stalk	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	0	30	0	0	melee_flanker_shock_highvalue	False	False	False
10	wh2_main_body_20	2100	inf_melee	15	com	13	71	wh2_main_unit_long_text_skv_cha_grey_seer_plague_0	wh2_main_skv_cha_grey_seer_plague_0	hu17_skaven_staff_and_sword	wh2_main_skv_infantry_hero_grey_seer_plague	30	34	55	4200		0		0	wh2_main_skv_cha_staff_lord		1	none	wh2_main_unit_short_text_skv_cha_grey_seer_plague_0	wh_main_infantry	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	0	0	15	0	mage_highvalue	False	False	False
10	wh2_main_heavy_metal_100	2100	war_machine	15	com	13	71	wh2_main_unit_long_text_skv_cha_grey_seer_plague_1	wh2_main_skv_cha_grey_seer_plague_1	hu17_skaven_wm_screaming_bell_staff	wh2_main_skv_infantry_hero	30	34	85	7200		0		1	wh2_main_skv_cha_screaming_bell		1	none	wh2_main_unit_short_text_skv_cha_grey_seer_plague_1	wh_main_artillery	placeholder	False	elite	wh2_main_skv_cha_grey_seer_1_officer		wh2_main_skv_veh_screaming_bell	True	40	1500	0	wh_encourage_fear	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	0	0	0	25	1	0	25	0	mage_highvalue	False	False	False
10	wh2_main_body_20	2100	inf_melee	15	com	13	71	wh2_main_unit_long_text_skv_cha_grey_seer_ruin_0	wh2_main_skv_cha_grey_seer_ruin_0	hu17_skaven_staff_and_sword	wh2_main_skv_infantry_hero_grey_seer_ruin	30	34	55	4200		0		0	wh2_main_skv_cha_staff_lord		1	none	wh2_main_unit_short_text_skv_cha_grey_seer_ruin_0	wh_main_infantry	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	0	0	15	0	mage_highvalue	False	False	False
10	wh2_main_heavy_metal_100	2100	war_machine	15	com	13	71	wh2_main_unit_long_text_skv_cha_grey_seer_ruin_1	wh2_main_skv_cha_grey_seer_ruin_1	hu17_skaven_wm_screaming_bell_staff	wh2_main_skv_infantry_hero	30	34	85	7200		0		1	wh2_main_skv_cha_screaming_bell		1	none	wh2_main_unit_short_text_skv_cha_grey_seer_ruin_1	wh_main_artillery	placeholder	False	elite	wh2_main_skv_cha_grey_seer_1_officer		wh2_main_skv_veh_screaming_bell	True	40	1500	0	wh_encourage_fear	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	0	0	0	25	1	0	25	0	mage_highvalue	False	False	False
10	wh2_main_leather_30	2100	inf_melee	30	com	13	71	wh2_main_unit_long_text_skv_cha_lord_skrolk	wh2_main_skv_cha_lord_skrolk	hu17_skaven_staff_and_book	wh2_main_skv_infantry_hero_skrolk	54	45	65	5500		0		0	wh2_main_skv_cha_skrolk		1	none	wh2_main_unit_short_text_skv_cha_lord_skrolk	wh_main_infantry	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_fear_hideForest	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	0	0	15	0	melee_highvalue	False	False	False
10	wh2_main_body_20	2100	inf_melee	20	com	13	71	wh2_main_unit_long_text_skv_cha_plague_priest_0	wh2_main_skv_cha_plague_priest_0	hu17_skaven_censer	wh2_main_skv_infantry_hero_plague_priest	40	32	60	4400		0		0	wh2_main_skv_cha_censer_hero		1	none	wh2_main_unit_short_text_skv_cha_plague_priest_0	wh_main_infantry	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	0	10	15	0	mage_highvalue	False	False	False
10	wh2_main_heavy_metal_100	2100	war_machine	20	com	13	71	wh2_main_unit_long_text_skv_cha_plague_priest_2	wh2_main_skv_cha_plague_priest_2	hu17_skaven_staff_and_book	wh2_main_skv_infantry_hero	30	28	85	6700		0		0	wh2_main_skv_cha_plague_furnace		1	none	wh2_main_unit_short_text_skv_cha_plague_priest_2	wh_main_artillery	placeholder	False	elite	wh2_main_skv_cha_plague_priest_2_officer		wh2_main_skv_veh_plague_furnace	True	40	1500	0	wh_encourage	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	0	0	0	25	1	10	25	0	mage_highvalue	False	False	False
10	wh2_main_heavy_metal_110	2100	inf_melee	50	com	13	71	wh2_main_unit_long_text_skv_cha_queek_headtaker	wh2_main_skv_cha_queek_headtaker	hu17_skaven_sword_and_hook	wh2_main_skv_infantry_fast_hero_queek_headtaker	68	42	70	5000		0		0	wh2_main_skv_cha_queek_headtaker		1	none	wh2_main_unit_short_text_skv_cha_queek_headtaker	wh_main_infantry	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	0	0	15	0	melee_highvalue	False	False	False
10	wh2_main_leather_50	2100	inf_melee	10	com	13	71	wh2_main_unit_long_text_skv_cha_warlock_engineer	wh2_main_skv_cha_warlock_engineer	hu17_skaven_halberd_and_doomfire_rocket	wh2_main_skv_infantry_hero_warlock_engineer	25	32	50	4000		0		0	wh2_main_skv_cha_warlock_engineer		1	none	wh2_main_unit_short_text_skv_cha_warlock_engineer	wh_main_infantry	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	0	0	15	0	melee_highvalue	False	False	False
10	wh2_main_heavy_metal_90	2100	inf_melee	35	com	13	71	wh2_main_unit_long_text_skv_cha_warlord_0	wh2_main_skv_cha_warlord_0	hu17_skaven_stormvermin_sword_and_shield	wh2_main_skv_infantry_fast_hero_queek_headtaker	50	55	60	4700		0		0	wh2_main_skv_cha_warlord		1	wh_missile_block_35_wood	wh2_main_unit_short_text_skv_cha_warlord_0	wh_main_infantry	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	0	0	15	0	melee_highvalue	False	False	False
10	wh2_main_body_70	2100	war_beast	50	com	13	71	wh2_main_unit_long_text_skv_cha_warlord_1	wh2_main_skv_cha_warlord_1	hu17_skaven_warlord_hu18_rat_ogre_drill	wh2_main_skv_infantry_fast_hero	50	55	60	6700	wh2_main_skv_mnt_bonebreaker	0		1	wh2_main_skv_cha_warlord_bonebreaker		1	none	wh2_main_unit_short_text_skv_cha_warlord_1	wh_main_monstrous_infantry	placeholder	False	elite	wh2_main_skv_skv_cha_warlord_1_officer			True	40	1500	0	wh_encourage_fear_hideForest	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	0	0	0	0	0	0	15	0	melee_highvalue	False	False	False
10	wh2_main_leather_25	2100	inf_melee	10	inf_mel	13	71	wh2_main_unit_long_text_skv_inf_clanrat_spearmen_0	wh2_main_skv_inf_clanrat_spearmen_0	hu17_skaven_spear	wh2_main_skv_infantry	20	24	45	60		0		0	wh2_main_skv_spear		8	none	wh2_main_unit_short_text_skv_inf_clanrat_spearmen_0	wh_main_infantry_rabble	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_chargeReflectorVsL_hideForest	60	80	0	False	vo_sel_skv_Clanrats_Spearmen	vo_sel_generic	vo_sel_culture	0.8	10	small	0	0	0	0	0	2	2	0	melee	False	False	False
10	wh2_main_leather_25	2100	inf_melee	6	inf_mel	13	71	wh2_main_unit_long_text_skv_inf_clanrat_spearmen_1	wh2_main_skv_inf_clanrat_spearmen_1	hu17_skaven_spear_and_shield	wh2_main_skv_infantry	15	27	45	60		0		0	wh2_main_skv_spear		8	wh_missile_block_35_wood	wh2_main_unit_short_text_skv_inf_clanrat_spearmen_1	wh_main_infantry_rabble	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_chargeReflectorVsL_hideForest	60	80	0	False	vo_sel_skv_Clanrats_Spearmen	vo_sel_generic	vo_sel_culture	0.8	10	small	0	0	0	0	0	2	2	0	melee	False	False	False
10	wh2_main_leather_25	2100	inf_melee	14	inf_mel	13	71	wh2_main_unit_long_text_skv_inf_clanrats_0	wh2_main_skv_inf_clanrats_0	hu17_skaven_sword	wh2_main_skv_infantry	25	18	45	60		0		0	wh2_main_skv_sword		8	none	wh2_main_unit_short_text_skv_inf_clanrats_0	wh_main_infantry_rabble	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	0	False	vo_sel_skv_Clanrats	vo_sel_generic	vo_sel_culture	0.8	10	small	0	0	0	0	0	2	2	0	melee	False	False	False
10	wh2_main_leather_25	2100	inf_melee	14	inf_mel	13	71	wh2_main_unit_long_text_skv_inf_clanrats_0_summoned	wh2_main_skv_inf_clanrats_0_summoned	hu17_skaven_sword	wh2_main_skv_infantry	25	18	45	60		0		0	wh2_main_skv_sword		8	none	wh2_main_unit_short_text_skv_inf_clanrats_0_summoned	wh2_main_skv_infantry_chaotic_summoned	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	0	False	vo_sel_skv_Clanrats	vo_sel_generic	vo_sel_culture	0.8	10	small	0	0	0	0	0	2	2	0	melee	False	False	False
10	wh2_main_leather_25	2100	inf_melee	14	inf_mel	13	71	wh2_main_unit_long_text_skv_inf_clanrats_0_summoned	wh2_main_skv_inf_clanrats_0_summoned_small	hu17_skaven_sword	wh2_main_skv_infantry	25	18	45	60		0		0	wh2_main_skv_sword		8	none	wh2_main_unit_short_text_skv_inf_clanrats_0_summoned	wh2_main_skv_infantry_chaotic_summoned	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	0	False	vo_sel_skv_Clanrats	vo_sel_generic	vo_sel_culture	0.8	10	small	0	0	0	0	0	2	2	0	melee	False	False	False
10	wh2_main_leather_25	2100	inf_melee	10	inf_mel	13	71	wh2_main_unit_long_text_skv_inf_clanrats_1	wh2_main_skv_inf_clanrats_1	hu17_skaven_sword_and_shield	wh2_main_skv_infantry	20	21	45	60		0		0	wh2_main_skv_sword		8	wh_missile_block_35_wood	wh2_main_unit_short_text_skv_inf_clanrats_1	wh_main_infantry_rabble	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	0	False	vo_sel_skv_Clanrats	vo_sel_generic	vo_sel_culture	0.8	10	small	0	0	0	0	0	2	2	0	melee	False	False	False
10	wh2_main_heavy_metal_100	2100	inf_ranged	6	inf_mis	13	71	wh2_main_unit_long_text_skv_inf_death_globe_bombardiers	wh2_main_skv_inf_death_globe_bombardiers	hu17_skaven_sword_and_globe	wh2_main_skv_infantry_heavy	18	16	58	120		0		0	wh2_main_skv_sword	wh2_main_skv_death_globe	3	none	wh2_main_unit_short_text_skv_inf_death_globe_bombardiers	wh_main_infantry_large	placeholder	False	well_trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	10	False	vo_sel_skv_Death_Globe_Bombardiers	vo_sel_generic	vo_sel_culture	1	10	small	0	14	0	0	0	0	15	0	ranged_indirect_arty	True	False	False
10	wh2_main_body_20	2100	inf_melee	20	inf_mel	13	71	wh2_main_unit_long_text_skv_inf_death_runners_0	wh2_main_skv_inf_death_runners_0	hu17_skaven_eshin_dual_sword	wh2_main_skv_infantry_fast_360	39	26	68	55		0		0	wh2_main_skv_weeping_blade		5	none	wh2_main_unit_short_text_skv_inf_death_runners_0	wh2_main_infantry_medium_rabble	placeholder	False	well_trained	A_blank_record			True	40	1500	0	wh_guerrilla_stalk	60	80	0	False	vo_sel_skv_Deathrunners	vo_sel_generic	vo_sel_culture	0.8	10	small	0	0	0	0	0	30	0	0	melee_stalkers_flankers	False	False	False
10	wh2_main_body_20	2100	inf_melee	20	inf_mel	13	71	wh2_main_unit_long_text_skv_inf_death_runners_0	wh2_main_skv_inf_death_runners_0_summoned	hu17_skaven_eshin_dual_sword	wh2_main_skv_infantry_fast_360	39	26	68	55		0		0	wh2_main_skv_weeping_blade		5	none	wh2_main_unit_short_text_skv_inf_death_runners_0	wh2_main_infantry_medium_rabble	placeholder	False	well_trained	A_blank_record			True	40	1500	0	wh_guerrilla_stalk	60	80	0	False	vo_sel_skv_Deathrunners	vo_sel_generic	vo_sel_culture	0.8	10	small	0	0	0	0	0	30	0	0	melee_stalkers_flankers	False	False	False
15	wh2_main_body_20	2100	inf_ranged	10	inf_mis	13	71	wh2_main_unit_long_text_skv_inf_gutter_runner_slingers_0	wh2_main_skv_inf_gutter_runner_slingers_0	hu17_skaven_dual_claw_and_sling	wh2_main_skv_infantry_fast	25	25	56	55		0		0	wh2_main_skv_claw_blade	wh2_main_skv_sling_gutter_runners	5	none	wh2_main_unit_short_text_skv_inf_gutter_runner_slingers_0	wh2_main_inf_chaotic_formation_loose	placeholder	False	well_trained	A_blank_record			True	40	1500	0	wh_guerrilla_stalk	60	80	10	False	vo_sel_skv_Gutterrunner_Slingers	vo_sel_generic	vo_sel_culture	0.8	10	small	0	24	0	0	0	30	0	0	ranged_stalkers_flanker_harasser	True	False	False
15	wh2_main_body_20	2100	inf_ranged	10	inf_mis	13	71	wh2_main_unit_long_text_skv_inf_gutter_runner_slingers_1	wh2_main_skv_inf_gutter_runner_slingers_1	hu17_skaven_dual_claw_and_sling	wh2_main_skv_infantry_fast	26	24	56	55		0		0	wh2_main_skv_claw_blade_poison	wh2_main_skv_sling_gutter_runners_poison	5	none	wh2_main_unit_short_text_skv_inf_gutter_runner_slingers_1	wh2_main_inf_chaotic_formation_loose	placeholder	False	well_trained	A_blank_record			True	40	1500	0	wh_guerrilla_stalk	60	80	10	False	vo_sel_skv_Gutterrunner_Slingers	vo_sel_generic	vo_sel_culture	0.8	10	small	0	24	0	0	0	30	0	0	ranged_stalkers_flanker_harasser	True	False	False
