unit_abilities_tables
14
key	supercedes_ability	requires_effect_enabling	icon-name	overpower_option	type	video	uniqueness	is_unit_upgrade	is_hidden_in_ui	source_type
wh_main_spell_lil_waaagh_vindictive_glare_upgraded		True	wh_main_spell_lil_waaagh_vindictive_glare		wh_type_magic_missiles	spell_previews/lil_waaagh/wh_main_spell_lil_waaagh_vindictive_glare	wh_main_anc_group_common	True	False	spell
wh_main_spell_metal_final_transmutation		True	wh_main_spell_metal_final_transmutation	wh_main_spell_metal_final_transmutation_upgraded	wh_type_area_of_direct_damage	spell_previews/metal/wh_main_spell_metal_final_transmutation	wh_main_anc_group_rare	True	False	spell
wh_main_spell_metal_final_transmutation_upgraded		True	wh_main_spell_metal_final_transmutation		wh_type_area_of_direct_damage	spell_previews/metal/wh_main_spell_metal_final_transmutation	wh_main_anc_group_rare	True	False	spell
wh_main_spell_metal_gehennas_golden_hounds		True	wh_main_spell_metal_gehennas_golden_hounds	wh_main_spell_metal_gehennas_golden_hounds_upgraded	wh_type_vortex	spell_previews/metal/wh_main_spell_metal_gehennas_golden_hounds	wh_main_anc_group_uncommon	True	False	spell
wh_main_spell_metal_gehennas_golden_hounds_upgraded		True	wh_main_spell_metal_gehennas_golden_hounds		wh_type_vortex	spell_previews/metal/wh_main_spell_metal_gehennas_golden_hounds	wh_main_anc_group_uncommon	True	False	spell
wh_main_spell_metal_glittering_robe		True	wh_main_spell_metal_glittering_robe	wh_main_spell_metal_glittering_robe_upgraded	wh_type_augment	spell_previews/metal/wh_main_spell_metal_glittering_robe	wh_main_anc_group_uncommon	True	False	spell
wh_main_spell_metal_glittering_robe_upgraded		True	wh_main_spell_metal_glittering_robe		wh_type_augment	spell_previews/metal/wh_main_spell_metal_glittering_robe	wh_main_anc_group_uncommon	True	False	spell
wh_main_spell_metal_plague_of_rust		True	wh_main_spell_metal_plague_of_rust	wh_main_spell_metal_plague_of_rust_upgraded	wh_type_hex	spell_previews/metal/wh_main_spell_metal_plague_of_rust	wh_main_anc_group_common	True	False	spell
wh_main_spell_metal_plague_of_rust_upgraded		True	wh_main_spell_metal_plague_of_rust		wh_type_hex	spell_previews/metal/wh_main_spell_metal_plague_of_rust	wh_main_anc_group_common	True	False	spell
wh_main_spell_metal_searing_doom		True	wh_main_spell_metal_searing_doom	wh_main_spell_metal_searing_doom_upgraded	wh_type_bombardment	spell_previews/metal/wh_main_spell_metal_searing_doom	wh_main_anc_group_common	True	False	spell
wh_main_spell_metal_searing_doom_upgraded		True	wh_main_spell_metal_searing_doom		wh_type_bombardment	spell_previews/metal/wh_main_spell_metal_searing_doom	wh_main_anc_group_common	True	False	spell
wh_main_spell_metal_transmutation_of_lead		True	wh_main_spell_metal_transmutation_of_lead	wh_main_spell_metal_transmutation_of_lead_upgraded	wh_type_area_of_hexes	spell_previews/metal/wh_main_spell_metal_transmutation_of_lead	wh_main_anc_group_rare	True	False	spell
wh_main_spell_metal_transmutation_of_lead_upgraded		True	wh_main_spell_metal_transmutation_of_lead		wh_type_area_of_hexes	spell_previews/metal/wh_main_spell_metal_transmutation_of_lead	wh_main_anc_group_rare	True	False	spell
wh_main_spell_vampires_curse_of_years		True	wh_main_spell_vampires_curse_of_years		wh_type_area_of_hexes	spell_previews/vampire/wh_main_spell_vampires_curse_of_years	wh_main_anc_group_rare	True	False	spell
wh_main_spell_vampires_gaze_of_nagash		True	wh_main_spell_vampires_gaze_of_nagash	wh_main_spell_vampires_gaze_of_nagash_upgraded	wh_type_magic_missiles	spell_previews/vampire/wh_main_spell_vampires_gaze_of_nagash	wh_main_anc_group_uncommon	True	False	spell
wh_main_spell_vampires_gaze_of_nagash_upgraded		True	wh_main_spell_vampires_gaze_of_nagash		wh_type_magic_missiles	spell_previews/vampire/wh_main_spell_vampires_gaze_of_nagash	wh_main_anc_group_uncommon	True	False	spell
wh_main_spell_vampires_invocation_of_nehek		True	wh_main_spell_vampires_invocation_of_nehek	wh_main_spell_vampires_invocation_of_nehek_upgraded	wh_type_regeneration	spell_previews/vampire/wh_main_spell_vampires_invocation_of_nehek	wh_main_anc_group_common	True	False	spell
wh_main_spell_vampires_invocation_of_nehek_upgraded		True	wh_main_spell_vampires_invocation_of_nehek		wh_type_regeneration	spell_previews/vampire/wh_main_spell_vampires_invocation_of_nehek	wh_main_anc_group_common	True	False	spell
wh_main_spell_vampires_raise_dead		True	wh_main_spell_vampires_raise_dead	wh_main_spell_vampires_raise_dead_upgraded	wh_type_augment	spell_previews/vampire/wh_main_spell_vampires_raise_dead	wh_main_anc_group_uncommon	True	False	spell
wh_main_spell_vampires_raise_dead_upgraded		True	wh_main_spell_vampires_raise_dead		wh_type_augment	spell_previews/vampire/wh_main_spell_vampires_raise_dead	wh_main_anc_group_uncommon	True	False	spell
wh_main_spell_vampires_vanhels_danse_macabre		True	wh_main_spell_vampires_vanhels_danse_macabre	wh_main_spell_vampires_vanhels_danse_macabre_upgraded	wh_type_augment	spell_previews/vampire/wh_main_spell_vampires_vanhels_danse_macabre	wh_main_anc_group_common	True	False	spell
wh_main_spell_vampires_vanhels_danse_macabre_upgraded		True	wh_main_spell_vampires_vanhels_danse_macabre		wh_type_augment	spell_previews/vampire/wh_main_spell_vampires_vanhels_danse_macabre	wh_main_anc_group_common	True	False	spell
wh_main_spell_vampires_wind_of_death		True	wh_main_spell_vampires_wind_of_death	wh_main_spell_vampires_wind_of_death_upgraded	wh_type_wind	spell_previews/vampire/wh_main_spell_vampires_wind_of_death	wh_main_anc_group_rare	True	False	spell
wh_main_spell_vampires_wind_of_death_upgraded		True	wh_main_spell_vampires_wind_of_death		wh_type_wind	spell_previews/vampire/wh_main_spell_vampires_wind_of_death	wh_main_anc_group_rare	True	False	spell
wh_main_unit_abilities_black_nimbus		False	wh_main_unit_abilities_black_nimbus		wh_type_augment		wh_main_anc_group_rare	True	False	unit
wh_main_unit_abilities_black_scythes		False	wh_main_unit_abilities_black_scythes		wh_type_augment		wh_main_anc_group_common	True	False	unit
wh_main_unit_abilities_blooood		False	wh_main_unit_abilities_blooood		wh_type_augment		wh_main_anc_group_common	True	False	unit
wh_main_unit_abilities_boom		False	wh_main_unit_abilities_boom		wh_type_augment		wh_main_anc_group_common	True	False	unit
wh_main_unit_abilities_entrenchment		False	wh_main_unit_abilities_entrenchment		wh_type_augment		wh_main_anc_group_uncommon	True	False	unit
wh_main_unit_abilities_gyrobomber_bomb		False	wh_main_unit_abilities_gyrobomber_bomb		wh_type_bombardment		wh_main_anc_group_uncommon	True	False	unit
wh_main_unit_abilities_gyrocopter_bomb		False	wh_main_unit_abilities_gyrocopter_grenade		wh_type_bombardment		wh_main_anc_group_uncommon	True	False	unit
wh_main_unit_abilities_killing_blow		False	wh_main_unit_abilities_killing_blow		wh_type_augment		wh_main_anc_group_common	True	False	unit
wh_main_unit_abilities_spinning_loons		False	wh_main_unit_abilities_spinning_loons		wh_type_vortex		wh_main_anc_group_uncommon	True	False	unit
wh_main_unit_abilities_unholy_vigour		False	wh_main_unit_abilities_unholy_vigour		wh_type_augment		wh_main_anc_group_uncommon	True	False	unit
wh_main_unit_passive_deathblow		False	wh_main_lord_passive_deathblow		wh_type_augment		wh_main_anc_group_common	True	False	unit
wh_main_unit_passive_frenzy		False	wh_main_unit_passive_frenzy		wh_type_augment		wh_main_anc_group_uncommon	False	False	unit
wh_main_unit_passive_regeneration		False	wh_main_unit_passive_regeneration		wh_type_regeneration		wh_main_anc_group_common	False	False	unit
wh_main_unit_passive_unbinding_critical		False	unbinding		wh_type_direct_damage		wh_main_anc_group_common	False	True	unit
wh_main_unit_passive_unbinding_feral_cold_ones		False	unbinding		wh_type_direct_damage		wh_main_anc_group_common	False	False	unit
wh_main_unit_passive_unbinding_skeleton_warriors		False	unbinding		wh_type_direct_damage		wh_main_anc_group_common	False	False	unit
wh_main_unit_passive_unbinding_zombie		False	unbinding		wh_type_direct_damage		wh_main_anc_group_common	False	False	unit
wh_main_unit_passive_unstable		False	wh_main_unit_passive_unstable		wh_type_direct_damage		wh_main_anc_group_common	False	False	unit
wh_main_unit_passive_unstable_mark_ii		False	wh_main_unit_passive_unstable_mark_ii		wh_type_direct_damage		wh_main_anc_group_common	False	False	unit
wh_main_unit_passive_war_paint		False	wh_main_unit_passive_war_paint		wh_type_area_of_ward_save		wh_main_anc_group_common	True	False	unit
wh_main_weapon_abilities_axe_of_dargo		False	wh_main_weapon_abilities_axe_of_dargo		wh_type_augment		wh_main_anc_group_unique	True	False	weapon
wh_main_weapon_abilities_charmed_shield		False	wh_main_weapon_abilities_charmed_shield		wh_type_ward_save		wh_main_anc_group_common	True	False	weapon
wh_main_weapon_abilities_filth_mace		False	wh_main_weapon_abilities_filth_mace		wh_type_augment		wh_main_anc_group_uncommon	True	False	weapon
wh_main_weapon_abilities_ghal_maraz		False	wh_main_weapon_abilities_ghal_maraz		wh_type_augment		wh_main_anc_group_unique	True	False	weapon
wh_main_weapon_abilities_gitsnik		False	wh_main_weapon_abilities_gitsnik		wh_type_augment		wh_main_anc_group_unique	True	False	weapon
wh_main_weapon_abilities_hellfire_sword		False	wh_main_weapon_abilities_hellfire_sword		wh_type_augment		wh_main_anc_group_uncommon	True	False	weapon
wh_main_weapon_abilities_helm_of_discord		False	wh_main_weapon_abilities_helm_of_discord		wh_type_area_of_hexes		wh_main_anc_group_uncommon	True	False	weapon
wh_main_weapon_abilities_runefang		False	wh_main_weapon_abilities_runefang		wh_type_augment		wh_main_anc_group_rare	True	False	weapon
wh_main_weapon_abilities_skabscrath		False	wh_main_weapon_abilities_skabscrath		wh_type_breath		wh_main_anc_group_uncommon	True	False	weapon
wh_main_weapon_abilities_sword_of_anti_heroes		False	wh_main_weapon_abilities_sword_of_anti_heroes		wh_type_augment		wh_main_anc_group_uncommon	True	False	weapon
wh_main_weapon_abilities_the_hammer_of_karak_drazh		False	wh_main_weapon_abilities_the_hammer_of_karak_drazh		wh_type_hex		wh_main_anc_group_uncommon	True	False	weapon
wh_main_weapon_abilities_the_mace_of_helsturm		False	wh_main_weapon_abilities_the_mace_of_helsturm		wh_type_augment		wh_main_anc_group_rare	True	False	weapon
wh_main_weapon_abilities_the_reikland_runefang		False	wh_main_weapon_abilities_the_reikland_runefang		wh_type_area_of_augments		wh_main_anc_group_unique	True	False	weapon
wh_main_weapon_abilities_the_sword_of_couronne		False	wh_main_weapon_abilities_the_sword_of_couronne		wh_type_area_of_hexes		wh_main_anc_group_unique	True	False	weapon
wh_main_weapon_abilities_tormentor_sword		False	wh_main_weapon_abilities_tormentor_sword		wh_type_area_of_hexes		wh_main_anc_group_uncommon	True	False	weapon
wh_main_weapon_passive_chaos_tomb_blade		False	wh_main_weapon_passive_chaos_tomb_blade		wh_type_area_of_regeneration		wh_main_anc_group_unique	True	False	weapon
wh_main_weapon_passive_glittering_scales		False	wh_main_weapon_passive_glittering_scales		wh_type_area_of_hexes		wh_main_anc_group_common	True	False	weapon
wh_main_weapon_passive_sword_of_unholy_power		False	wh_main_weapon_passive_sword_of_unholy_power		wh_type_augment_of_the_winds		wh_main_anc_group_unique	True	False	weapon
wh_main_weapon_passive_warrior_bane		False	wh_main_weapon_passive_warrior_bane		wh_type_area_of_hexes		wh_main_anc_group_common	True	False	weapon
wh_pro01_item_passive_rune_helm_of_zhufbar		False	wh_magic_item_passive_enchanted		wh_type_area_of_augments		wh_main_anc_group_unique	True	False	item
wh_pro01_lord_abilities_flash_bomb		True	wh_pro01_lord_abilities_flash_bomb		wh_type_area_of_hexes		wh_main_anc_group_uncommon	True	False	lord
wh_pro01_lord_passive_grombrindal_has_no_fear		False	wh_pro01_lord_abilities_grombrindal_has_no_fear		wh_type_area_of_augments		wh_main_anc_group_rare	True	False	lord
wh_pro01_weapon_abilities_rune_axe_of_grombrindal		False	wh_pro01_weapon_abilities_rune_axe_of_grombrindal		wh_type_augment		wh_main_anc_group_unique	True	False	weapon
wh_pro02_item_abilities_blood_chalice_of_bathori		False	wh_pro02_item_blood_chalice_of_bathori		wh_type_regeneration		wh_main_anc_group_unique	True	False	item
wh_pro03_lord_abilities_lord_of_undeath		True	wh_pro03_lord_abilities_lord_of_undeath		wh_type_augment		wh_main_anc_group_unique	True	False	lord
wh_pro03_lord_abilities_lord_of_undeath_0		False	wh_pro03_lord_abilities_lord_of_undeath		wh_type_augment		wh_main_anc_group_unique	True	False	lord
wh_pro03_lord_abilities_lord_of_undeath_1		False	wh_pro03_lord_abilities_lord_of_undeath		wh_type_augment		wh_main_anc_group_unique	True	False	lord
wh_pro03_lord_abilities_lord_of_undeath_2		False	wh_pro03_lord_abilities_lord_of_undeath		wh_type_augment		wh_main_anc_group_unique	True	False	lord
wh_pro03_lord_abilities_lord_of_undeath_3		False	wh_pro03_lord_abilities_lord_of_undeath		wh_type_augment		wh_main_anc_group_unique	True	False	lord
wh_pro03_lord_abilities_lord_of_undeath_4		False	wh_pro03_lord_abilities_lord_of_undeath		wh_type_augment		wh_main_anc_group_unique	True	False	lord
wh_pro03_unit_passive_unbinding_krell		False	unbinding		wh_type_direct_damage		wh_main_anc_group_common	False	False	unit
wh_pro03_unit_passive_unbinding_krell_upgraded		False	unbinding		wh_type_direct_damage		wh_main_anc_group_common	False	False	unit
