unit_set_to_unit_junctions_tables
0
exclude	unit_caste	unit_category	unit_class	unit_record	unit_set
False				wh_dlc04_vmp_veh_mortis_engine_0	vmp_dlc04_corpse_carts_mortis_engine
False				wh_dlc04_vmp_veh_corpse_cart_0	vmp_dlc04_corpse_carts
False				wh_dlc04_vmp_veh_corpse_cart_1	vmp_dlc04_corpse_carts
False				wh_dlc04_vmp_veh_corpse_cart_2	vmp_dlc04_corpse_carts
False				wh_dlc04_vmp_inf_feasters_in_the_dusk_0	vmp_ghouls
False				wh_main_vmp_inf_crypt_ghouls	vmp_ghouls
False				wh_dlc04_vmp_inf_sternsmen_0	vmp_graveguard
False				wh_main_vmp_inf_grave_guard_0	vmp_graveguard
False				wh_main_vmp_inf_grave_guard_1	vmp_graveguard
False				wh_main_vmp_mon_crypt_horrors	vmp_horrors
False				wh_dlc04_vmp_cha_master_necromancer_1	vmp_necromancers
False				wh_dlc04_vmp_cha_master_necromancer_2	vmp_necromancers
False				wh_dlc04_vmp_cha_master_necromancer_3	vmp_necromancers
False				wh_dlc04_vmp_cha_necromancer_1	vmp_necromancers
False				wh_dlc04_vmp_cha_necromancer_2	vmp_necromancers
False				wh_dlc04_vmp_cha_necromancer_3	vmp_necromancers
False				wh_main_vmp_cha_master_necromancer_0	vmp_necromancers
False				wh_main_vmp_cha_master_necromancer_4	vmp_necromancers
False				wh_main_vmp_cha_master_necromancer_5	vmp_necromancers
False				wh_main_vmp_cha_necromancer_0	vmp_necromancers
False				wh_main_vmp_cha_necromancer_5	vmp_necromancers
False				wh_dlc04_vmp_cav_chillgheists_0	vmp_ror
False				wh_dlc04_vmp_cav_vereks_reavers_0	vmp_ror
False				wh_dlc04_vmp_inf_feasters_in_the_dusk_0	vmp_ror
False				wh_dlc04_vmp_inf_konigstein_stalkers_0	vmp_ror
False				wh_dlc04_vmp_inf_sternsmen_0	vmp_ror
False				wh_dlc04_vmp_inf_tithe_0	vmp_ror
False				wh_dlc04_vmp_mon_devils_swartzhafen_0	vmp_ror
False				wh_dlc04_vmp_mon_direpack_0	vmp_ror
False				wh_dlc04_vmp_veh_claw_of_nagash_0	vmp_ror
False				wh_dlc04_vmp_cav_vereks_reavers_0	vmp_skeletal_cav
False				wh_main_vmp_cav_black_knights_0	vmp_skeletal_cav
False				wh_main_vmp_cav_black_knights_3	vmp_skeletal_cav
False				wh_dlc04_vmp_inf_konigstein_stalkers_0	vmp_skeletal_inf
False				wh_main_vmp_inf_skeleton_warriors_0	vmp_skeletal_inf
False				wh_main_vmp_inf_skeleton_warriors_1	vmp_skeletal_inf
False				wh_main_vmp_mon_terrorgheist	vmp_terrorgheist
False				wh_main_vmp_mon_fell_bats	vmp_unit_bat_swarms
False				wh_main_vmp_veh_black_coach	vmp_unit_black_coach
False				wh_main_vmp_cav_black_knights_0	vmp_unit_black_knights_0
False				wh_main_vmp_cav_black_knights_3	vmp_unit_black_knights_1
False				wh_main_vmp_inf_cairn_wraiths	vmp_unit_cairn_wraiths
False				wh_dlc04_vmp_veh_corpse_cart_1	vmp_unit_corpse_cart_1
False				wh_dlc04_vmp_veh_corpse_cart_2	vmp_unit_corpse_cart_2
False				wh_main_vmp_inf_crypt_ghouls	vmp_unit_crypt_ghouls
False				wh_main_vmp_mon_crypt_horrors	vmp_unit_crypt_horrors
False				wh_dlc04_vmp_mon_direpack_0	vmp_unit_dire_wolves
False				wh_main_vmp_mon_dire_wolves	vmp_unit_dire_wolves
False				wh_main_vmp_inf_grave_guard_0	vmp_unit_graveguard_0
False				wh_main_vmp_inf_grave_guard_1	vmp_unit_graveguard_1
False				wh_main_vmp_cav_hexwraiths	vmp_unit_hexwraiths
False				wh_dlc04_vmp_veh_mortis_engine_0	vmp_unit_mortis_engine_0
False				wh_main_vmp_inf_skeleton_warriors_0	vmp_unit_skeletons_0
False				wh_main_vmp_inf_skeleton_warriors_1	vmp_unit_skeletons_1
False				wh_main_vmp_mon_terrorgheist	vmp_unit_terrorgheist
False				wh_main_vmp_mon_vargheists	vmp_unit_vargheist
False				wh_main_vmp_mon_varghulf	vmp_unit_varghulf
False				wh_main_vmp_inf_zombie	vmp_unit_zombies
False				wh_dlc04_vmp_mon_devils_swartzhafen_0	vmp_vargheists
False				wh_main_vmp_mon_vargheists	vmp_vargheists
False				wh_main_vmp_mon_varghulf	vmp_varghulfs
False				wh_dlc04_vmp_mon_direpack_0	vmp_wolves
False				wh_main_vmp_mon_dire_wolves	vmp_wolves
False				wh_dlc04_vmp_cav_chillgheists_0	vmp_wraiths
False				wh_main_vmp_cav_hexwraiths	vmp_wraiths
False				wh_main_vmp_inf_cairn_wraiths	vmp_wraiths
False				wh_dlc04_vmp_inf_tithe_0	vmp_zombies
False				wh_main_vmp_inf_zombie	vmp_zombies
False	monster				war_beasts
False	war_beast				war_beasts
False	warmachine				war_machines
False				wh_dlc04_vmp_veh_claw_of_nagash_0	war_machines
False				wh_dlc04_vmp_veh_corpse_cart_0	war_machines
False				wh_dlc04_vmp_veh_corpse_cart_1	war_machines
False				wh_dlc04_vmp_veh_corpse_cart_2	war_machines
False				wh_dlc04_vmp_veh_mortis_engine_0	war_machines
False				wh_main_vmp_veh_black_coach	war_machines
False				wh_dlc05_wef_cav_glade_riders_0	wef_dlc05_animals
False				wh_dlc05_wef_cav_glade_riders_1	wef_dlc05_animals
False				wh_dlc05_wef_cav_hawk_riders_0	wef_dlc05_animals
False				wh_dlc05_wef_cav_sisters_thorn_0	wef_dlc05_animals
False				wh_dlc05_wef_cav_wild_riders_0	wef_dlc05_animals
False				wh_dlc05_wef_cav_wild_riders_1	wef_dlc05_animals
False				wh_dlc05_wef_forest_dragon_0	wef_dlc05_animals
False				wh_dlc05_wef_mon_great_eagle_0	wef_dlc05_animals
False				wh_dlc05_wef_inf_dryads_0	wef_dlc05_dryads
False				wh_dlc05_wef_cha_ancient_treeman_0	wef_dlc05_elf_treeking_units
False				wh_dlc05_wef_cha_branchwraith_0	wef_dlc05_elf_treeking_units
False				wh_dlc05_wef_cha_durthu_0	wef_dlc05_elf_treeking_units
False				wh_dlc05_wef_inf_dryads_0	wef_dlc05_elf_treeking_units
False				wh_dlc05_wef_mon_treekin_0	wef_dlc05_elf_treeking_units
False				wh_dlc05_wef_mon_treeman_0	wef_dlc05_elf_treeking_units
False				wh_dlc05_wef_inf_eternal_guard_0	wef_dlc05_eternal_guard
False				wh_dlc05_wef_inf_eternal_guard_1	wef_dlc05_eternal_guard
False				wh_dlc05_wef_inf_glade_guard_0	wef_dlc05_glade_guard
False				wh_dlc05_wef_cav_glade_riders_0	wef_dlc05_glade_riders
False				wh_dlc05_wef_mon_great_eagle_0	wef_dlc05_great_eagles
False				wh_dlc05_wef_cav_hawk_riders_0	wef_dlc05_hawk_riders
False				wh_dlc05_wef_cha_spellsinger_beasts_0	wef_dlc05_spellsingers
False				wh_dlc05_wef_cha_spellsinger_beasts_1	wef_dlc05_spellsingers
False				wh_dlc05_wef_cha_spellsinger_beasts_2	wef_dlc05_spellsingers
False				wh_dlc05_wef_cha_spellsinger_beasts_3	wef_dlc05_spellsingers
False				wh_dlc05_wef_cha_spellsinger_life_0	wef_dlc05_spellsingers
False				wh_dlc05_wef_cha_spellsinger_life_1	wef_dlc05_spellsingers
False				wh_dlc05_wef_cha_spellsinger_life_2	wef_dlc05_spellsingers
False				wh_dlc05_wef_cha_spellsinger_life_3	wef_dlc05_spellsingers
False				wh_dlc05_wef_cha_spellsinger_shadows_0	wef_dlc05_spellsingers
False				wh_dlc05_wef_cha_spellsinger_shadows_1	wef_dlc05_spellsingers
False				wh_dlc05_wef_cha_spellsinger_shadows_2	wef_dlc05_spellsingers
False				wh_dlc05_wef_cha_spellsinger_shadows_3	wef_dlc05_spellsingers
False				wh_dlc05_wef_mon_treeman_0	wef_dlc05_treemen
False				wh_dlc05_wef_inf_dryads_0	wef_dlc05_trees
False				wh_dlc05_wef_mon_treekin_0	wef_dlc05_trees
False				wh_dlc05_wef_mon_treeman_0	wef_dlc05_trees
False				wh_dlc05_wef_inf_wardancers_0	wef_dlc05_wardancers
False				wh_dlc05_wef_inf_wardancers_1	wef_dlc05_wardancers
False				wh_dlc05_wef_cha_waystalker_0	wef_dlc05_waystalkers
False				wh_dlc05_wef_inf_waywatchers_0	wef_dlc05_waywatchers
False				wh_dlc05_wef_cav_wild_riders_0	wef_dlc05_wild_riders
False				wh_dlc05_wef_cav_wild_riders_1	wef_dlc05_wild_riders
False				wh_dlc05_wef_inf_wildwood_rangers_0	wef_dlc05_wildwood_rangers
False				wh_dlc05_wef_cha_branchwraith_0	wef_dlc05_wood_elf_branchwraiths
False				wh_dlc05_wef_cav_glade_riders_0	wef_dlc05_wood_elf_cavalry
False				wh_dlc05_wef_cav_glade_riders_1	wef_dlc05_wood_elf_cavalry
False				wh_dlc05_wef_cav_hawk_riders_0	wef_dlc05_wood_elf_cavalry
False				wh_dlc05_wef_cav_sisters_thorn_0	wef_dlc05_wood_elf_cavalry
False				wh_dlc05_wef_cav_wild_riders_0	wef_dlc05_wood_elf_cavalry
False				wh_dlc05_wef_cav_wild_riders_1	wef_dlc05_wood_elf_cavalry
False				wh_dlc05_wef_forest_dragon_0	wef_dlc05_wood_elf_dragon
False				wh_dlc05_wef_cav_glade_riders_0	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cav_glade_riders_1	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cav_hawk_riders_0	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cav_sisters_thorn_0	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cav_wild_riders_0	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cav_wild_riders_1	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cha_female_glade_lord_0	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cha_female_glade_lord_1	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cha_female_glade_lord_2	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cha_female_glade_lord_3	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cha_glade_lord_0	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cha_glade_lord_1	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cha_glade_lord_2	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cha_glade_lord_3	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cha_orion_0	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cha_spellsinger_beasts_0	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cha_spellsinger_beasts_1	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cha_spellsinger_beasts_2	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cha_spellsinger_beasts_3	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cha_spellsinger_life_0	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cha_spellsinger_life_1	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cha_spellsinger_life_2	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cha_spellsinger_life_3	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cha_spellsinger_shadows_0	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cha_spellsinger_shadows_1	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cha_spellsinger_shadows_2	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cha_spellsinger_shadows_3	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cha_waystalker_0	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_inf_deepwood_scouts_0	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_inf_deepwood_scouts_1	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_inf_eternal_guard_0	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_inf_eternal_guard_1	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_inf_glade_guard_0	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_inf_glade_guard_1	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_inf_glade_guard_2	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_inf_wardancers_0	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_inf_wardancers_1	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_inf_waywatchers_0	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_inf_wildwood_rangers_0	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cav_glade_riders_0	wef_dlc05_wood_elf_elite_elven_units
False				wh_dlc05_wef_cav_glade_riders_1	wef_dlc05_wood_elf_elite_elven_units
False				wh_dlc05_wef_cav_sisters_thorn_0	wef_dlc05_wood_elf_elite_elven_units
False				wh_dlc05_wef_inf_wardancers_0	wef_dlc05_wood_elf_elite_elven_units
False				wh_dlc05_wef_inf_wardancers_1	wef_dlc05_wood_elf_elite_elven_units
False				wh_dlc05_wef_inf_waywatchers_0	wef_dlc05_wood_elf_elite_elven_units
False				wh_dlc05_wef_inf_wildwood_rangers_0	wef_dlc05_wood_elf_elite_elven_units
False				wh_dlc05_wef_cav_hawk_riders_0	wef_dlc05_wood_elf_elite_treekin_units
False				wh_dlc05_wef_forest_dragon_0	wef_dlc05_wood_elf_elite_treekin_units
False				wh_dlc05_wef_mon_great_eagle_0	wef_dlc05_wood_elf_elite_treekin_units
False				wh_dlc05_wef_mon_treekin_0	wef_dlc05_wood_elf_elite_treekin_units
False				wh_dlc05_wef_mon_treeman_0	wef_dlc05_wood_elf_elite_treekin_units
False				wh_dlc05_wef_inf_deepwood_scouts_0	wef_dlc05_wood_elf_infantry
False				wh_dlc05_wef_inf_deepwood_scouts_1	wef_dlc05_wood_elf_infantry
False				wh_dlc05_wef_inf_eternal_guard_0	wef_dlc05_wood_elf_infantry
False				wh_dlc05_wef_inf_eternal_guard_1	wef_dlc05_wood_elf_infantry
False				wh_dlc05_wef_inf_glade_guard_0	wef_dlc05_wood_elf_infantry
False				wh_dlc05_wef_inf_glade_guard_1	wef_dlc05_wood_elf_infantry
False				wh_dlc05_wef_inf_glade_guard_2	wef_dlc05_wood_elf_infantry
False				wh_dlc05_wef_inf_wardancers_0	wef_dlc05_wood_elf_infantry
False				wh_dlc05_wef_inf_wardancers_1	wef_dlc05_wood_elf_infantry
False				wh_dlc05_wef_inf_waywatchers_0	wef_dlc05_wood_elf_infantry
False				wh_dlc05_wef_inf_wildwood_rangers_0	wef_dlc05_wood_elf_infantry
False				wh_dlc05_wef_cav_glade_riders_0	wef_dlc05_wood_elf_missile_units
False				wh_dlc05_wef_cav_glade_riders_1	wef_dlc05_wood_elf_missile_units
False				wh_dlc05_wef_cav_sisters_thorn_0	wef_dlc05_wood_elf_missile_units
False				wh_dlc05_wef_inf_deepwood_scouts_0	wef_dlc05_wood_elf_missile_units
False				wh_dlc05_wef_inf_deepwood_scouts_1	wef_dlc05_wood_elf_missile_units
False				wh_dlc05_wef_inf_glade_guard_0	wef_dlc05_wood_elf_missile_units
False				wh_dlc05_wef_inf_glade_guard_1	wef_dlc05_wood_elf_missile_units
False				wh_dlc05_wef_inf_glade_guard_2	wef_dlc05_wood_elf_missile_units
False				wh_dlc05_wef_cav_sisters_thorn_0	wef_dlc05_wood_elf_sisters_thorn
False				wh2_main_def_inf_harpies	wh2_def_beasts_witchelf_rank7
False				wh2_main_def_inf_witch_elves_0	wh2_def_beasts_witchelf_rank7
False				wh2_main_def_mon_black_dragon	wh2_def_beasts_witchelf_rank7
False				wh2_main_def_mon_war_hydra	wh2_def_beasts_witchelf_rank7
False				wh2_main_def_cav_cold_one_chariot	wh2_def_blackguard_executioner_coldones_rank7
False				wh2_main_def_cav_cold_one_knights_0	wh2_def_blackguard_executioner_coldones_rank7
False				wh2_main_def_cav_cold_one_knights_1	wh2_def_blackguard_executioner_coldones_rank7
False				wh2_main_def_inf_black_guard_0	wh2_def_blackguard_executioner_coldones_rank7
False				wh2_main_def_inf_har_ganeth_executioners_0	wh2_def_blackguard_executioner_coldones_rank7
False				wh2_main_def_cav_dark_riders_0	wh2_def_corsairs_shades_riders_rank7
False				wh2_main_def_cav_dark_riders_1	wh2_def_corsairs_shades_riders_rank7
False				wh2_main_def_cav_dark_riders_2	wh2_def_corsairs_shades_riders_rank7
False				wh2_main_def_inf_black_ark_corsairs_0	wh2_def_corsairs_shades_riders_rank7
False				wh2_main_def_inf_black_ark_corsairs_1	wh2_def_corsairs_shades_riders_rank7
False				wh2_main_def_inf_shades_0	wh2_def_corsairs_shades_riders_rank7
False				wh2_main_def_inf_shades_1	wh2_def_corsairs_shades_riders_rank7
False				wh2_main_def_inf_shades_2	wh2_def_corsairs_shades_riders_rank7
False				wh2_main_def_cha_death_hag_0	wh2_def_death_hag_and_witch_elf
False				wh2_main_def_cha_death_hag_1	wh2_def_death_hag_and_witch_elf
False				wh2_main_def_inf_witch_elves_0	wh2_def_death_hag_and_witch_elf
False				wh2_main_def_cav_cold_one_chariot	wh2_def_lzd_cold_ones
False				wh2_main_def_cav_cold_one_knights_0	wh2_def_lzd_cold_ones
False				wh2_main_def_cav_cold_one_knights_1	wh2_def_lzd_cold_ones
False				wh2_main_lzd_cav_cold_one_spearmen_1	wh2_def_lzd_cold_ones
False				wh2_main_lzd_cav_cold_one_spearriders_blessed_0	wh2_def_lzd_cold_ones
False				wh2_main_lzd_cav_cold_ones_1	wh2_def_lzd_cold_ones
False				wh2_main_lzd_cav_horned_ones_0	wh2_def_lzd_cold_ones
False				wh2_main_lzd_cav_horned_ones_blessed_0	wh2_def_lzd_cold_ones
False				wh2_main_def_art_reaper_bolt_thrower	wh2_def_militia_boltthrower_rank7
False				wh2_main_def_inf_bleakswords_0	wh2_def_militia_boltthrower_rank7
False				wh2_main_def_inf_darkshards_0	wh2_def_militia_boltthrower_rank7
False				wh2_main_def_inf_darkshards_1	wh2_def_militia_boltthrower_rank7
False				wh2_main_def_inf_dreadspears_0	wh2_def_militia_boltthrower_rank7
False				wh2_main_hef_mon_phoenix_flamespyre	wh2_hef_hef_phoenix
False				wh2_main_hef_mon_phoenix_frostheart	wh2_hef_hef_phoenix
False				wh2_main_def_cha_sorceress_dark_0	wh2_main_def_cha_sorceress_dark_0
False				wh_main_emp_cav_empire_knights	wh2_main_emp_basic_empire_knight
False				wh2_main_hef_cha_mage_high_0	wh2_main_hef_cha_mage_high_0
False				wh2_main_def_inf_bleakswords_0	wh2_main_hef_moranions_wayshard
False				wh2_main_def_inf_darkshards_0	wh2_main_hef_moranions_wayshard
False				wh2_main_def_inf_darkshards_1	wh2_main_hef_moranions_wayshard
False				wh2_main_def_inf_dreadspears_0	wh2_main_hef_moranions_wayshard
False				wh2_main_hef_inf_archers_0	wh2_main_hef_moranions_wayshard
False				wh2_main_hef_inf_archers_1	wh2_main_hef_moranions_wayshard
False				wh2_main_hef_inf_spearmen_0	wh2_main_hef_moranions_wayshard
False				wh2_main_lzd_inf_skink_cohort_0	wh2_main_hef_moranions_wayshard
False				wh2_main_lzd_inf_skink_cohort_1	wh2_main_hef_moranions_wayshard
False				wh2_main_skv_inf_clanrat_spearmen_0	wh2_main_hef_moranions_wayshard
False				wh2_main_skv_inf_clanrat_spearmen_1	wh2_main_hef_moranions_wayshard
False				wh2_main_skv_inf_clanrats_0	wh2_main_hef_moranions_wayshard
False				wh2_main_skv_inf_clanrats_1	wh2_main_hef_moranions_wayshard
False				wh_dlc04_emp_inf_stirlands_revenge_0	wh2_main_hef_moranions_wayshard
False				wh_dlc04_vmp_inf_tithe_0	wh2_main_hef_moranions_wayshard
False				wh_dlc05_wef_inf_eternal_guard_0	wh2_main_hef_moranions_wayshard
False				wh_dlc05_wef_inf_eternal_guard_1	wh2_main_hef_moranions_wayshard
False				wh_dlc05_wef_inf_glade_guard_0	wh2_main_hef_moranions_wayshard
False				wh_dlc05_wef_inf_glade_guard_1	wh2_main_hef_moranions_wayshard
False				wh_dlc05_wef_inf_glade_guard_2	wh2_main_hef_moranions_wayshard
False				wh_dlc07_brt_inf_peasant_bowmen_1	wh2_main_hef_moranions_wayshard
False				wh_dlc07_brt_inf_peasant_bowmen_2	wh2_main_hef_moranions_wayshard
False				wh_dlc07_brt_peasant_mob_0	wh2_main_hef_moranions_wayshard
False				wh_main_brt_inf_peasant_bowmen	wh2_main_hef_moranions_wayshard
False				wh_main_dwf_inf_dwarf_warrior_0	wh2_main_hef_moranions_wayshard
False				wh_main_dwf_inf_dwarf_warrior_1	wh2_main_hef_moranions_wayshard
False				wh_main_dwf_inf_miners_0	wh2_main_hef_moranions_wayshard
False				wh_main_dwf_inf_miners_1	wh2_main_hef_moranions_wayshard
False				wh_main_emp_inf_crossbowmen	wh2_main_hef_moranions_wayshard
False				wh_main_emp_inf_spearmen_0	wh2_main_hef_moranions_wayshard
False				wh_main_emp_inf_spearmen_1	wh2_main_hef_moranions_wayshard
False				wh_main_grn_inf_goblin_archers	wh2_main_hef_moranions_wayshard
False				wh_main_grn_inf_goblin_spearmen	wh2_main_hef_moranions_wayshard
False				wh_main_vmp_inf_skeleton_warriors_0	wh2_main_hef_moranions_wayshard
False				wh_main_vmp_inf_skeleton_warriors_1	wh2_main_hef_moranions_wayshard
False				wh_main_vmp_inf_zombie	wh2_main_hef_moranions_wayshard
False				wh2_main_lzd_cav_cold_one_spearriders_blessed_0	wh2_main_lzd_blessed_units
False				wh2_main_lzd_cav_horned_ones_blessed_0	wh2_main_lzd_blessed_units
False				wh2_main_lzd_cav_terradon_riders_blessed_1	wh2_main_lzd_blessed_units
False				wh2_main_lzd_inf_chameleon_skinks_blessed_0	wh2_main_lzd_blessed_units
False				wh2_main_lzd_inf_saurus_spearmen_blessed_1	wh2_main_lzd_blessed_units
False				wh2_main_lzd_inf_saurus_warriors_blessed_1	wh2_main_lzd_blessed_units
False				wh2_main_lzd_inf_skink_skirmishers_blessed_0	wh2_main_lzd_blessed_units
False				wh2_main_lzd_inf_temple_guards_blessed	wh2_main_lzd_blessed_units
False				wh2_main_lzd_mon_bastiladon_blessed_2	wh2_main_lzd_blessed_units
False				wh2_main_lzd_mon_carnosaur_blessed_0	wh2_main_lzd_blessed_units
False				wh2_main_lzd_mon_kroxigors_blessed	wh2_main_lzd_blessed_units
False				wh2_main_lzd_mon_stegadon_blessed_1	wh2_main_lzd_blessed_units
False				wh2_main_lzd_cav_cold_one_spearriders_blessed_0	wh2_main_lzd_cav_cold_one_spearriders_blessed_0
False				wh2_main_lzd_cav_horned_ones_blessed_0	wh2_main_lzd_cav_horned_ones_blessed_0
False				wh2_main_lzd_cav_terradon_riders_blessed_1	wh2_main_lzd_cav_terradon_riders_blessed_1
False				wh2_main_lzd_cha_skink_priest_beasts_0	wh2_main_lzd_cha_skink_priest_beasts_0
False				wh2_main_lzd_inf_chameleon_skinks_blessed_0	wh2_main_lzd_inf_chameleon_skinks_blessed_0
False				wh2_main_lzd_inf_saurus_spearmen_blessed_1	wh2_main_lzd_inf_saurus_spearmen_blessed_1
False				wh2_main_lzd_inf_saurus_warriors_blessed_1	wh2_main_lzd_inf_saurus_warriors_blessed_1
False				wh2_main_lzd_inf_skink_skirmishers_blessed_0	wh2_main_lzd_inf_skink_skirmishers_blessed_0
False				wh2_main_lzd_inf_temple_guards_blessed	wh2_main_lzd_inf_temple_guards_blessed
False				wh2_main_lzd_mon_bastiladon_blessed_2	wh2_main_lzd_mon_bastiladon_blessed_2
False				wh2_main_lzd_mon_carnosaur_blessed_0	wh2_main_lzd_mon_carnosaur_blessed_0
False				wh2_main_lzd_mon_kroxigors_blessed	wh2_main_lzd_mon_kroxigors_blessed
False				wh2_main_lzd_mon_stegadon_blessed_1	wh2_main_lzd_mon_stegadon_blessed_1
False				wh2_main_skv_cha_plague_priest_0	wh2_main_skv_cha_plague_priest_0
False				wh2_main_skv_cha_warlock_engineer	wh2_main_skv_cha_warlock_engineer
False				wh_dlc05_wef_cha_spellsinger_life_0	wh_dlc05_wef_cha_spellsinger_life_0
False				wh_dlc07_brt_art_blessed_field_trebuchet_0	wh_dlc07_peasant_economy_unit_set
False				wh_dlc07_brt_inf_battle_pilgrims_0	wh_dlc07_peasant_economy_unit_set
False				wh_dlc07_brt_inf_foot_squires_0	wh_dlc07_peasant_economy_unit_set
False				wh_dlc07_brt_inf_grail_reliquae_0	wh_dlc07_peasant_economy_unit_set
False				wh_dlc07_brt_inf_men_at_arms_1	wh_dlc07_peasant_economy_unit_set
False				wh_dlc07_brt_inf_men_at_arms_2	wh_dlc07_peasant_economy_unit_set
False				wh_dlc07_brt_inf_peasant_bowmen_1	wh_dlc07_peasant_economy_unit_set
False				wh_dlc07_brt_inf_peasant_bowmen_2	wh_dlc07_peasant_economy_unit_set
False				wh_dlc07_brt_inf_spearmen_at_arms_1	wh_dlc07_peasant_economy_unit_set
False				wh_dlc07_brt_peasant_mob_0	wh_dlc07_peasant_economy_unit_set
False				wh_main_brt_art_field_trebuchet	wh_dlc07_peasant_economy_unit_set
False				wh_main_brt_cav_mounted_yeomen_0	wh_dlc07_peasant_economy_unit_set
False				wh_main_brt_cav_mounted_yeomen_1	wh_dlc07_peasant_economy_unit_set
False				wh_main_brt_inf_men_at_arms	wh_dlc07_peasant_economy_unit_set
False				wh_main_brt_inf_peasant_bowmen	wh_dlc07_peasant_economy_unit_set
False				wh_main_brt_inf_spearmen_at_arms	wh_dlc07_peasant_economy_unit_set
False				wh_dlc07_brt_peasant_mob_0	wh_dlc07_peasant_mob
False				wh_dlc07_brt_inf_peasant_bowmen_1	wh_dlc07_peasant_penalty
False				wh_dlc07_brt_inf_peasant_bowmen_2	wh_dlc07_peasant_penalty
False				wh_dlc07_brt_peasant_mob_0	wh_dlc07_peasant_penalty
False				wh_main_brt_inf_peasant_bowmen	wh_dlc07_peasant_penalty
False				wh_dlc04_emp_veh_templehof_luminark_0	wh_dlc08_empire_luminark
False				wh_main_emp_veh_luminark_of_hysh_0	wh_dlc08_empire_luminark
False				wh_main_brt_cha_damsel_0	wh_main_brt_cha_damsel_0
False				wh_main_emp_cha_wizard_fire_0	wh_main_emp_cha_wizard_fire_0
False				wh_main_grn_cha_orc_shaman_0	wh_main_grn_cha_orc_shaman_0
False				wh_main_vmp_cha_necromancer_0	wh_main_vmp_cha_necromancer_0
False				wh_main_vmp_cha_vampire_0	wh_main_vmp_cha_vampire_0
False				wh_main_vmp_cha_vampire_0	wh_pro02_isabella_discount
False				wh_main_vmp_cha_vampire_1	wh_pro02_isabella_discount
False				wh_main_vmp_cha_vampire_2	wh_pro02_isabella_discount
False				wh_main_vmp_mon_terrorgheist	wh_pro02_isabella_discount
False				wh_main_vmp_mon_vargheists	wh_pro02_isabella_discount
False				wh_main_vmp_mon_varghulf	wh_pro02_isabella_discount
False				wh_dlc02_vmp_cav_blood_knights_0	wh_pro02_isabella_extra_upkeep
False				wh_dlc04_vmp_cav_chillgheists_0	wh_pro02_isabella_extra_upkeep
False				wh_dlc04_vmp_cav_vereks_reavers_0	wh_pro02_isabella_extra_upkeep
False				wh_dlc04_vmp_cha_vlad_von_carstein_0	wh_pro02_isabella_extra_upkeep
False				wh_dlc04_vmp_inf_feasters_in_the_dusk_0	wh_pro02_isabella_extra_upkeep
False				wh_dlc04_vmp_inf_konigstein_stalkers_0	wh_pro02_isabella_extra_upkeep
False				wh_dlc04_vmp_inf_sternsmen_0	wh_pro02_isabella_extra_upkeep
False				wh_dlc04_vmp_inf_tithe_0	wh_pro02_isabella_extra_upkeep
False				wh_dlc04_vmp_mon_devils_swartzhafen_0	wh_pro02_isabella_extra_upkeep
